"","X","WS_c1.which.mclass....6...1."
"1158",1158,"AT2G01660"
"2904",2904,"AT4G22190"
"1820",1820,"AT3G02950"
"956",956,"AT1G70350"
"1797",1797,"AT3G01400"
"2464",2464,"AT3G56040"
"3572",3572,"AT5G20120"
"3848",3848,"AT5G45380"
"247",247,"AT1G13090"
"3919",3919,"AT5G49230"
"2431",2431,"AT3G54366"
"675",675,"AT1G50575"
"1278",1278,"AT2G17970"
"3228",3228,"AT5G01260"
"3406",3406,"AT5G10870"
"856",856,"AT1G64450"
"871",871,"AT1G65070"
"2554",2554,"AT3G61760"
"509",509,"AT1G30040"
"3189",3189,"AT4G37660"
"3695",3695,"AT5G29000"
"3392",3392,"AT5G09995"
"916",916,"AT1G68050"
"2116",2116,"AT3G20120"
"2957",2957,"AT4G25440"
"360",360,"AT1G19530"
"2300",2300,"AT3G46930"
"1364",1364,"AT2G22870"
"4033",4033,"AT5G57280"
"4181",4181,"AT5G66090"
"890",890,"AT1G66730"
"1012",1012,"AT1G73640"
"258",258,"AT1G13870"
"3343",3343,"AT5G07320"
"338",338,"AT1G18340"
"1527",1527,"AT2G32480"
"3903",3903,"AT5G48450"
"3735",3735,"AT5G38410"
"3351",3351,"AT5G07680"
"3693",3693,"AT5G28770"
"3639",3639,"AT5G24630"
"3050",3050,"AT4G30660"
"2138",2138,"AT3G21340"
"4047",4047,"AT5G57970"
"1283",1283,"AT2G18250"
"678",678,"AT1G50700"
"3393",3393,"AT5G10050"
"2517",2517,"AT3G59400"
"677",677,"AT1G50659"
"436",436,"AT1G25360"
"2155",2155,"AT3G22180"
"2008",2008,"AT3G13100"
"3832",3832,"AT5G44450"
"419",419,"AT1G23160"
"1567",1567,"AT2G34840"
"138",138,"AT1G07650"
"3368",3368,"AT5G08370"
"3849",3849,"AT5G45400"
"381",381,"AT1G20910"
"433",433,"AT1G24610"
"3254",3254,"AT5G02620"
"4059",4059,"AT5G58760"
"876",876,"AT1G65410"
"2051",2051,"AT3G15357"
"3239",3239,"AT5G01850"
"855",855,"AT1G64400"
"1344",1344,"AT2G21385"
"2758",2758,"AT4G13830"
"2731",2731,"AT4G11530"
"2320",2320,"AT3G48030"
"3217",3217,"AT4G39955"
"2440",2440,"AT3G54740"
"462",462,"AT1G26940"
"1599",1599,"AT2G36680"
"3063",3063,"AT4G31010"
"1608",1608,"AT2G37150"
"1354",1354,"AT2G22190"
"2848",2848,"AT4G17895"
"147",147,"AT1G08037"
"2365",2365,"AT3G50920"
"4145",4145,"AT5G63880"
"3077",3077,"AT4G31770"
"3771",3771,"AT5G40780"
"23",23,"AT1G01990"
"2457",2457,"AT3G55730"
"1415",1415,"AT2G25964"
"197",197,"AT1G10570"
"1570",1570,"AT2G35030"
"3186",3186,"AT4G37490"
"3462",3462,"AT5G14530"
"3628",3628,"AT5G24140"
"3589",3589,"AT5G21482"
"4065",4065,"AT5G59050"
"1827",1827,"AT3G03360"
"2955",2955,"AT4G25315"
"3175",3175,"AT4G37080"
"549",549,"AT1G32260"
"2664",2664,"AT4G04695"
"2519",2519,"AT3G59630"
"3273",3273,"AT5G03500"
"4189",4189,"AT5G66870"
"504",504,"AT1G29630"
"1451",1451,"AT2G28130"
"1923",1923,"AT3G08780"
"1829",1829,"AT3G03490"
"3500",3500,"AT5G16520"
"16",16,"AT1G01730"
"562",562,"AT1G33080"
"3567",3567,"AT5G19940"
"3294",3294,"AT5G04760"
"896",896,"AT1G67190"
"951",951,"AT1G69910"
"1951",1951,"AT3G10130"
"2363",2363,"AT3G50820"
"154",154,"AT1G08340"
"3713",3713,"AT5G36740"
"1047",1047,"AT1G75450"
"3094",3094,"AT4G32780"
"3408",3408,"AT5G10965"
"992",992,"AT1G72630"
"2835",2835,"AT4G17180"
"3365",3365,"AT5G08190"
"3528",3528,"AT5G18140"
"473",473,"AT1G27500"
"1823",1823,"AT3G03150"
"3008",3008,"AT4G28100"
"407",407,"AT1G22640"
"3598",3598,"AT5G22370"
"2417",2417,"AT3G53810"
"2396",2396,"AT3G52460"
"3926",3926,"AT5G49710"
"173",173,"AT1G09230"
"4110",4110,"AT5G62130"
"344",344,"AT1G18600"
"3955",3955,"AT5G51680"
"1646",1646,"AT2G39681"
"3251",3251,"AT5G02430"
"1054",1054,"AT1G75810"
"1036",1036,"AT1G74750"
"4165",4165,"AT5G65050"
"2645",2645,"AT4G02990"
"3582",3582,"AT5G20860"
"3218",3218,"AT4G39960"
"1252",1252,"AT2G16090"
"1832",1832,"AT3G03700"
"2425",2425,"AT3G54085"
"2721",2721,"AT4G10970"
"3880",3880,"AT5G47390"
"3968",3968,"AT5G52120"
"479",479,"AT1G27840"
"2347",2347,"AT3G50010"
"1895",1895,"AT3G07070"
"3726",3726,"AT5G37660"
"3117",3117,"AT4G33940"
"2952",2952,"AT4G25250"
"3957",3957,"AT5G51710"
"967",967,"AT1G71190"
"1837",1837,"AT3G03890"
"1904",1904,"AT3G07590"
"1512",1512,"AT2G31725"
"2990",2990,"AT4G27610"
"2285",2285,"AT3G45210"
"2408",2408,"AT3G53240"
"2181",2181,"AT3G24320"
"2851",2851,"AT4G18140"
"2994",2994,"AT4G27690"
"2016",2016,"AT3G13620"
"3386",3386,"AT5G09680"
"212",212,"AT1G11200"
"4168",4168,"AT5G65160"
"3156",3156,"AT4G35985"
"1075",1075,"AT1G76940"
"1968",1968,"AT3G11270"
"202",202,"AT1G10780"
"103",103,"AT1G05460"
"3076",3076,"AT4G31670"
"4014",4014,"AT5G55970"
"2884",2884,"AT4G21060"
"529",529,"AT1G30910"
"2332",2332,"AT3G48730"
"3676",3676,"AT5G27600"
"3773",3773,"AT5G40840"
"605",605,"AT1G44160"
"2275",2275,"AT3G44370"
"884",884,"AT1G65985"
"793",793,"AT1G59710"
"233",233,"AT1G12420"
"3941",3941,"AT5G50810"
"1450",1450,"AT2G28110"
"250",250,"AT1G13350"
"2247",2247,"AT3G29090"
"224",224,"AT1G11870"
"2110",2110,"AT3G19830"
"1350",1350,"AT2G21970"
"787",787,"AT1G58370"
"2962",2962,"AT4G25710"
"1732",1732,"AT2G44210"
"1419",1419,"AT2G26180"
"392",392,"AT1G21690"
"3907",3907,"AT5G48630"
"1106",1106,"AT1G78620"
"2004",2004,"AT3G12965"
"242",242,"AT1G12810"
"1840",1840,"AT3G04010"
"977",977,"AT1G71790"
"3783",3783,"AT5G41110"
"2656",2656,"AT4G03610"
"1585",1585,"AT2G35520"
"2432",2432,"AT3G54380"
"3785",3785,"AT5G41130"
"1406",1406,"AT2G25570"
"3453",3453,"AT5G14000"
"2087",2087,"AT3G18350"
"2467",2467,"AT3G56140"
"3808",3808,"AT5G42690"
"3053",3053,"AT4G30720"
"2793",2793,"AT4G15475"
"4113",4113,"AT5G62260"
"114",114,"AT1G06090"
"285",285,"AT1G15230"
"627",627,"AT1G47960"
"3854",3854,"AT5G45710"
"1689",1689,"AT2G42070"
"1889",1889,"AT3G06820"
"430",430,"AT1G24440"
"41",41,"AT1G02930"
"2195",2195,"AT3G25730"
"1402",1402,"AT2G25355"
"2514",2514,"AT3G59040"
"3140",3140,"AT4G35290"
"2707",2707,"AT4G09580"
"1789",1789,"AT2G47830"
"3893",3893,"AT5G47860"
"2323",2323,"AT3G48150"
"600",600,"AT1G43790"
"86",86,"AT1G04700"
"2343",2343,"AT3G49760"
"1234",1234,"AT2G14045"
"2888",2888,"AT4G21230"
"796",796,"AT1G59970"
"2476",2476,"AT3G56690"
"1806",1806,"AT3G02280"
"2276",2276,"AT3G44430"
"370",370,"AT1G20225"
"2337",2337,"AT3G49210"
"1000",1000,"AT1G72970"
"1287",1287,"AT2G18465"
"1041",1041,"AT1G75010"
"2847",2847,"AT4G17840"
"3606",3606,"AT5G22940"
"2694",2694,"AT4G08290"
"1259",1259,"AT2G16650"
"3307",3307,"AT5G05830"
"3176",3176,"AT4G37110"
"441",441,"AT1G25470"
"4012",4012,"AT5G55510"
"3703",3703,"AT5G35320"
"123",123,"AT1G06650"
"1977",1977,"AT3G11720"
"1653",1653,"AT2G40090"
"4091",4091,"AT5G60370"
"199",199,"AT1G10650"
"2416",2416,"AT3G53570"
"2044",2044,"AT3G15080"
"2178",2178,"AT3G24150"
"3138",3138,"AT4G35250"
"2696",2696,"AT4G08480"
"1612",1612,"AT2G37420"
"660",660,"AT1G49780"
"2367",2367,"AT3G51030"
"1529",1529,"AT2G32590"
"3775",3775,"AT5G40930"
"3517",3517,"AT5G17440"
"1081",1081,"AT1G77250"
"3250",3250,"AT5G02400"
"1033",1033,"AT1G74660"
"1280",1280,"AT2G18170"
"3471",3471,"AT5G14910"
"1887",1887,"AT3G06780"
"172",172,"AT1G09100"
"2296",2296,"AT3G46540"
"2637",2637,"AT4G02440"
"1574",1574,"AT2G35160"
"3413",3413,"AT5G11430"
"2987",2987,"AT4G27490"
"2655",2655,"AT4G03585"
"3390",3390,"AT5G09860"
"327",327,"AT1G17430"
"734",734,"AT1G54350"
"2405",2405,"AT3G53000"
"2821",2821,"AT4G16695"
"3886",3886,"AT5G47580"
"1894",1894,"AT3G07060"
"2451",2451,"AT3G55370"
"2983",2983,"AT4G27310"
"2714",2714,"AT4G10110"
"551",551,"AT1G32360"
"4026",4026,"AT5G57015"
"3733",3733,"AT5G38340"
"1582",1582,"AT2G35470"
"1296",1296,"AT2G18876"
"3193",3193,"AT4G37940"
"412",412,"AT1G22940"
"3449",3449,"AT5G13870"
"3669",3669,"AT5G27200"
"1148",1148,"AT1G80860"
"2661",2661,"AT4G04614"
"1756",1756,"AT2G45710"
"1294",1294,"AT2G18800"
"2219",2219,"AT3G26782"
"1548",1548,"AT2G33560"
"1870",1870,"AT3G05920"
"2115",2115,"AT3G20110"
"2739",2739,"AT4G12120"
"3625",3625,"AT5G24010"
"1961",1961,"AT3G10710"
"1099",1099,"AT1G78070"
"1196",1196,"AT2G04360"
"510",510,"AT1G30080"
"1635",1635,"AT2G39000"
"2352",2352,"AT3G50240"
"3915",3915,"AT5G48960"
"1359",1359,"AT2G22530"
"4104",4104,"AT5G61670"
"4134",4134,"AT5G63150"
"1121",1121,"AT1G79430"
"355",355,"AT1G19310"
"2123",2123,"AT3G20620"
"860",860,"AT1G64630"
"2055",2055,"AT3G15630"
"2892",2892,"AT4G21400"
"53",53,"AT1G03457"
"1452",1452,"AT2G28150"
"448",448,"AT1G26130"
"2716",2716,"AT4G10310"
"731",731,"AT1G54060"
"1636",1636,"AT2G39010"
"3475",3475,"AT5G15050"
"3879",3879,"AT5G47370"
"971",971,"AT1G71360"
"1738",1738,"AT2G44430"
"3575",3575,"AT5G20170"
"67",67,"AT1G03940"
"2825",2825,"AT4G16850"
"335",335,"AT1G17970"
"2501",2501,"AT3G58170"
"2917",2917,"AT4G22790"
"4011",4011,"AT5G55220"
"2784",2784,"AT4G14965"
"1798",1798,"AT3G01513"
"1347",1347,"AT2G21630"
"3984",3984,"AT5G53090"
"3082",3082,"AT4G32190"
"2030",2030,"AT3G14150"
"2944",2944,"AT4G24580"
"1842",1842,"AT3G04140"
"1664",1664,"AT2G40760"
"3566",3566,"AT5G19920"
"3267",3267,"AT5G03370"
"3483",3483,"AT5G15410"
"2779",2779,"AT4G14750"
"1470",1470,"AT2G29070"
"1696",1696,"AT2G42330"
"2752",2752,"AT4G13330"
"2075",2075,"AT3G17300"
"2860",2860,"AT4G18800"
"597",597,"AT1G43620"
"3025",3025,"AT4G28850"
"757",757,"AT1G55820"
"395",395,"AT1G21760"
"3013",3013,"AT4G28270"
"2635",2635,"AT4G02330"
"2718",2718,"AT4G10390"
"588",588,"AT1G35680"
"1301",1301,"AT2G18990"
"2659",2659,"AT4G04040"
"4090",4090,"AT5G60280"
"91",91,"AT1G04837"
"920",920,"AT1G68470"
"1394",1394,"AT2G24960"
"3421",3421,"AT5G11970"
"1667",1667,"AT2G40960"
"3678",3678,"AT5G27660"
"3183",3183,"AT4G37390"
"352",352,"AT1G19120"
"398",398,"AT1G22065"
"2218",2218,"AT3G26760"
"3114",3114,"AT4G33670"
"1719",1719,"AT2G43630"
"3027",3027,"AT4G29000"
"4179",4179,"AT5G65990"
"3091",3091,"AT4G32690"
"2286",2286,"AT3G45230"
"3041",3041,"AT4G30110"
"4057",4057,"AT5G58670"
"1030",1030,"AT1G74458"
"3434",3434,"AT5G13060"
"1586",1586,"AT2G35530"
"2369",2369,"AT3G51100"
"120",120,"AT1G06573"
"3293",3293,"AT5G04440"
"2704",2704,"AT4G09180"
"1115",1115,"AT1G78960"
"3040",3040,"AT4G30000"
"1900",1900,"AT3G07370"
"1864",1864,"AT3G05510"
"4149",4149,"AT5G64160"
"662",662,"AT1G49850"
"3214",3214,"AT4G39870"
"3055",3055,"AT4G30800"
"4007",4007,"AT5G54920"
"2370",2370,"AT3G51140"
"286",286,"AT1G15310"
"1728",1728,"AT2G44110"
"3259",3259,"AT5G02890"
"1590",1590,"AT2G35795"
"276",276,"AT1G14780"
"2900",2900,"AT4G21760"
"4087",4087,"AT5G60150"
"1108",1108,"AT1G78700"
"3965",3965,"AT5G51980"
"705",705,"AT1G52370"
"2410",2410,"AT3G53320"
"210",210,"AT1G11160"
"464",464,"AT1G27050"
"2855",2855,"AT4G18430"
"614",614,"AT1G45150"
"804",804,"AT1G60610"
"3248",3248,"AT5G02280"
"2224",2224,"AT3G26990"
"3747",3747,"AT5G39380"
"785",785,"AT1G58235"
"1248",1248,"AT2G15570"
"3352",3352,"AT5G07770"
"2732",2732,"AT4G11570"
"4079",4079,"AT5G59740"
"837",837,"AT1G63120"
"1397",1397,"AT2G25080"
"3240",3240,"AT5G01920"
"376",376,"AT1G20540"
"3711",3711,"AT5G36170"
"1568",1568,"AT2G34930"
"1323",1323,"AT2G20400"
"3756",3756,"AT5G40030"
"254",254,"AT1G13690"
"940",940,"AT1G69390"
"221",221,"AT1G11755"
"2215",2215,"AT3G26700"
"159",159,"AT1G08490"
"767",767,"AT1G56080"
"1938",1938,"AT3G09650"
"2143",2143,"AT3G21480"
"2531",2531,"AT3G60620"
"1400",1400,"AT2G25270"
"1748",1748,"AT2G45050"
"4182",4182,"AT5G66190"
"2043",2043,"AT3G15070"
"3187",3187,"AT4G37510"
"301",301,"AT1G16000"
"2594",2594,"AT4G00400"
"3382",3382,"AT5G09300"
"2136",2136,"AT3G21280"
"361",361,"AT1G19550"
"3163",3163,"AT4G36660"
"3296",3296,"AT5G04885"
"3019",3019,"AT4G28630"
"2066",2066,"AT3G16390"
"1734",1734,"AT2G44255"
"3048",3048,"AT4G30610"
"794",794,"AT1G59740"
"434",434,"AT1G24625"
"3533",3533,"AT5G18270"
"514",514,"AT1G30300"
"3649",3649,"AT5G25160"
"3928",3928,"AT5G49840"
"2510",2510,"AT3G58810"
"2795",2795,"AT4G15500"
"615",615,"AT1G45180"
"1838",1838,"AT3G03970"
"213",213,"AT1G11210"
"1760",1760,"AT2G45890"
"1863",1863,"AT3G05360"
"1508",1508,"AT2G31580"
"651",651,"AT1G49320"
"1464",1464,"AT2G28900"
"1971",1971,"AT3G11500"
"558",558,"AT1G32870"
"1027",1027,"AT1G74330"
"3548",3548,"AT5G19040"
"3282",3282,"AT5G03905"
"997",997,"AT1G72855"
"1412",1412,"AT2G25840"
"3553",3553,"AT5G19310"
"550",550,"AT1G32330"
"3083",3083,"AT4G32200"
"2433",2433,"AT3G54390"
"1754",1754,"AT2G45590"
"3545",3545,"AT5G18780"
"3396",3396,"AT5G10370"
"2191",2191,"AT3G25545"
"3652",3652,"AT5G25640"
"2375",2375,"AT3G51440"
"2629",2629,"AT4G01990"
"3621",3621,"AT5G23730"
"1461",1461,"AT2G28650"
"2868",2868,"AT4G19540"
"534",534,"AT1G31360"
"336",336,"AT1G18040"
"3827",3827,"AT5G44170"
"3761",3761,"AT5G40280"
"4174",4174,"AT5G65560"
"3992",3992,"AT5G53930"
"2196",2196,"AT3G25890"
"2818",2818,"AT4G16510"
"1901",1901,"AT3G07420"
"3372",3372,"AT5G08550"
"2632",2632,"AT4G02110"
"2438",2438,"AT3G54680"
"3856",3856,"AT5G45840"
"1555",1555,"AT2G34150"
"759",759,"AT1G55870"
"1996",1996,"AT3G12650"
"3080",3080,"AT4G31980"
"3022",3022,"AT4G28720"
"1231",1231,"AT2G13790"
"1729",1729,"AT2G44130"
"3101",3101,"AT4G32960"
"1725",1725,"AT2G44010"
"2584",2584,"AT4G00026"
"2360",2360,"AT3G50700"
"2311",2311,"AT3G47690"
"372",372,"AT1G20300"
"2573",2573,"AT3G62970"
"46",46,"AT1G03190"
"4190",4190,"AT5G66930"
"3215",3215,"AT4G39880"
"3824",3824,"AT5G44000"
"2270",2270,"AT3G43720"
"2252",2252,"AT3G29770"
"650",650,"AT1G49310"
"3199",3199,"AT4G38370"
"1424",1424,"AT2G26350"
"3272",3272,"AT5G03470"
"968",968,"AT1G71230"
"2513",2513,"AT3G58980"
"624",624,"AT1G47310"
"3825",3825,"AT5G44080"
"1418",1418,"AT2G26100"
"1807",1807,"AT3G02340"
"1701",1701,"AT2G42450"
"1133",1133,"AT1G80170"
"1796",1796,"AT3G01370"
"3871",3871,"AT5G46850"
"2807",2807,"AT4G16110"
"4028",4028,"AT5G57040"
"2211",2211,"AT3G26610"
"1534",1534,"AT2G32970"
"3525",3525,"AT5G17800"
"1337",1337,"AT2G20920"
"1178",1178,"AT2G03350"
"2615",2615,"AT4G01310"
"3778",3778,"AT5G40980"
"1672",1672,"AT2G41040"
"3908",3908,"AT5G48640"
"2086",2086,"AT3G18270"
"3355",3355,"AT5G07840"
"2863",2863,"AT4G19140"
"256",256,"AT1G13740"
"3702",3702,"AT5G35220"
"2074",2074,"AT3G17250"
"1934",1934,"AT3G09350"
"1752",1752,"AT2G45460"
"21",21,"AT1G01930"
"1694",1694,"AT2G42280"
"3675",3675,"AT5G27550"
"3580",3580,"AT5G20550"
"1101",1101,"AT1G78265"
"3698",3698,"AT5G33290"
"1141",1141,"AT1G80510"
"608",608,"AT1G44780"
"3682",3682,"AT5G27830"
"3934",3934,"AT5G50340"
"2954",2954,"AT4G25280"
"133",133,"AT1G07128"
"1389",1389,"AT2G24650"
"68",68,"AT1G03960"
"3662",3662,"AT5G26770"
"3312",3312,"AT5G05940"
"1059",1059,"AT1G76120"
"1631",1631,"AT2G38680"
"3933",3933,"AT5G50170"
"4025",4025,"AT5G56930"
"2",2,"AT1G01020"
"771",771,"AT1G56320"
"3178",3178,"AT4G37150"
"2854",2854,"AT4G18390"
"1581",1581,"AT2G35450"
"1967",1967,"AT3G11100"
"1434",1434,"AT2G26910"
"1404",1404,"AT2G25460"
"1164",1164,"AT2G02360"
"2453",2453,"AT3G55470"
"194",194,"AT1G10500"
"2287",2287,"AT3G45400"
"1228",1228,"AT2G12646"
"878",878,"AT1G65560"
"1369",1369,"AT2G23360"
"1557",1557,"AT2G34260"
"50",50,"AT1G03330"
"3648",3648,"AT5G25150"
"1634",1634,"AT2G38820"
"1206",1206,"AT2G04890"
"3232",3232,"AT5G01560"
"3868",3868,"AT5G46620"
"4074",4074,"AT5G59540"
"1051",1051,"AT1G75670"
"167",167,"AT1G08960"
"3310",3310,"AT5G05920"
"2683",2683,"AT4G05590"
"2581",2581,"AT3G63470"
"2631",2631,"AT4G02100"
"1939",1939,"AT3G09670"
"3225",3225,"AT5G01230"
"2485",2485,"AT3G57170"
"4126",4126,"AT5G62950"
"3535",3535,"AT5G18440"
"288",288,"AT1G15410"
"3407",3407,"AT5G10910"
"3510",3510,"AT5G16890"
"2318",2318,"AT3G47950"
"1134",1134,"AT1G80180"
"468",468,"AT1G27300"
"4108",4108,"AT5G61990"
"523",523,"AT1G30680"
"2175",2175,"AT3G24030"
"62",62,"AT1G03780"
"1310",1310,"AT2G19490"
"1004",1004,"AT1G73130"
"4166",4166,"AT5G65090"
"3751",3751,"AT5G39850"
"3962",3962,"AT5G51890"
"3067",3067,"AT4G31248"
"2511",2511,"AT3G58840"
"493",493,"AT1G28570"
"4072",4072,"AT5G59460"
"2651",2651,"AT4G03240"
"2469",2469,"AT3G56170"
"3210",3210,"AT4G39570"
"4140",4140,"AT5G63595"
"2647",2647,"AT4G03100"
"2156",2156,"AT3G22260"
"2649",2649,"AT4G03180"
"3863",3863,"AT5G46530"
"2407",2407,"AT3G53120"
"3902",3902,"AT5G48370"
"2829",2829,"AT4G16990"
"1770",1770,"AT2G46610"
"453",453,"AT1G26300"
"2339",2339,"AT3G49470"
"3155",3155,"AT4G35930"
"1721",1721,"AT2G43780"
"819",819,"AT1G61640"
"546",546,"AT1G32200"
"4193",4193,"AT5G67210"
"1223",1223,"AT2G07340"
"2171",2171,"AT3G23580"
"100",100,"AT1G05183"
"3333",3333,"AT5G06780"
"1001",1001,"AT1G72990"
"3661",3661,"AT5G26660"
"2705",2705,"AT4G09510"
"1312",1312,"AT2G19620"
"2082",2082,"AT3G18030"
"1460",1460,"AT2G28570"
"3883",3883,"AT5G47500"
"3064",3064,"AT4G31110"
"1271",1271,"AT2G17240"
"1104",1104,"AT1G78540"
"2937",2937,"AT4G23895"
"1746",1746,"AT2G44870"
"3731",3731,"AT5G38212"
"2822",2822,"AT4G16770"
"3346",3346,"AT5G07400"
"1491",1491,"AT2G30575"
"2598",2598,"AT4G00500"
"2503",2503,"AT3G58490"
"1713",1713,"AT2G43120"
"1712",1712,"AT2G43110"
"2684",2684,"AT4G06598"
"60",60,"AT1G03750"
"1679",1679,"AT2G41460"
"1436",1436,"AT2G27200"
"1970",1970,"AT3G11397"
"3300",3300,"AT5G05190"
"2614",2614,"AT4G01280"
"1332",1332,"AT2G20690"
"1572",1572,"AT2G35100"
"1665",1665,"AT2G40830"
"3951",3951,"AT5G51540"
"35",35,"AT1G02520"
"2166",2166,"AT3G23210"
"3615",3615,"AT5G23420"
"2911",2911,"AT4G22580"
"570",570,"AT1G33440"
"1455",1455,"AT2G28230"
"1933",1933,"AT3G09270"
"494",494,"AT1G28960"
"3190",3190,"AT4G37740"
"4054",4054,"AT5G58480"
"3836",3836,"AT5G44730"
"2538",2538,"AT3G60960"
"1456",1456,"AT2G28240"
"3752",3752,"AT5G39890"
"2058",2058,"AT3G15710"
"1888",1888,"AT3G06790"
"1847",1847,"AT3G04530"
"2609",2609,"AT4G00930"
"1765",1765,"AT2G46090"
"768",768,"AT1G56180"
"4139",4139,"AT5G63470"
"2828",2828,"AT4G16983"
"492",492,"AT1G28410"
"3583",3583,"AT5G20910"
"3121",3121,"AT4G34140"
"4101",4101,"AT5G61250"
"1811",1811,"AT3G02660"
"1",1,"AT1G01010"
"294",294,"AT1G15570"
"2039",2039,"AT3G14910"
"3638",3638,"AT5G24580"
"1446",1446,"AT2G27775"
"420",420,"AT1G23180"
"1595",1595,"AT2G36305"
"630",630,"AT1G48120"
"2796",2796,"AT4G15520"
"2935",2935,"AT4G23820"
"1536",1536,"AT2G33050"
"743",743,"AT1G55000"
"3985",3985,"AT5G53250"
"3123",3123,"AT4G34265"
"1652",1652,"AT2G40030"
"4093",4093,"AT5G60520"
"36",36,"AT1G02660"
"673",673,"AT1G50440"
"1795",1795,"AT3G01350"
"14",14,"AT1G01600"
"248",248,"AT1G13180"
"1489",1489,"AT2G30550"
"3729",3729,"AT5G38110"
"3552",3552,"AT5G19260"
"4008",4008,"AT5G54970"
"1924",1924,"AT3G08800"
"279",279,"AT1G14920"
"609",609,"AT1G44790"
"1159",1159,"AT2G01735"
"1037",1037,"AT1G74780"
"2648",2648,"AT4G03120"
"4062",4062,"AT5G58940"
"1926",1926,"AT3G08890"
"3261",3261,"AT5G03070"
"3501",3501,"AT5G16540"
"2750",2750,"AT4G13250"
"368",368,"AT1G20070"
"375",375,"AT1G20480"
"1230",1230,"AT2G13650"
"1062",1062,"AT1G76280"
"2452",2452,"AT3G55420"
"928",928,"AT1G68890"
"961",961,"AT1G70670"
"1547",1547,"AT2G33450"
"1826",1826,"AT3G03340"
"249",249,"AT1G13250"
"3035",3035,"AT4G29750"
"1239",1239,"AT2G15000"
"778",778,"AT1G57600"
"3060",3060,"AT4G30980"
"2989",2989,"AT4G27600"
"850",850,"AT1G63740"
"137",137,"AT1G07615"
"1195",1195,"AT2G04240"
"2844",2844,"AT4G17560"
"722",722,"AT1G53650"
"1052",1052,"AT1G75710"
"2516",2516,"AT3G59370"
"2874",2874,"AT4G20130"
"1751",1751,"AT2G45340"
"3409",3409,"AT5G11010"
"1515",1515,"AT2G32010"
"1999",1999,"AT3G12750"
"2777",2777,"AT4G14720"
"26",26,"AT1G02060"
"74",74,"AT1G04070"
"277",277,"AT1G14840"
"3511",3511,"AT5G17060"
"936",936,"AT1G69310"
"2359",2359,"AT3G50650"
"1509",1509,"AT2G31650"
"2786",2786,"AT4G15215"
"2780",2780,"AT4G14780"
"2487",2487,"AT3G57400"
"3032",3032,"AT4G29360"
"2334",2334,"AT3G49000"
"2325",2325,"AT3G48250"
"3630",3630,"AT5G24280"
"1392",1392,"AT2G24830"
"3204",3204,"AT4G38930"
"2385",2385,"AT3G51990"
"3876",3876,"AT5G47190"
"3724",3724,"AT5G37590"
"3653",3653,"AT5G25760"
"2914",2914,"AT4G22720"
"1162",1162,"AT2G02170"
"1875",1875,"AT3G06150"
"2214",2214,"AT3G26690"
"85",85,"AT1G04590"
"4097",4097,"AT5G60870"
"309",309,"AT1G16310"
"544",544,"AT1G32127"
"2061",2061,"AT3G16100"
"737",737,"AT1G54390"
"3334",3334,"AT5G06800"
"2636",2636,"AT4G02430"
"1435",1435,"AT2G26970"
"726",726,"AT1G53770"
"913",913,"AT1G67950"
"2366",2366,"AT3G50960"
"751",751,"AT1G55590"
"1799",1799,"AT3G01800"
"3029",3029,"AT4G29140"
"3697",3697,"AT5G30495"
"2555",2555,"AT3G61770"
"3106",3106,"AT4G33480"
"102",102,"AT1G05205"
"2188",2188,"AT3G25120"
"1485",1485,"AT2G30340"
"442",442,"AT1G25480"
"1942",1942,"AT3G09760"
"1965",1965,"AT3G10970"
"4191",4191,"AT5G67150"
"4055",4055,"AT5G58500"
"3315",3315,"AT5G05990"
"1236",1236,"AT2G14530"
"786",786,"AT1G58270"
"966",966,"AT1G71170"
"3262",3262,"AT5G03140"
"155",155,"AT1G08380"
"1909",1909,"AT3G07740"
"3200",3200,"AT4G38400"
"2020",2020,"AT3G13800"
"3543",3543,"AT5G18750"
"2607",2607,"AT4G00895"
"3301",3301,"AT5G05310"
"2951",2951,"AT4G25120"
"1957",1957,"AT3G10572"
"1032",1032,"AT1G74640"
"2588",2588,"AT4G00200"
"584",584,"AT1G34670"
"736",736,"AT1G54385"
"511",511,"AT1G30210"
"1058",1058,"AT1G76080"
"2642",2642,"AT4G02740"
"3956",3956,"AT5G51700"
"409",409,"AT1G22700"
"1276",1276,"AT2G17700"
"4034",4034,"AT5G57370"
"1119",1119,"AT1G79310"
"4150",4150,"AT5G64180"
"3415",3415,"AT5G11480"
"2295",2295,"AT3G46460"
"1233",1233,"AT2G13840"
"1659",1659,"AT2G40300"
"668",668,"AT1G50170"
"978",978,"AT1G71850"
"1255",1255,"AT2G16390"
"3275",3275,"AT5G03670"
"3378",3378,"AT5G09030"
"1841",1841,"AT3G04060"
"2653",2653,"AT4G03340"
"833",833,"AT1G62810"
"728",728,"AT1G53880"
"2669",2669,"AT4G04810"
"3484",3484,"AT5G15440"
"3237",3237,"AT5G01780"
"3046",3046,"AT4G30400"
"3549",3549,"AT5G19080"
"2545",2545,"AT3G61490"
"4159",4159,"AT5G64680"
"866",866,"AT1G64890"
"3872",3872,"AT5G46920"
"3159",3159,"AT4G36150"
"623",623,"AT1G47278"
"2092",2092,"AT3G18560"
"613",613,"AT1G45050"
"3899",3899,"AT5G48330"
"3821",3821,"AT5G43890"
"1699",1699,"AT2G42390"
"2757",2757,"AT4G13710"
"3017",3017,"AT4G28490"
