"","X","WS_c1.which.mclass....3...1."
"794",794,"AT1G64355"
"818",818,"AT1G65810"
"1336",1336,"AT2G27010"
"2811",2811,"AT4G24460"
"2022",2022,"AT3G20480"
"1567",1567,"AT2G41080"
"1187",1187,"AT2G16970"
"2510",2510,"AT4G03440"
"809",809,"AT1G65080"
"543",543,"AT1G45233"
"1182",1182,"AT2G16230"
"250",250,"AT1G13920"
"3515",3515,"AT5G36130"
"3810",3810,"AT5G56420"
"2789",2789,"AT4G23410"
"3106",3106,"AT5G02550"
"1310",1310,"AT2G24700"
"557",557,"AT1G48175"
"812",812,"AT1G65380"
"3785",3785,"AT5G54880"
"3069",3069,"AT5G01330"
"1983",1983,"AT3G18610"
"3206",3206,"AT5G07670"
"2103",2103,"AT3G26490"
"175",175,"AT1G10280"
"2220",2220,"AT3G48187"
"2083",2083,"AT3G25430"
"54",54,"AT1G04463"
"2627",2627,"AT4G14385"
"2680",2680,"AT4G16890"
"1437",1437,"AT2G33810"
"2657",2657,"AT4G15820"
"485",485,"AT1G31490"
"2281",2281,"AT3G51940"
"2836",2836,"AT4G25940"
"3657",3657,"AT5G46390"
"2084",2084,"AT3G25440"
"762",762,"AT1G62370"
"912",912,"AT1G71180"
"282",282,"AT1G16250"
"3822",3822,"AT5G57140"
"1334",1334,"AT2G26810"
"2502",2502,"AT4G02900"
"153",153,"AT1G09320"
"3157",3157,"AT5G05550"
"1261",1261,"AT2G21800"
"3365",3365,"AT5G18730"
"817",817,"AT1G65730"
"2057",2057,"AT3G23370"
"2287",2287,"AT3G52210"
"3400",3400,"AT5G20640"
"3169",3169,"AT5G06000"
"350",350,"AT1G20230"
"3707",3707,"AT5G50110"
"439",439,"AT1G28310"
"2096",2096,"AT3G25970"
"3607",3607,"AT5G43140"
"799",799,"AT1G64500"
"1915",1915,"AT3G14260"
"2191",2191,"AT3G46630"
"1822",1822,"AT3G08600"
"225",225,"AT1G12530"
"1925",1925,"AT3G14580"
"1101",1101,"AT2G02630"
"1207",1207,"AT2G17975"
"1381",1381,"AT2G30100"
"1849",1849,"AT3G10070"
"1123",1123,"AT2G04500"
"2315",2315,"AT3G54630"
"1834",1834,"AT3G09085"
"2141",2141,"AT3G28760"
"2898",2898,"AT4G29820"
"2859",2859,"AT4G27435"
"3207",3207,"AT5G07710"
"2102",2102,"AT3G26360"
"3939",3939,"AT5G65495"
"3457",3457,"AT5G24750"
"2087",2087,"AT3G25570"
"2896",2896,"AT4G29730"
"2989",2989,"AT4G35540"
"1679",1679,"AT3G01142"
"2285",2285,"AT3G52155"
"41",41,"AT1G03470"
"1634",1634,"AT2G45270"
"224",224,"AT1G12450"
"2086",2086,"AT3G25510"
"565",565,"AT1G48690"
"2241",2241,"AT3G49420"
"1283",1283,"AT2G23000"
"1592",1592,"AT2G42730"
"1760",1760,"AT3G05170"
"2915",2915,"AT4G30860"
"2710",2710,"AT4G18580"
"633",633,"AT1G53790"
"1738",1738,"AT3G03900"
"1968",1968,"AT3G17680"
"1387",1387,"AT2G30330"
"2316",2316,"AT3G54710"
"1294",1294,"AT2G23620"
"3167",3167,"AT5G05900"
"3519",3519,"AT5G37180"
"2830",2830,"AT4G25560"
"932",932,"AT1G72600"
"3085",3085,"AT5G01910"
"3557",3557,"AT5G40320"
"2564",2564,"AT4G10280"
"813",813,"AT1G65420"
"357",357,"AT1G20990"
"1350",1350,"AT2G28120"
"2500",2500,"AT4G02790"
"1574",1574,"AT2G41835"
"446",446,"AT1G28710"
"582",582,"AT1G50055"
"2192",2192,"AT3G46690"
"2835",2835,"AT4G25910"
"2032",2032,"AT3G21270"
"3198",3198,"AT5G07100"
"3747",3747,"AT5G52110"
"3152",3152,"AT5G05240"
"601",601,"AT1G51500"
"2358",2358,"AT3G57670"
"2556",2556,"AT4G09770"
"3731",3731,"AT5G51170"
"1625",1625,"AT2G44750"
"1153",1153,"AT2G09975"
"1399",1399,"AT2G31160"
"3018",3018,"AT4G37970"
"978",978,"AT1G74600"
"2922",2922,"AT4G31270"
"2346",2346,"AT3G56870"
"2669",2669,"AT4G16535"
"96",96,"AT1G05970"
"2385",2385,"AT3G59430"
"2402",2402,"AT3G60180"
"240",240,"AT1G13600"
"614",614,"AT1G52620"
"2973",2973,"AT4G34250"
"1582",1582,"AT2G42190"
"2927",2927,"AT4G31470"
"2021",2021,"AT3G20475"
"1393",1393,"AT2G30820"
"1969",1969,"AT3G17700"
"1575",1575,"AT2G41870"
"1914",1914,"AT3G14190"
"2031",2031,"AT3G21080"
"3850",3850,"AT5G59300"
"787",787,"AT1G64000"
"2389",2389,"AT3G59570"
"2395",2395,"AT3G59810"
"2459",2459,"AT4G00590"
"3056",3056,"AT4G39920"
"1209",1209,"AT2G18100"
"638",638,"AT1G54180"
"757",757,"AT1G62130"
"3232",3232,"AT5G09275"
"2689",2689,"AT4G17740"
"3903",3903,"AT5G62940"
"930",930,"AT1G72420"
"2082",2082,"AT3G25400"
"299",299,"AT1G17255"
"603",603,"AT1G51880"
"393",393,"AT1G23540"
"887",887,"AT1G69680"
"1329",1329,"AT2G26480"
"3223",3223,"AT5G08410"
"1614",1614,"AT2G44190"
"1750",1750,"AT3G04510"
"2984",2984,"AT4G35190"
"1895",1895,"AT3G13275"
"1711",1711,"AT3G02410"
"867",867,"AT1G68590"
"2062",2062,"AT3G23700"
"2353",2353,"AT3G57380"
"2706",2706,"AT4G18490"
"3284",3284,"AT5G13220"
"235",235,"AT1G13410"
"296",296,"AT1G17145"
"1331",1331,"AT2G26540"
"3695",3695,"AT5G49000"
"3762",3762,"AT5G53050"
"1845",1845,"AT3G09700"
"2807",2807,"AT4G24320"
"512",512,"AT1G33790"
"3199",3199,"AT5G07150"
"3159",3159,"AT5G05630"
"1180",1180,"AT2G15980"
"1571",1571,"AT2G41550"
"2216",2216,"AT3G48040"
"3204",3204,"AT5G07620"
"3360",3360,"AT5G18360"
"1944",1944,"AT3G15770"
"3879",3879,"AT5G61350"
"2128",2128,"AT3G27730"
"2118",2118,"AT3G27290"
"865",865,"AT1G68430"
"3979",3979,"AT5G67385"
"3673",3673,"AT5G48060"
"408",408,"AT1G24575"
"3514",3514,"AT5G36110"
"3857",3857,"AT5G59650"
"2816",2816,"AT4G24900"
"2996",2996,"AT4G36050"
"2028",2028,"AT3G20930"
"1807",1807,"AT3G07440"
"2796",2796,"AT4G23900"
"1934",1934,"AT3G15150"
"675",675,"AT1G56120"
"3192",3192,"AT5G06940"
"3026",3026,"AT4G38380"
"3783",3783,"AT5G54660"
"2149",2149,"AT3G29280"
"558",558,"AT1G48200"
"215",215,"AT1G12211"
"1071",1071,"AT1G80850"
"15",15,"AT1G01760"
"1325",1325,"AT2G26340"
"1026",1026,"AT1G78310"
"3104",3104,"AT5G02520"
"1639",1639,"AT2G45550"
"918",918,"AT1G71720"
"3234",3234,"AT5G09380"
"2208",2208,"AT3G47510"
"1385",1385,"AT2G30270"
"1605",1605,"AT2G43540"
"3467",3467,"AT5G25190"
"2277",2277,"AT3G51510"
"459",459,"AT1G29640"
"856",856,"AT1G68080"
"3361",3361,"AT5G18390"
"2260",2260,"AT3G50410"
"201",201,"AT1G11280"
"2724",2724,"AT4G19650"
"1376",1376,"AT2G29760"
"3391",3391,"AT5G19910"
"1828",1828,"AT3G09010"
"595",595,"AT1G51360"
"345",345,"AT1G19980"
"2068",2068,"AT3G24360"
"1844",1844,"AT3G09660"
"3904",3904,"AT5G62980"
"2524",2524,"AT4G04460"
"2252",2252,"AT3G49920"
"3955",3955,"AT5G66330"
"712",712,"AT1G60030"
"1052",1052,"AT1G79640"
"398",398,"AT1G23890"
"3755",3755,"AT5G52870"
"1826",1826,"AT3G08970"
"3171",3171,"AT5G06230"
"796",796,"AT1G64430"
"504",504,"AT1G33350"
"3846",3846,"AT5G59030"
"1744",1744,"AT3G04320"
"3897",3897,"AT5G62370"
"3926",3926,"AT5G64850"
"1290",1290,"AT2G23210"
"1761",1761,"AT3G05190"
"1468",1468,"AT2G35540"
"1410",1410,"AT2G31730"
"1884",1884,"AT3G12587"
"677",677,"AT1G56170"
"3811",3811,"AT5G56450"
"1039",1039,"AT1G78940"
"1877",1877,"AT3G12070"
"3778",3778,"AT5G54290"
"1139",1139,"AT2G06040"
"823",823,"AT1G66080"
"3545",3545,"AT5G39580"
"3494",3494,"AT5G27630"
"430",430,"AT1G27565"
"2897",2897,"AT4G29740"
"685",685,"AT1G56540"
"2788",2788,"AT4G23060"
"758",758,"AT1G62190"
"2768",2768,"AT4G22160"
"3439",3439,"AT5G23870"
"776",776,"AT1G63245"
"2904",2904,"AT4G30320"
"2188",2188,"AT3G46530"
"1534",1534,"AT2G39120"
"516",516,"AT1G34270"
"2591",2591,"AT4G12480"
"180",180,"AT1G10360"
"1792",1792,"AT3G06778"
"1446",1446,"AT2G34180"
"3293",3293,"AT5G13900"
"3865",3865,"AT5G60190"
"1579",1579,"AT2G42060"
"2644",2644,"AT4G15248"
"3031",3031,"AT4G38670"
"409",409,"AT1G25145"
"2562",2562,"AT4G10130"
"1663",1663,"AT2G47270"
"1706",1706,"AT3G02210"
"3340",3340,"AT5G17300"
"1513",1513,"AT2G37930"
"1288",1288,"AT2G23170"
"910",910,"AT1G71060"
"42",42,"AT1G03495"
"2154",2154,"AT3G29760"
