TAIR,SYMBOL,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Ws_GC_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Col.0.PhyD_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0.PhyD_FLT_dark.v.Col.0_GC_dark.
AT2G13360,AGT,0.5488814,-0.1498072,3.20676,2.143891,3.792818,2.679258,6.417593,-0.6986886,2.657879,1.59501,3.243936,2.130377,5.868712,0.6413164,0.09243497,1.128719,0.5798375,1.443676,0.8947951,2.087568,1.538686
AT2G14170,ALDH6B2,0.7952513,0.4446378,0.7400735,1.666345,1.347011,1.34806,1.381604,-0.3506135,-0.05517778,0.8710936,0.5517596,0.5528086,0.5863527,0.3197362,-0.4755152,0.6879155,-0.1073358,0.6425483,-0.152703,0.60202,-0.1932313
AT2G16720,ATMYB7,1.708654,-0.3849953,1.088911,1.835828,2.188961,1.479008,3.474912,-2.093649,-0.6197427,0.1271739,0.4803066,-0.2296458,1.766258,0.2593757,-1.449278,0.8339755,-0.8746786,0.8469431,-0.861711,2.122705,0.414051
AT2G16850,PIP2;8,-0.6137139,-0.4849363,0.3168534,-0.4784254,-0.3740969,-0.3190751,-0.5854083,0.1287777,0.9305673,0.1352886,0.239617,0.2946389,0.02830569,-0.08460784,0.5291061,-0.3728353,0.2408786,-0.4957199,0.117994,-0.4658368,0.1478772
AT2G17380,AP19,0.07030862,-0.0990494,0.08086212,-0.7933185,-0.2442569,-0.5087402,-0.2944976,-0.169358,0.01055349,-0.8636271,-0.3145656,-0.5790488,-0.3648062,0.1649064,0.09459773,0.09680949,0.02650087,-0.2306373,-0.3009459,0.2948396,0.2245309
AT2G17720,P4H5,0.502765,0.5065646,0.05618131,0.3243127,0.8115982,0.9286591,0.9148622,0.003799685,-0.4465836,-0.1784523,0.3088332,0.4258941,0.4120972,-0.199817,-0.702582,-0.1764287,-0.6791936,0.03577431,-0.4669906,0.7359436,0.2331786
AT2G18160,ATBZIP2,-0.7989887,-0.8774616,-0.3384506,-0.3482487,-0.3878017,-0.2056156,0.03956184,-0.07847298,0.460538,0.45074,0.411187,0.5933731,0.8385505,0.2222804,1.021269,0.1135282,0.9125169,-0.8804228,-0.08143419,-0.1669314,0.6320572
AT2G19830,SNF7.2,0.4519185,0.2223358,0.2827755,0.08815463,0.2499871,0.2898944,0.3484471,-0.2295827,-0.169143,-0.3637639,-0.2019314,-0.1620241,-0.1034713,0.3213785,-0.1305399,0.1577767,-0.2941418,0.000272713,-0.4516458,0.4798584,0.02793988
AT2G20120,COV1,-0.148629,-0.1955031,0.3545271,-0.001190447,0.4213139,0.009102202,0.7071803,-0.04687411,0.5031561,0.1474386,0.569943,0.1577312,0.8558093,0.08861462,0.2372436,-0.03184358,0.1167854,-0.1158641,0.03276495,0.04703686,0.1956659
AT2G20990,ATSYTA,0.2378383,0.1350035,-0.02234041,0.09529346,0.1380901,-0.3199478,-0.1572099,-0.1028348,-0.2601787,-0.1425448,-0.09974814,-0.5577861,-0.3950482,-0.2747985,-0.5126368,-0.009511908,-0.2473502,-0.1884832,-0.4263215,-0.02018671,-0.258025
AT2G23030,SNRK2-9,1.851437,1.797557,2.666546,1.607449,3.509385,3.551545,4.83256,-0.05387992,0.8151085,-0.2439882,1.657948,1.700107,2.981123,0.9541638,-0.8972734,1.311532,-0.5399052,3.006165,1.154727,3.569827,1.71839
AT2G24150,HHP3,0.6948714,0.534985,1.035326,0.3146947,0.8938267,0.6132194,0.9030056,-0.1598864,0.3404546,-0.3801767,0.1989553,-0.08165208,0.2081342,0.3736034,-0.3212681,0.5952358,-0.09963562,0.7374274,0.04255594,0.8508556,0.1559842
AT2G25110,AtSDF2,0.1038014,0.652088,0.05776572,-0.2608549,-0.3054328,0.09362711,-0.2706733,0.5482866,-0.04603573,-0.3646563,-0.4092342,-0.01017434,-0.3744748,0.002098808,-0.1017026,-0.1580742,-0.2618756,0.09067438,-0.01312707,0.5209354,0.4171339
AT2G25810,TIP4;1,0.5657603,-0.3067854,-0.3621688,-1.944176,-0.6961936,-1.386288,1.926391,-0.8725457,-0.9279291,-2.509937,-1.261954,-1.952049,1.360631,-0.8871003,-1.452861,-0.4001124,-0.9658727,-0.6460937,-1.211854,1.454281,0.8885206
AT2G26080,AtGLDP2,-0.4115345,-0.05604689,-0.3138599,0.3100302,-0.4450125,0.02754468,-0.5179953,0.3554877,0.0976746,0.7215647,-0.03347792,0.4390792,-0.1064607,-0.1086279,0.3029067,-0.2065525,0.204982,0.10653,0.5180645,-0.4420826,-0.0305481
AT2G29390,ATSMO2,0.1526539,0.08229044,-0.1833048,-0.4714265,-0.1675116,-0.1342376,-0.2752216,-0.0703635,-0.3359587,-0.6240804,-0.3201656,-0.2868915,-0.4278755,0.02935747,-0.1232965,-0.3168575,-0.4695114,0.05489656,-0.09775738,0.03767889,-0.1149751
AT2G29540,ATRPAC14,-0.6044883,-0.500079,-0.2907318,-0.6329901,-0.8611984,-0.3887245,-1.089672,0.1044093,0.3137565,-0.02850181,-0.25671,0.2157639,-0.4851839,0.2618122,0.8663005,-0.1408274,0.4636609,-0.2490861,0.3554023,-0.7350498,-0.1305615
AT2G30440,Plsp2B,0.4135532,0.08708815,0.6356248,0.8509698,0.6698778,0.4272969,1.413019,-0.3264651,0.2220716,0.4374165,0.2563246,0.01374367,0.9994658,0.3291199,-0.08443332,0.673958,0.2604047,0.6314829,0.2179296,0.8335929,0.4200397
AT2G30500,NET4B,0.3646941,0.3183976,0.893402,0.7560676,1.103617,0.4490588,0.7314271,-0.04629649,0.528708,0.3913736,0.7389227,0.08436476,0.3667331,-0.000366502,-0.3650606,0.07653454,-0.2881595,0.6141791,0.249485,0.6925245,0.3278304
AT2G30970,ASP1,0.8302453,0.9395393,0.4682361,0.1069665,0.3875089,0.1866328,-0.002696803,0.109294,-0.3620092,-0.7232788,-0.4427364,-0.6436124,-0.8329421,0.1468601,-0.6833851,0.1031776,-0.7270677,0.1032406,-0.7270047,0.8540086,0.02376333
AT2G32300,UCC1,1.898113,0.5132954,0.05878242,-0.1853284,0.1482622,0.9924813,0.9184833,-1.384818,-1.839331,-2.083442,-1.749851,-0.9056319,-0.9796299,0.6316692,-1.266444,0.8677712,-1.030342,1.174234,-0.7238792,1.24563,-0.6524829
AT2G32720,ATCB5-B,-0.1494031,-0.2861395,-0.7472704,-0.5217623,-0.7676429,-0.2797326,-0.6776752,-0.1367364,-0.5978673,-0.3723592,-0.6182397,-0.1303295,-0.5282721,0.3818124,0.5312155,-0.0437124,0.1056907,-0.3495852,-0.2001821,-0.5938689,-0.4444657
AT2G33740,CUTA,-0.0351059,0.223352,0.8287658,0.1469953,0.8051518,0.2218461,0.8715183,0.2584579,0.8638717,0.1821012,0.8402577,0.256952,0.9066242,0.6791931,0.714299,0.3792741,0.41438,0.2179452,0.2530511,0.668121,0.7032269
AT2G33770,ATUBC24,2.349343,0.6044805,4.073637,1.775482,4.041271,1.791184,2.739762,-1.744863,1.724294,-0.573861,1.691927,-0.5581589,0.3904188,0.316334,-2.033009,1.205678,-1.143665,2.079462,-0.2698809,3.476214,1.126871
AT2G38700,ATMVD1,-0.07864231,-0.008128767,0.06699247,-0.1095177,0.0509539,-0.05861484,-0.2084751,0.07051354,0.1456348,-0.03087543,0.1295962,0.02002747,-0.1298328,-0.1482096,-0.06956724,-0.289947,-0.2113047,-0.1801102,-0.1014679,-0.2506006,-0.1719583
AT2G41900,OXS2,0.1355596,0.08223664,0.08425943,0.6429,0.4209827,0.3080875,0.5386516,-0.05332297,-0.05130018,0.5073404,0.2854231,0.1725279,0.403092,-0.155156,-0.2907156,0.06533738,-0.07022223,0.05933771,-0.0762219,0.007447565,-0.128112
AT2G43350,ATGPX3,0.3564263,0.3264134,-0.01422952,0.2177087,0.5085358,0.5068261,0.6073582,-0.03001293,-0.3706559,-0.1387176,0.1521095,0.1503998,0.2509318,0.2253322,-0.1310941,0.06682834,-0.289598,-0.02714289,-0.3835692,0.5647884,0.2083621
AT2G43750,ACS1,0.3503292,0.2568689,0.679163,-0.008899906,0.3160301,0.1360973,0.2366927,-0.09346037,0.3288338,-0.3592292,-0.03429917,-0.2142319,-0.1136366,0.07241275,-0.2779165,0.2384659,-0.1118634,0.02611308,-0.3242162,0.398481,0.04815171
AT2G43910,ATHOL1,0.7364266,-0.3011426,2.639569,0.2778728,1.942416,0.4130751,3.609087,-1.037569,1.903142,-0.4585538,1.20599,-0.3233515,2.87266,0.02374491,-0.7126817,0.8580292,0.1216027,-0.05838895,-0.7948155,1.82475,1.088323
AT2G43920,ATHOL2,3.430381,1.935305,6.148663,-0.1651914,2.556658,2.539715,5.239335,-1.495077,2.718281,-3.595573,-0.8737234,-0.8906663,1.808954,0.6619695,-2.768412,2.7548,-0.6755816,3.848098,0.4177168,6.920062,3.489681
AT2G44050,COS1,0.3250518,0.2486525,-0.1555519,-0.2759128,-0.23323,-0.02900443,-0.2920499,-0.07639922,-0.4806036,-0.6009646,-0.5582818,-0.3540562,-0.6171016,0.1501151,-0.1749366,-0.1100609,-0.4351127,-0.1889078,-0.5139595,0.05403401,-0.2710177
AT2G45980,ATI1,0.2271394,0.01397449,0.8187954,0.3358119,0.829471,0.2551168,1.167084,-0.2131649,0.5916561,0.1086726,0.6023316,0.02797743,0.939945,0.3488635,0.1217241,0.5991773,0.3720379,0.04166762,-0.1854718,0.7778932,0.5507538
AT2G47160,AtBOR1,1.306604,-0.255044,0.659734,0.6991544,1.095943,1.12869,1.30596,-1.561648,-0.6468701,-0.6074496,-0.2106607,-0.177914,-0.000644254,-0.2622096,-1.568814,1.091092,-0.215512,1.114698,-0.1919059,1.080851,-0.2257531
AT2G47400,CP12,1.604739,0.5818692,6.506525,0.992039,3.717903,1.219585,6.462799,-1.02287,4.901786,-0.6126998,2.113164,-0.385154,4.85806,1.135587,-0.4691516,1.813124,0.2083851,1.732015,0.1272761,4.296139,2.6914
AT2G47650,UXS4,-0.1957395,0.2987306,0.08174996,-0.3579155,0.2702086,0.1852349,0.2994429,0.4944701,0.2774895,-0.1621759,0.4659482,0.3809744,0.4951824,-0.3570307,-0.1612912,-0.2185923,-0.02285276,-0.03446736,0.1612722,0.4731787,0.6689183
AT3G01420,ALPHA-DOX1,-0.07909251,2.011724,1.868545,0.8972556,1.768071,2.684928,3.088391,2.090817,1.947637,0.9763481,1.847163,2.764021,3.167484,1.26844,1.347532,1.926507,2.005599,1.123543,1.202635,2.190324,2.269417
AT3G02260,ASA1,-0.2412318,-0.1104103,0.06189537,0.4436281,-0.09088388,-0.1298277,-0.1347553,0.1308215,0.3031271,0.6848599,0.1503479,0.111404,0.1064765,-0.00611496,0.2351168,0.319253,0.5604848,0.5830643,0.824296,-0.1843126,0.05691914
AT3G03250,AtUGP1,-0.1393946,0.3667941,-0.518851,-0.4552098,-0.1292082,0.09474795,-0.1712947,0.5061887,-0.3794563,-0.3158151,0.01018648,0.2341426,-0.03190005,-0.4909464,-0.3515517,-0.4381142,-0.2987196,-0.1920595,-0.05266485,0.01031319,0.1497078
AT3G06300,AT-P4H-2,0.2820974,0.4284432,0.0580219,-0.3974452,0.489477,0.3005692,0.3254079,0.1463458,-0.2240755,-0.6795426,0.2073796,0.01847178,0.04331048,-0.3925523,-0.6746497,-0.2230889,-0.5051863,-0.3788031,-0.6609005,0.5091909,0.2270935
AT3G06420,ATG8H,0.8439798,-0.02838096,0.8074366,-0.3196957,0.4147207,0.2311803,2.020067,-0.8723607,-0.03654313,-1.163675,-0.4292591,-0.6127994,1.176087,0.5732115,-0.2707683,0.5746069,-0.2693729,0.03002854,-0.8139512,1.424378,0.5803979
AT3G06850,BCE2,1.664523,0.4373362,2.546927,1.470319,1.973891,1.045126,2.117349,-1.227186,0.8824047,-0.1942037,0.3093679,-0.6193964,0.4528268,0.9434454,-0.7210773,1.636827,-0.02769614,1.447047,-0.217476,1.819501,0.154978
AT3G09300,ORP3B,0.01298236,-0.01490821,-0.5034894,-0.357068,-0.3021043,-0.3161224,-0.3090587,-0.02789057,-0.5164718,-0.3700504,-0.3150867,-0.3291047,-0.3220411,-0.4319108,-0.4448932,-0.4180268,-0.4310091,-0.3833367,-0.3963191,-0.3202734,-0.3332558
AT3G10410,CPY,0.5036379,0.6871239,0.3410388,0.3863859,0.3518346,0.4091195,0.02946858,0.1834859,-0.1625992,-0.117252,-0.1518033,-0.09451846,-0.4741693,-0.03399824,-0.5376362,0.1384894,-0.3651485,0.2864853,-0.2171526,0.4218152,-0.08182273
AT3G13300,VCS,-0.4578886,-0.3092291,-0.125567,-0.01666088,-0.511553,-0.00677285,-0.2945424,0.1486595,0.3323216,0.4412277,-0.05366437,0.4511158,0.1633462,0.1684457,0.6263343,-0.097161,0.3607276,0.1573132,0.6152018,-0.4391995,0.01868915
AT3G13570,At-SCL30A,-0.4085258,-0.08981753,-0.2795429,-0.0603314,-0.1726719,0.07591831,-0.2853693,0.3187083,0.1289829,0.3481944,0.2358539,0.4844441,0.1231565,-0.1704058,0.23812,-0.3648464,0.04367942,-0.03292146,0.3756044,-0.4066494,0.001876436
AT3G13772,AtTMN7,0.2402432,-0.04574372,-0.01327113,0.08798043,0.2978859,-0.09242464,0.3180722,-0.2859869,-0.2535143,-0.1522628,0.05764269,-0.3326678,0.07782905,-0.3590991,-0.5993423,-0.2002656,-0.4405088,-0.1108989,-0.3511421,0.1216427,-0.1186005
AT3G14310,ATPME3,-0.2694729,-0.559191,-0.7398793,-0.2881115,-0.8079046,-0.4372658,-0.8037846,-0.2897181,-0.4704064,-0.01863858,-0.5384317,-0.1677929,-0.5343117,-0.5605804,-0.2911075,-0.4721529,-0.20268,-0.2488493,0.02062358,-0.8601742,-0.5907013
AT3G15000,MORF8,-0.3278296,-0.3187034,-0.5672665,-0.5389026,-0.860188,-0.2612708,-1.143428,0.009126166,-0.2394369,-0.211073,-0.5323584,0.06655879,-0.8155988,-0.2361286,0.09170103,-0.3571682,-0.02933857,-0.2910818,0.0367478,-0.5108282,-0.1829986
AT3G15950,NAI2,-0.6325881,-0.3159351,0.1145739,1.761633,1.794426,1.229148,0.7149162,0.316653,0.747162,2.394221,2.427014,1.861736,1.347504,-0.720629,-0.08804086,-0.5305159,0.1020722,-0.2996652,0.3329229,0.1549177,0.7875059
AT3G16770,ATEBP,-3.445429,-1.365796,0.148265,-0.1096236,0.4286974,0.8957748,0.6560832,2.079633,3.593694,3.335805,3.874126,4.341203,4.101512,-1.139028,2.3064,-0.4367179,3.008711,-0.2034784,3.24195,-0.08564567,3.359783
AT3G17810,PYD1,0.5539777,0.2144775,0.2758039,0.005419967,0.6894182,0.07566822,1.504459,-0.3395002,-0.2781738,-0.5485577,0.1354405,-0.4783094,0.9504813,-0.3723678,-0.9263455,-0.08364131,-0.637619,-0.0351591,-0.5891368,0.8635084,0.3095308
AT3G18035,HON4,0.1600054,0.03865582,0.585185,0.3029391,0.4211347,0.2657666,0.4530449,-0.1213496,0.4251796,0.1429337,0.2611293,0.1057612,0.2930395,0.08411017,-0.07589524,0.2148575,0.05485204,0.212564,0.05255862,0.2242548,0.06424941
AT3G18830,ATPLT5,0.7381355,0.08866927,0.4943587,0.6397038,1.060979,0.6776748,1.01537,-0.6494662,-0.2437768,-0.09843168,0.3228435,-0.0604607,0.277234,0.005992803,-0.7321427,-0.2008921,-0.9390276,0.4666798,-0.2714557,0.6591133,-0.07902218
AT3G19930,ATSTP4,0.4628232,-0.003956154,0.5251311,-0.06988813,0.6825353,0.2760455,0.6026269,-0.4667794,0.06230791,-0.5327113,0.2197121,-0.1867777,0.1398037,-0.1415431,-0.6043663,-0.1401458,-0.602969,0.4782522,0.015429,0.3022415,-0.1605817
AT3G20060,UBC19,0.4160043,0.2386727,0.7033726,-0.1814023,0.1396646,-0.04333165,0.2368672,-0.1773316,0.2873683,-0.5974066,-0.2763397,-0.459336,-0.1791371,0.3228992,-0.09310514,0.1406556,-0.2753487,-0.2493615,-0.6653658,0.1822227,-0.2337816
AT3G22380,TIC,-0.2466087,-0.3113939,0.244305,0.2860603,-0.05295411,0.03523834,-0.2118304,-0.06478523,0.4909137,0.532669,0.1936546,0.281847,0.03477831,-0.1322986,0.1143101,0.1571943,0.403803,0.2085428,0.4551514,-0.1470604,0.09954825
AT3G23800,SBP3,1.963373,-0.1719504,-0.2313442,0.2265145,0.1020587,0.0328889,1.128623,-2.135323,-2.194717,-1.736859,-1.861314,-1.930484,-0.83475,-0.1621885,-2.125562,0.6712939,-1.292079,0.5517571,-1.411616,0.4590771,-1.504296
AT3G23990,HSP60,-0.4441086,0.3200181,-0.4054227,-0.3418402,-0.9755208,-0.2532212,-1.432091,0.7641267,0.0386859,0.1022684,-0.5314122,0.1908874,-0.9879828,-0.3736267,0.07048191,-0.6568003,-0.2126917,-0.1541805,0.2899281,-0.5273708,-0.08326224
AT3G24300,AMT1;3,-0.04586909,0.1084592,0.02521762,1.226229,1.984906,2.361453,2.925985,0.1543283,0.07108671,1.272098,2.030775,2.407323,2.971854,0.2359668,0.2818359,0.471653,0.5175221,0.2317144,0.2775835,1.410246,1.456115
AT3G24503,ALDH1A,0.6439431,0.3606057,0.9023489,0.4813708,1.489909,1.556479,2.107945,-0.2833373,0.2584058,-0.1625723,0.8459663,0.9125357,1.464002,0.3209113,-0.3230317,0.7238484,0.0799053,1.060113,0.4161704,1.435429,0.7914855
AT3G25530,ATGHBDH,0.4906746,0.4240766,0.2271078,-0.3373032,-0.1275822,0.2179687,-0.07583446,-0.06659802,-0.2635669,-0.8279778,-0.6182568,-0.2727059,-0.5665091,0.2062131,-0.2844615,-0.002007584,-0.4926822,-0.1845906,-0.6752652,0.1975866,-0.2930881
AT3G26690,ATNUDT13,0.1873598,0.2371193,0.6219418,0.6958113,0.8934194,0.8893208,1.79649,0.04975944,0.4345819,0.5084515,0.7060596,0.701961,1.609131,0.4120022,0.2246423,0.5482732,0.3609134,0.7419784,0.5546186,0.9168929,0.7295331
AT3G26780,MEF14,-0.2140295,-0.06088623,-0.7039043,0.3552955,-0.1119251,0.2252804,-0.2106639,0.1531433,-0.4898748,0.569325,0.1021044,0.4393099,0.003365633,-0.4150627,-0.2010332,-0.3066442,-0.09261469,-0.2500304,-0.0360009,-0.3186715,-0.104642
AT3G27890,NQR,0.4594261,-0.1580341,-0.1038745,-0.07781575,0.1034634,0.4693982,1.103124,-0.6174601,-0.5633006,-0.5372418,-0.3559627,0.009972095,0.6436975,0.5572161,0.09779002,0.06346159,-0.3959645,-0.04184492,-0.501271,0.45908,-0.000346065
AT3G28860,ABCB19,-0.704021,-0.0130265,-0.3801279,0.1538259,-0.86728,-0.6445818,-0.9236189,0.6909945,0.3238932,0.8578469,-0.163259,0.05943925,-0.2195979,-0.4512846,0.2527365,-0.3760398,0.3279812,-0.120501,0.58352,-0.8794454,-0.1754244
AT3G29360,UGD2,-0.05939724,0.2567063,-0.55278,-0.4848421,-0.4203621,-0.3281523,-0.5210336,0.3161036,-0.4933827,-0.4254449,-0.3609648,-0.2687551,-0.4616364,-0.4801466,-0.4207494,-0.2542113,-0.1948141,-0.003934028,0.05546321,-0.1018768,-0.04247959
AT3G43800,ATGSTU27,1.222624,0.2148295,0.3756935,-0.05760045,0.5214476,0.6124868,1.513869,-1.007795,-0.8469306,-1.280225,-0.7011765,-0.6101373,0.2912452,0.3426666,-0.8799575,0.2292528,-0.9933713,0.369782,-0.8528421,1.277486,0.05486217
AT3G45600,TET3,0.5985235,-0.1141215,0.4148793,-0.07888727,0.8803591,0.1967652,0.5843984,-0.712645,-0.1836442,-0.6774108,0.2818356,-0.4017583,-0.01412513,0.1730641,-0.4254594,0.1910752,-0.4074483,-0.2743493,-0.8728728,0.8452389,0.2467154
AT3G46640,LUX,0.3670979,0.5654265,0.5532824,0.5520387,0.4202935,1.06526,1.204438,0.1983286,0.1861845,0.1849408,0.05319559,0.6981622,0.83734,0.1260108,-0.2410871,0.2556114,-0.1114865,0.8070391,0.4399412,0.8114325,0.4443346
AT3G47520,MDH,0.1345829,0.4866366,-0.3380165,-0.3367538,-0.2172049,0.01587319,-0.6142912,0.3520537,-0.4725994,-0.4713366,-0.3517878,-0.1187097,-0.748874,-0.267683,-0.4022659,-0.3602325,-0.4948154,-0.1090365,-0.2436194,0.1508944,0.01631151
AT3G47833,SDH7,0.2589754,-0.05887263,-0.01960012,-0.6857824,-0.2273335,-0.2136875,-0.296396,-0.3178481,-0.2785756,-0.9447578,-0.4863089,-0.4726629,-0.5553715,0.4663985,0.2074231,0.1159367,-0.1430387,-0.5374306,-0.796406,0.2331168,-0.02585862
AT3G48750,CDC2,-0.1077343,-0.09568985,0.0994504,-0.3507952,0.1166185,-0.01699731,0.4129856,0.01204448,0.2071847,-0.2430608,0.2243529,0.09073703,0.5207199,-0.141829,-0.03409462,-0.2627077,-0.1549734,0.1319861,0.2397204,0.2174314,0.3251657
AT3G48890,ATMAPR3,0.5012055,0.2524754,0.2529835,-0.1549458,0.3015381,0.2854452,0.4823032,-0.24873,-0.248222,-0.6561513,-0.1996674,-0.2157602,-0.01890229,0.3046273,-0.1965782,0.1738584,-0.3273471,0.2401041,-0.2611013,0.5048477,0.003642244
AT3G48990,AAE3,1.131063,0.05193976,0.6165478,0.904392,0.9451792,1.108664,1.444675,-1.079123,-0.5145152,-0.2266711,-0.1858839,-0.0223991,0.3136115,0.195184,-0.935879,0.6900257,-0.4410374,0.627231,-0.5038321,1.086589,-0.04447378
AT3G49940,LBD38,0.388355,-0.5630463,0.3066475,-0.3308222,0.03140569,0.04761452,0.7075413,-0.9514013,-0.08170748,-0.7191772,-0.3569493,-0.3407405,0.3191863,0.1634044,-0.2249505,0.09114489,-0.2972101,-0.3402758,-0.7286308,0.7150599,0.3267049
AT3G50070,CYCD3;3,-0.4989296,-0.2827383,-0.2708135,0.09209554,-0.1189778,0.05005022,-0.2045635,0.2161913,0.228116,0.5910251,0.3799518,0.5489798,0.294366,-0.1036026,0.395327,-0.3064234,0.1925062,-0.1413335,0.357596,-0.5519302,-0.05300061
AT3G50670,U1-70K,-0.2745605,-0.02633872,-0.2327955,0.1238893,-0.4001325,-0.1423992,-0.5426742,0.2482217,0.04176492,0.3984498,-0.125572,0.1321612,-0.2681137,-0.1831469,0.09141352,-0.1463327,0.1282278,0.1111211,0.3856816,-0.3957156,-0.1211552
AT3G51160,GMD2,0.2928005,0.5068802,0.03954565,-0.5530302,0.132468,0.1525301,0.2162052,0.2140797,-0.2532548,-0.8458307,-0.1603324,-0.1402704,-0.07659522,-0.5911312,-0.8839317,-0.3228593,-0.6156598,-0.1011529,-0.3939533,0.6359251,0.3431247
AT3G51920,ATCML9,0.1652998,-0.3148159,0.5043385,-0.0867482,0.6967366,0.2498464,1.81416,-0.4801157,0.3390387,-0.252048,0.5314368,0.08454653,1.64886,0.537248,0.3719481,0.157717,-0.007582868,0.2666403,0.1013404,0.8907848,0.725485
AT3G52880,ATMDAR1,0.4505779,0.1830106,0.4544042,0.3115812,0.8120052,0.5783835,0.949088,-0.2675674,0.003826263,-0.1389967,0.3614273,0.1278056,0.49851,0.1994625,-0.2511155,0.2385521,-0.2120258,0.1822969,-0.268281,0.7119233,0.2613453
AT3G53460,CP29,0.234121,0.1166517,0.2146294,-0.1299965,0.1261123,0.3507319,0.2109372,-0.1174694,-0.01949159,-0.3641176,-0.1080088,0.1166109,-0.02318384,-0.06659051,-0.3007115,-0.07826545,-0.3123865,0.4744308,0.2403098,0.01357366,-0.2205474
AT3G54260,TBL36,-1.052865,-0.4344914,-0.171383,0.2751448,0.1337759,-0.07455509,0.1354324,0.6183732,0.8814817,1.328009,1.186641,0.9783095,1.188297,-0.2194088,0.8334558,-0.2855135,0.7673512,-0.6025191,0.4503455,-0.8894796,0.1633851
AT3G54590,ATHRGP1,0.2101567,0.2972268,1.472317,-0.4773856,-0.9130144,2.189183,2.907904,0.08707018,1.262161,-0.6875422,-1.123171,1.979026,2.697747,0.06655201,-0.1436047,0.07917414,-0.1309825,0.5229026,0.312746,2.478112,2.267955
AT3G54620,ATBZIP25,0.7416326,0.3606975,0.8093388,0.560023,0.8727011,0.62926,1.4076,-0.3809351,0.0677062,-0.1816096,0.1310685,-0.1123725,0.6659677,0.4658458,-0.2757867,0.7431557,0.001523138,0.7910272,0.04939464,1.040146,0.2985137
AT3G55830,EPC1,0.2422632,0.1533046,0.5502554,0.3912933,0.8868217,0.3437317,0.9602013,-0.08895858,0.3079922,0.1490301,0.6445585,0.1014685,0.7179381,0.2172851,-0.02497809,0.3215097,0.07924649,0.09281941,-0.1494438,0.5111356,0.2688724
AT3G56400,ATWRKY70,0.06043263,0.9224364,2.337076,1.074427,1.644072,2.402498,3.362194,0.8620038,2.276643,1.013995,1.58364,2.342066,3.301762,0.4106182,0.3501855,-0.04006046,-0.1004931,2.489633,2.4292,2.072083,2.01165
AT3G57050,CBL,-0.08279074,-0.2777013,-0.01794696,-0.2443202,-0.05776732,-0.2719404,0.03629935,-0.1949106,0.06484379,-0.1615295,0.02502342,-0.1891496,0.1190901,0.0631289,0.1459196,-0.1639195,-0.08112878,-0.1393002,-0.05650941,-0.2484704,-0.1656796
AT3G57610,ADSS,0.1606067,0.3099078,-0.4409669,-0.07418438,-0.3536543,-0.1052552,-0.7421538,0.1493011,-0.6015736,-0.234791,-0.5142609,-0.2658618,-0.9027604,0.01393556,-0.1466711,-0.200332,-0.3609386,0.01607191,-0.1445348,-0.1697594,-0.3303661
AT3G57650,LPAT2,-0.1875216,-0.06058754,-0.2382128,-0.2015874,-0.1690985,-0.0584249,-0.2320648,0.1269341,-0.0506912,-0.01406573,0.0184231,0.1290967,-0.04454315,-0.0180576,0.169464,-0.3437811,-0.1562595,0.06508416,0.2526058,-0.3413617,-0.15384
AT3G58120,ATBZIP61,-0.4351366,-0.1966977,-0.3670259,-0.6855626,-0.5867841,-0.5406217,0.01775359,0.2384389,0.06811067,-0.250426,-0.1516475,-0.1054851,0.4528902,-0.43624,-0.00110337,-0.4902973,-0.05516068,-0.3578539,0.07728267,-0.4413227,-0.006186087
AT3G59990,MAP2B,0.06178955,-0.005037623,0.009941428,0.02042045,-0.09827673,0.002806941,-0.3413908,-0.06682717,-0.05184812,-0.04136909,-0.1600663,-0.05898261,-0.4031804,0.09451369,0.03272414,0.1337395,0.07194996,-0.02201063,-0.08380018,0.0864664,0.02467685
