"","X","WS_FLT_c1.which.mclass....1...1."
"4521",4521,"AT5G41190"
"2055",2055,"AT2G46225"
"1383",1383,"AT2G05590"
"3547",3547,"AT4G26542"
"1578",1578,"AT2G22720"
"3277",3277,"AT4G11080"
"74",74,"AT1G04520"
"3987",3987,"AT5G05900"
"2422",2422,"AT3G14595"
"741",741,"AT1G48200"
"2329",2329,"AT3G11170"
"1314",1314,"AT2G01170"
"3921",3921,"AT5G02560"
"912",912,"AT1G60710"
"3464",3464,"AT4G22540"
"5048",5048,"AT5G66050"
"1141",1141,"AT1G72850"
"1157",1157,"AT1G73930"
"1393",1393,"AT2G06530"
"673",673,"AT1G34020"
"2186",2186,"AT3G04930"
"3396",3396,"AT4G17950"
"312",312,"AT1G14000"
"1024",1024,"AT1G68130"
"557",557,"AT1G27300"
"2248",2248,"AT3G07565"
"3189",3189,"AT4G03180"
"1779",1779,"AT2G32580"
"3131",3131,"AT4G01040"
"1120",1120,"AT1G72160"
"4831",4831,"AT5G57280"
"2213",2213,"AT3G06380"
"3302",3302,"AT4G13160"
"3308",3308,"AT4G13360"
"4978",4978,"AT5G63470"
"3060",3060,"AT3G61790"
"4311",4311,"AT5G21170"
"4832",4832,"AT5G57300"
"1963",1963,"AT2G41620"
"4392",4392,"AT5G26030"
"4584",4584,"AT5G44635"
"1730",1730,"AT2G30160"
"1559",1559,"AT2G21790"
"879",879,"AT1G56230"
"3168",3168,"AT4G02590"
"4663",4663,"AT5G48545"
"3040",3040,"AT3G60860"
"652",652,"AT1G32583"
"3119",3119,"AT4G00620"
"3804",3804,"AT4G36990"
"2859",2859,"AT3G51980"
"3722",3722,"AT4G33700"
"322",322,"AT1G14410"
"4948",4948,"AT5G62480"
"1142",1142,"AT1G72852"
"1809",1809,"AT2G34357"
"4516",4516,"AT5G40960"
"2256",2256,"AT3G07790"
"2094",2094,"AT2G48010"
"4025",4025,"AT5G07370"
"4637",4637,"AT5G47630"
"388",388,"AT1G17620"
"1430",1430,"AT2G15690"
"136",136,"AT1G06290"
"4728",4728,"AT5G51780"
"2075",2075,"AT2G47210"
"4599",4599,"AT5G45420"
"1454",1454,"AT2G17070"
"1511",1511,"AT2G19560"
"5096",5096,"ATCG00540"
"389",389,"AT1G17690"
"3502",3502,"AT4G24680"
"4834",4834,"AT5G57410"
"2753",2753,"AT3G45090"
"3023",3023,"AT3G60130"
"3537",3537,"AT4G26070"
"1734",1734,"AT2G30395"
"1191",1191,"AT1G75730"
"2193",2193,"AT3G05120"
"1596",1596,"AT2G23980"
"2243",2243,"AT3G07340"
"3264",3264,"AT4G10430"
"3378",3378,"AT4G17150"
"4448",4448,"AT5G35735"
"3280",3280,"AT4G11560"
"3592",3592,"AT4G28290"
"1328",1328,"AT2G01640"
"4952",4952,"AT5G62550"
"1667",1667,"AT2G27100"
"1853",1853,"AT2G36490"
"1197",1197,"AT1G75980"
"3562",3562,"AT4G27120"
"1089",1089,"AT1G71040"
"3331",3331,"AT4G14750"
"1237",1237,"AT1G78240"
"1921",1921,"AT2G39725"
"4132",4132,"AT5G12980"
"3448",3448,"AT4G21590"
"3258",3258,"AT4G10140"
"3518",3518,"AT4G25320"
"3951",3951,"AT5G04260"
"114",114,"AT1G05785"
"1539",1539,"AT2G20840"
"1421",1421,"AT2G14825"
"1884",1884,"AT2G38270"
"3617",3617,"AT4G29810"
"2447",2447,"AT3G15410"
"2437",2437,"AT3G15095"
"2498",2498,"AT3G18040"
"958",958,"AT1G63430"
"2725",2725,"AT3G30180"
"1490",1490,"AT2G18670"
"4488",4488,"AT5G39500"
"3973",3973,"AT5G05250"
"3966",3966,"AT5G04860"
"5051",5051,"AT5G66090"
"2785",2785,"AT3G47980"
"789",789,"AT1G50710"
"4725",4725,"AT5G51590"
"2539",2539,"AT3G19900"
"3006",3006,"AT3G59210"
"4461",4461,"AT5G37130"
"3569",3569,"AT4G27540"
"1629",1629,"AT2G25730"
"3901",3901,"AT5G01810"
"1394",1394,"AT2G06925"
"2513",2513,"AT3G18790"
"1292",1292,"AT1G80460"
"342",342,"AT1G15405"
"2165",2165,"AT3G03950"
"564",564,"AT1G27600"
"2900",2900,"AT3G53850"
"2875",2875,"AT3G52470"
"960",960,"AT1G63500"
"4374",4374,"AT5G25060"
"725",725,"AT1G47230"
"374",374,"AT1G17130"
"4497",4497,"AT5G40080"
"2951",2951,"AT3G56400"
"2517",2517,"AT3G18910"
"2335",2335,"AT3G11520"
"2262",2262,"AT3G08510"
"1642",1642,"AT2G26230"
"1164",1164,"AT1G74520"
"692",692,"AT1G41830"
"534",534,"AT1G26300"
"1638",1638,"AT2G26170"
"3406",3406,"AT4G18600"
"1546",1546,"AT2G21150"
"3656",3656,"AT4G31360"
"3523",3523,"AT4G25660"
"3254",3254,"AT4G09730"
"1983",1983,"AT2G42880"
"4205",4205,"AT5G15980"
"979",979,"AT1G64910"
"500",500,"AT1G23160"
"4906",4906,"AT5G60550"
"2253",2253,"AT3G07750"
"1798",1798,"AT2G33840"
"2884",2884,"AT3G52760"
"1288",1288,"AT1G80360"
"3315",3315,"AT4G14020"
"2933",2933,"AT3G55140"
"1918",1918,"AT2G39670"
"3175",3175,"AT4G02740"
"1447",1447,"AT2G16710"
"1599",1599,"AT2G24060"
"3869",3869,"AT4G39460"
"3048",3048,"AT3G61050"
"1993",1993,"AT2G43420"
"778",778,"AT1G50320"
"4065",4065,"AT5G09850"
"54",54,"AT1G03475"
"2871",2871,"AT3G52290"
"3571",3571,"AT4G27680"
"665",665,"AT1G33410"
"148",148,"AT1G06720"
"654",654,"AT1G32640"
"4934",4934,"AT5G61840"
"2763",2763,"AT3G46430"
"4892",4892,"AT5G59550"
"4991",4991,"AT5G63870"
"2278",2278,"AT3G09100"
"4443",4443,"AT5G35560"
"5070",5070,"AT5G66850"
"277",277,"AT1G12410"
"521",521,"AT1G24625"
"3796",3796,"AT4G36780"
"2257",2257,"AT3G07800"
"5002",5002,"AT5G64270"
"871",871,"AT1G55805"
"3202",3202,"AT4G04700"
"189",189,"AT1G08430"
"3747",3747,"AT4G34710"
"4240",4240,"AT5G17550"
"810",810,"AT1G52500"
"2322",2322,"AT3G10760"
"2453",2453,"AT3G15680"
"2828",2828,"AT3G50690"
"3512",3512,"AT4G25050"
"282",282,"AT1G12640"
"4657",4657,"AT5G48380"
"63",63,"AT1G03910"
"4120",4120,"AT5G12220"
"951",951,"AT1G63110"
"2721",2721,"AT3G29310"
"99",99,"AT1G05250"
"1605",1605,"AT2G24290"
"636",636,"AT1G31760"
"2916",2916,"AT3G54440"
"1571",1571,"AT2G22480"
"3246",3246,"AT4G09160"
"2283",2283,"AT3G09470"
"4154",4154,"AT5G13760"
"2270",2270,"AT3G08740"
"689",689,"AT1G36390"
"4598",4598,"AT5G45410"
"2409",2409,"AT3G14067"
"1221",1221,"AT1G77020"
"687",687,"AT1G36280"
"1872",1872,"AT2G37570"
"4201",4201,"AT5G15760"
"210",210,"AT1G09130"
"73",73,"AT1G04440"
"4698",4698,"AT5G50180"
"4188",4188,"AT5G15150"
"4356",4356,"AT5G24030"
"2635",2635,"AT3G24570"
"4147",4147,"AT5G13460"
"69",69,"AT1G04280"
"1593",1593,"AT2G23630"
"2076",2076,"AT2G47270"
"3767",3767,"AT4G35580"
"3196",3196,"AT4G03510"
"431",431,"AT1G20110"
"3432",3432,"AT4G20170"
"1046",1046,"AT1G69010"
"823",823,"AT1G53300"
"2921",2921,"AT3G54690"
"3942",3942,"AT5G03730"
"4638",4638,"AT5G47680"
"4039",4039,"AT5G08350"
"915",915,"AT1G60860"
"971",971,"AT1G64330"
"4996",4996,"AT5G63980"
"2969",2969,"AT3G57090"
"2085",2085,"AT2G47760"
"1342",1342,"AT2G02180"
"658",658,"AT1G32990"
"2594",2594,"AT3G22680"
"1663",1663,"AT2G26990"
"5092",5092,"ATCG00380"
"4851",4851,"AT5G58040"
"1673",1673,"AT2G27310"
"1070",1070,"AT1G70160"
"364",364,"AT1G16340"
"3344",3344,"AT4G15560"
"2078",2078,"AT2G47390"
"165",165,"AT1G07480"
"527",527,"AT1G25500"
"1552",1552,"AT2G21300"
"1517",1517,"AT2G19720"
"4027",4027,"AT5G07910"
"2582",2582,"AT3G21820"
"3457",3457,"AT4G22260"
"257",257,"AT1G11380"
"37",37,"AT1G02750"
"1949",1949,"AT2G40900"
"1138",1138,"AT1G72820"
"4361",4361,"AT5G24313"
"8",8,"AT1G01290"
"4945",4945,"AT5G62350"
"3828",3828,"AT4G37680"
"3318",3318,"AT4G14300"
"3455",3455,"AT4G22233"
"803",803,"AT1G52140"
"4254",4254,"AT5G18400"
"1417",1417,"AT2G14460"
"3549",3549,"AT4G26580"
"4389",4389,"AT5G25780"
"4330",4330,"AT5G22770"
"3360",3360,"AT4G16340"
"3320",3320,"AT4G14360"
"2810",2810,"AT3G49470"
"4750",4750,"AT5G53045"
"1352",1352,"AT2G02800"
"1630",1630,"AT2G25735"
"2660",2660,"AT3G26090"
"1955",1955,"AT2G41130"
"391",391,"AT1G17745"
"1135",1135,"AT1G72710"
"1792",1792,"AT2G33510"
"4594",4594,"AT5G45210"
"957",957,"AT1G63420"
"1169",1169,"AT1G74910"
"1706",1706,"AT2G28660"
"5055",5055,"AT5G66230"
"1446",1446,"AT2G16700"
"4293",4293,"AT5G20000"
"192",192,"AT1G08500"
"3347",3347,"AT4G15800"
"624",624,"AT1G30870"
"338",338,"AT1G15240"
"1033",1033,"AT1G68580"
"5033",5033,"AT5G65640"
"3113",3113,"AT4G00270"
"2391",2391,"AT3G13490"
"2711",2711,"AT3G28940"
"369",369,"AT1G16860"
"685",685,"AT1G35670"
"4316",4316,"AT5G22050"
"5061",5061,"AT5G66530"
"1034",1034,"AT1G68660"
"3201",3201,"AT4G04630"
"2856",2856,"AT3G51740"
