TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT3G56970,BHLH038,-0.9644684,-0.00637074,-0.153935,0.9580977,0.8105335,3.660688,4.625156,0.6448595,1.609328,3.864127,4.828596,0.3397797,1.304248,0.9656884,1.930157,1.730834,2.695303,0.7807372,1.745206,0.802484,1.766952
AT3G57050,CBL,0.1865529,-0.02762015,0.2806196,-0.2141731,0.09406667,0.3074491,0.1208962,0.08040072,-0.1061522,0.1050201,-0.08153283,-0.00415013,-0.190703,0.2443202,0.05776732,0.1615295,-0.02502342,-0.03338109,-0.219934,0.2263733,0.03982036
AT3G57230,AGL16,-0.5786571,0.3444987,-0.5587301,0.9231558,0.019927,0.8373519,1.416009,0.3423058,0.9209629,0.4954909,1.074148,-0.8717495,-0.2930924,0.5500113,1.128668,-0.5801158,-0.001458702,-0.6854357,-0.1067787,-0.9696089,-0.3909518
AT3G57550,AGK2,0.4231508,0.2881581,0.153789,-0.1349927,-0.2693618,0.04374822,-0.3794026,0.103634,-0.3195168,0.3952462,-0.02790458,0.2089724,-0.2141784,0.5275768,0.104426,0.01365728,-0.4094935,0.427412,0.004261234,0.188084,-0.2350668
AT3G57610,ADSS,-0.2794699,-0.0310708,-0.6679694,0.2483991,-0.3884995,0.08811994,0.3675898,-0.1261476,0.1533223,0.09025629,0.3697262,-0.09557503,0.1838949,0.07418438,0.3536543,0.234791,0.5142609,0.3840922,0.6635621,-0.3667826,-0.08731267
AT3G57650,LPAT2,0.03248883,0.1431625,-0.03047742,0.1106736,-0.06296625,0.1835298,0.1510409,-0.1421938,-0.1746826,0.2666715,0.2341827,-0.1397743,-0.1722631,0.2015874,0.1690985,0.01406573,-0.0184231,0.1409998,0.108511,-0.03662547,-0.0691143
AT3G58120,ATBZIP61,0.09877855,0.144941,0.7033162,0.04616241,0.6045377,0.2493226,0.1505441,0.1952653,0.09648679,0.3277087,0.2289301,0.2442399,0.1454614,0.6855626,0.5867841,0.250426,0.1516475,0.488865,0.3900864,0.3185367,0.2197581
AT3G58460,ATRBL11,0.0962496,-0.1755839,0.1349808,-0.2718335,0.03873118,-0.07398581,-0.1702354,-0.2546305,-0.3508801,-0.3856112,-0.4818608,0.07618502,-0.02006458,-0.05389324,-0.1501428,-0.217886,-0.3141356,-0.00887813,-0.1051277,-0.09700582,-0.1932554
AT3G58680,ATMBF1B,0.5233972,0.393552,0.3433748,-0.1298452,-0.1800224,0.3255548,-0.1978424,0.2452976,-0.2780996,0.2421254,-0.2812718,0.7920089,0.2686117,-0.01628103,-0.5396782,0.3798509,-0.1435463,0.3761831,-0.147214,0.6366894,0.1132922
AT3G58750,CSY2,0.4727578,0.1322081,0.7904042,-0.3405497,0.3176464,-0.2431166,-0.7158745,-0.01969165,-0.4924495,0.3175308,-0.1552271,0.5767323,0.1039745,-0.2360589,-0.7088167,0.1082482,-0.3645096,0.06974072,-0.4030171,0.669354,0.1965962
AT3G59280,TXR1,0.2743461,0.315611,0.1044275,0.04126494,-0.1699186,0.8184543,0.5441083,0.3659714,0.09162533,0.3676572,0.0933111,0.5813194,0.3069733,0.39107,0.1167239,0.3252378,0.0508917,0.5014123,0.2270662,0.3399806,0.06563455
AT3G59600,NRPB8B,0.2501917,0.3461244,0.3143496,0.09593268,0.0641579,1.072655,0.8224637,0.4956487,0.245457,0.6715397,0.421348,0.5672224,0.3170307,0.7185643,0.4683726,0.5100281,0.2598364,0.4975544,0.2473627,0.9527797,0.702588
AT3G59760,ATCS-C,0.07013062,-0.1374356,-0.09538525,-0.2075662,-0.1655159,-0.04633637,-0.116467,0.03758946,-0.03254115,0.01051234,-0.05961828,0.2237998,0.1536692,0.3581817,0.2880511,0.5092382,0.4391076,0.404857,0.3347263,0.06597584,-0.004154775
AT3G59810,LSM6A,0.2703383,0.2838865,0.06777754,0.0135482,-0.2025607,0.5886649,0.3183267,0.4208829,0.1505446,-0.03753741,-0.3078757,0.3943972,0.1240589,0.06308942,-0.2072488,0.07731395,-0.1930243,0.2841245,0.01378627,0.2345216,-0.03581663
AT3G59920,ATGDI2,0.06465719,-0.02377378,-0.06807469,-0.08843098,-0.1327319,-0.4190271,-0.4836843,-0.3715716,-0.4362288,-0.2674105,-0.3320677,-0.2047777,-0.2694349,-0.1920115,-0.2566687,-0.1845995,-0.2492567,-0.0414651,-0.1061223,-0.3434095,-0.4080667
AT3G59970,MTHFR1,-0.07473781,0.0207672,-0.2723831,0.09550501,-0.1976453,0.005560126,0.08029793,0.003030335,0.07776814,0.09780453,0.1725423,-0.2267286,-0.1519908,0.1705488,0.2452866,0.2859753,0.3607131,0.3275439,0.4022817,-0.2113064,-0.1365686
AT3G59990,MAP2B,-0.1186972,-0.01761351,-0.3618113,0.1010837,-0.2431141,0.07409324,0.1927904,0.1133191,0.2320162,-0.04243108,0.07626611,0.06604595,0.1847431,-0.02042045,0.09827673,0.04136909,0.1600663,-0.02545808,0.09323911,-0.01047903,0.1082182
AT3G60250,CKB3,-0.04046306,-0.208043,-0.1775903,-0.16758,-0.1371272,0.2786582,0.3191213,0.1310603,0.1715233,0.1670873,0.2075504,0.1177377,0.1582007,0.2977467,0.3382097,-0.01219859,0.02826447,0.2539029,0.294366,0.09048186,0.1309449
AT3G60360,EDA14,0.1012173,0.2942874,-0.1978065,0.1930701,-0.2990238,0.5319859,0.4307686,0.1239744,0.02275707,0.4438021,0.3425848,0.3819199,0.2807026,0.3592642,0.2580469,0.2065702,0.1053529,0.5137154,0.4124981,0.152834,0.05161666
AT3G60530,GATA4,-0.1204226,0.418417,0.1514885,0.5388395,0.271911,-0.9256829,-0.8052604,-1.04251,-0.9220876,-0.3696663,-0.2492437,-1.087381,-0.9669585,-0.775636,-0.6552134,-1.157067,-1.036645,-0.6115364,-0.4911139,-0.6044914,-0.4840689
AT3G60750,AtTKL1,-0.4628976,-0.01312344,-0.5555868,0.4497741,-0.09268924,-0.197789,0.2651086,-0.1811824,0.2817152,0.1288093,0.5917068,-0.2314309,0.2314666,-0.08331773,0.3795798,-0.01996552,0.442932,0.159588,0.6224856,-0.4423882,0.02050935
AT3G61070,PEX11E,1.068496,0.2966531,1.272078,-0.7718431,0.203582,0.2128479,-0.8556483,0.3314476,-0.7370486,0.04718207,-1.021314,0.7956881,-0.2728081,-0.05109548,-1.119592,0.3763459,-0.6921503,0.2090781,-0.8594181,0.4522265,-0.6162697
AT3G61130,GAUT1,-0.1308853,0.09387774,-0.2545689,0.2247631,-0.1236835,0.08679204,0.2176774,-0.03020854,0.1006768,0.1194977,0.250383,-0.128727,0.00215837,0.2554978,0.3863831,-0.05171498,0.07917035,0.109826,0.2407113,-0.1430848,-0.01219944
AT3G61620,RRP41,0.121066,0.2230875,-0.1733932,0.1020215,-0.2944592,0.6397991,0.5187331,0.2511878,0.1301218,0.2778823,0.1568163,0.3283701,0.2073041,0.4034692,0.2824032,0.2892619,0.1681959,0.4080801,0.2870141,-0.0250964,-0.1461624
AT3G61640,AGP20,0.2064456,0.5623555,0.290655,0.3559099,0.0842094,1.24254,1.036094,0.2169931,0.01054755,0.4948441,0.2883985,0.2696996,0.06325403,0.8983594,0.6919138,0.3434803,0.1370348,0.5207411,0.3142956,0.4970675,0.290622
AT3G61860,At-RS31,0.1641096,0.2755357,-0.0156349,0.1114262,-0.1797445,0.3130202,0.1489106,0.1052283,-0.05888128,0.1648094,0.000699825,0.3766406,0.212531,0.2149581,0.05084852,0.2106166,0.04650706,0.2162475,0.0521379,0.1241639,-0.03994568
AT3G62030,CYP20-3,0.5051893,0.1381485,-0.08490934,-0.3670408,-0.5900987,0.9603676,0.4551783,0.7670312,0.2618419,0.0210128,-0.4841765,0.587744,0.08255469,0.8988771,0.3936878,0.7544474,0.2492581,0.7142299,0.2090405,0.7663933,0.261204
AT3G62420,ATBZIP53,-0.1544633,0.1511437,0.4383378,0.3056069,0.592801,0.05427659,0.2087398,0.2054956,0.3599588,0.3274194,0.4818826,0.1854654,0.3399287,-0.04702335,0.1074399,-0.2079695,-0.05350623,-0.1986684,-0.04420513,-0.05974278,0.09472047
AT3G62600,ATERDJ3B,-0.1946409,0.3354473,-0.3801576,0.5300883,-0.1855166,0.06357126,0.2582122,-0.1618613,0.03277961,0.197125,0.3917659,0.4053785,0.6000194,0.07684712,0.2714881,0.07410279,0.2687437,0.6475668,0.8422077,0.09102143,0.2856624
AT3G62830,ATUXS2,0.2241919,0.2421186,0.2503427,0.01792669,0.02615076,-0.3544004,-0.5785924,-0.04617917,-0.2703711,0.07188403,-0.1523079,0.1500963,-0.07409568,0.02302961,-0.2011623,0.1312119,-0.09298006,0.5277617,0.3035698,-0.3054013,-0.5295933
AT3G63080,ATGPX5,0.7378811,0.8462226,1.441147,0.1083416,0.7032662,0.7888024,0.05092133,0.6752114,-0.06266968,0.5122048,-0.2256763,1.352893,0.615012,0.1813621,-0.556519,0.6419667,-0.09591435,0.1054523,-0.6324288,0.6951716,-0.04270944
AT3G63210,MARD1,1.267502,0.6950904,1.538916,-0.5724112,0.271414,0.6872041,-0.5802976,0.6871568,-0.5803448,0.1270764,-1.140425,1.242671,-0.02483093,0.2597323,-1.007769,0.5727316,-0.69477,0.1067371,-1.160765,1.183836,-0.08366588
AT3G63250,ATHMT-2,-0.08868762,-0.02885321,-0.2085207,0.05983441,-0.1198331,0.1976393,0.2863269,0.1422757,0.2309633,0.01529651,0.1039841,0.01542139,0.104109,0.1912698,0.2799574,0.353911,0.4425986,0.1565164,0.2452041,0.2246662,0.3133539
AT3G63310,AtLFG2,0.3361573,0.4830168,0.7963872,0.1468596,0.4602299,-0.01926152,-0.3554188,-0.151915,-0.4880722,0.01104799,-0.3251093,0.2593798,-0.07677749,-0.4710957,-0.8072529,-0.1717436,-0.5079009,-0.3136823,-0.6498396,-0.04258167,-0.3787389
AT3G63410,APG1,0.1077614,-0.07469845,-0.05433061,-0.1824598,-0.162092,0.3861062,0.2783448,0.401385,0.2936236,0.1780037,0.07024225,0.3056771,0.1979157,0.5291239,0.4213625,0.1501121,0.0423507,0.2952761,0.1875147,0.3845033,0.2767419
AT4G00080,UNE11,1.652576,0.9464808,0.8888741,-0.7060952,-0.7637019,-0.2703541,-1.92293,-0.4277256,-2.080302,1.007604,-0.6449719,1.103734,-0.5488421,0.4454449,-1.207131,0.5038982,-1.148678,0.6576853,-0.9948906,0.3419354,-1.310641
AT4G00430,PIP1;4,0.5803149,-0.2514752,0.9467615,-0.8317901,0.3664466,0.7020998,0.121785,0.7459167,0.1656018,0.1615055,-0.4188094,0.3670547,-0.2132602,1.201239,0.6209238,0.5711955,-0.009119387,0.3585539,-0.2217609,0.4366462,-0.1436687
AT4G00820,iqd17,-0.3851148,-0.1616654,-0.3733218,0.2234494,0.01179307,-0.104457,0.2806578,-0.2403987,0.1447161,-0.07480496,0.3103099,-0.4486602,-0.06354542,0.2368295,0.6219443,-0.2153328,0.169782,-0.1814645,0.2036504,-0.2470459,0.1380689
AT4G00830,LIF2,-0.06270667,-0.2176899,-0.2270401,-0.1549833,-0.1643334,-0.3161799,-0.2534733,-0.2117644,-0.1490577,-0.2608054,-0.1980988,-0.2199457,-0.157239,-0.04083575,0.02187093,-0.237025,-0.1743183,-0.1783045,-0.1155978,0.02122763,0.0839343
AT4G01320,ATSTE24,0.008307161,0.06464304,-0.09579886,0.05633588,-0.104106,0.2023606,0.1940535,0.09911538,0.09080822,0.06822734,0.05992018,0.06931088,0.06100372,0.1579286,0.1496214,0.2890283,0.2807212,0.2643107,0.2560036,0.128404,0.1200968
AT4G01370,ATMPK4,0.0333985,0.2743021,0.0935228,0.2409036,0.0601243,0.3303674,0.2969689,0.1156268,0.08222826,0.2969046,0.2635061,0.2434046,0.2100061,0.1617345,0.128336,0.115937,0.0825385,0.2104727,0.1770742,0.09782134,0.06442284
AT4G01480,AtPPa5,1.497702,1.08006,2.562815,-0.4176415,1.065113,0.3820595,-1.115642,0.6748385,-0.8228634,0.1787202,-1.318982,2.063793,0.5660908,0.5024473,-0.9952545,1.141462,-0.3562397,0.5333694,-0.9643325,0.7675971,-0.7301047
AT4G01750,RGXT2,1.438168,0.5071313,1.229081,-0.9310368,-0.2090875,-0.4674282,-1.905596,-0.6581198,-2.096288,0.3149728,-1.123195,0.2809157,-1.157252,-0.1002619,-1.53843,0.3515929,-1.086575,-0.4653437,-1.903512,-0.3682348,-1.806403
AT4G01900,GLB1,0.322271,0.2546516,-0.04704374,-0.06761941,-0.3693148,0.8643446,0.5420735,0.3239876,0.001716593,-0.2994291,-0.6217001,0.6881498,0.3658788,0.4442828,0.1220118,1.038715,0.7164443,0.8302291,0.5079581,0.3699854,0.0477144
AT4G02270,RHS13,-1.187708,2.884705,1.496587,4.072413,2.684295,0.07405087,1.261759,-0.5610829,0.626625,-0.4663344,0.7213735,0.6573416,1.845049,0.7921913,1.979899,-0.2167505,0.9709574,-0.1423383,1.04537,0.4602436,1.647952
AT4G02290,AtGH9B13,0.1471445,-0.2244245,0.05718004,-0.371569,-0.08996447,0.1199998,-0.0271447,-0.2018662,-0.3490107,-0.3072989,-0.4544434,-0.5526802,-0.6998247,0.4289926,0.2818481,-0.006755191,-0.1538997,-0.09444585,-0.2415904,-0.08055622,-0.2277007
AT4G02500,ATXT2,0.1139148,-0.04188235,-0.2113092,-0.1557971,-0.3252239,-0.5008265,-0.6147413,-0.3668587,-0.4807735,-0.2313753,-0.3452901,-0.1640897,-0.2780045,-0.1858617,-0.2997764,0.009689317,-0.1042254,0.08932743,-0.02458733,-0.4268029,-0.5407177
AT4G02510,ATTOC159,0.3867994,0.9001378,0.5838126,0.5133383,0.1970131,0.406937,0.02013755,-0.1905993,-0.5773988,0.8970443,0.5102448,0.1517023,-0.2350972,-0.4609343,-0.8477338,0.1863038,-0.2004957,-0.03445145,-0.4212509,-0.4749252,-0.8617246
AT4G02570,ATCUL1,0.0356421,-0.2606887,-0.1185212,-0.2963308,-0.1541633,-0.3900984,-0.4257405,-0.2421003,-0.2777424,-0.05131079,-0.08695289,-0.3491758,-0.3848179,-0.3158505,-0.3514926,-0.2169227,-0.2525648,-0.1169517,-0.1525938,-0.1275328,-0.1631749
AT4G03190,AFB1,-0.1576962,-0.05541209,0.06377912,0.1022841,0.2214753,-0.4114947,-0.2537985,-0.225772,-0.06807585,0.05953141,0.2172276,-0.2176038,-0.05990764,0.3484632,0.5061593,-0.1032799,0.05441622,0.3265561,0.4842522,-0.2013525,-0.0436563
AT4G03210,XTH9,-0.2739692,0.7807482,-0.04168935,1.054717,0.2322799,0.8087471,1.082716,0.097731,0.3717002,-0.0199218,0.2540474,-0.5180782,-0.244109,0.7358963,1.009865,-0.4885363,-0.214567,0.4446532,0.7186224,0.1547512,0.4287204
AT4G04470,PMP22,0.2352752,0.1402297,0.2861716,-0.09504552,0.05089633,0.4122176,0.1769423,0.1002487,-0.1350266,0.06513518,-0.17014,0.5216651,0.2863899,0.2043389,-0.0309363,0.3245835,0.0893083,0.2792661,0.04399086,0.1701899,-0.06508528
AT4G04620,ATG8B,1.170841,0.4484254,1.836723,-0.7224153,0.6658824,0.7226169,-0.4482238,0.967956,-0.2028847,0.6754828,-0.4953579,1.588136,0.4172955,0.00105648,-1.169784,0.6463668,-0.5244739,0.3208038,-0.8500369,1.590803,0.419962
AT4G04830,ATMSRB5,1.354347,1.097897,1.701144,-0.2564507,0.3467962,-0.0548381,-1.409185,0.2393142,-1.115033,0.01823086,-1.336116,0.6289409,-0.7254064,-1.02783,-2.382177,-0.508876,-1.863223,-0.6397382,-1.994086,0.1440904,-1.210257
AT4G05530,IBR1,0.3312214,0.2947714,0.3555192,-0.03644994,0.02429785,0.07331544,-0.2579059,0.08670993,-0.2445114,0.4118943,0.08067293,0.3991439,0.0679225,0.1644039,-0.1668175,0.1079485,-0.2232729,0.1680066,-0.1632148,0.2517772,-0.07944418
AT4G08390,SAPX,1.655386,0.3862202,1.089984,-1.269166,-0.5654026,0.105946,-1.54944,1.036087,-0.6192996,0.1452546,-1.510132,1.271845,-0.3835416,1.123688,-0.5316982,0.9432357,-0.7121504,1.02599,-0.6293959,0.6461615,-1.009225
AT4G08950,EXO,0.2212353,0.2266739,0.5565281,0.005438552,0.3352927,0.2599182,0.03868288,-0.4952911,-0.7165264,0.89389,0.6726547,0.1892726,-0.03196276,0.3297119,0.1084766,-0.1239006,-0.3451359,0.1986263,-0.02260898,0.3306437,0.1094083
AT4G08980,FBW2,-0.02810285,-0.24437,-0.03223796,-0.2162671,-0.004135112,-0.04234258,-0.01423973,0.07970413,0.107807,0.07113091,0.09923376,-0.0329871,-0.004884252,0.02684528,0.05494813,-0.1930656,-0.1649628,-0.141793,-0.1136901,-0.2115652,-0.1834624
AT4G10100,CNX7,0.5346314,0.3662453,1.051573,-0.1683861,0.5169412,0.7995918,0.2649604,0.3614432,-0.1731882,0.1741944,-0.360437,0.9753236,0.4406923,0.04259506,-0.4920363,0.3920617,-0.1425697,0.1713377,-0.3632937,0.6157882,0.08115686
AT4G10380,AtNIP5;1,0.6503481,1.110543,1.683274,0.4601951,1.032926,0.8280281,0.17768,0.7990088,0.1486606,0.5652797,-0.08506838,1.421595,0.7712468,0.3492521,-0.301096,1.002977,0.352629,0.5446566,-0.1056915,0.4534814,-0.1968667
AT4G10920,KELP,0.1773259,0.07981141,0.1200095,-0.09751446,-0.0573164,0.3976852,0.2203593,0.2539564,0.07663057,0.1960504,0.01872452,0.2332583,0.05593244,0.1772426,-8.33E-05,0.1769158,-0.000410092,0.4172215,0.2398957,0.2881326,0.1108067
AT4G11220,BTI2,0.2545093,0.3123025,0.2158945,0.05779326,-0.03861479,-0.02660252,-0.2811118,0.2971629,0.04265361,-0.2397962,-0.4943055,0.1767347,-0.07777458,0.001791694,-0.2527176,0.05699123,-0.197518,0.1067217,-0.1477876,0.1549138,-0.0995955
AT4G11240,TOPP7,-0.2815087,-0.2966315,-0.4965795,-0.0151228,-0.2150708,-0.3361304,-0.05462168,-0.4775866,-0.1960779,-0.1259957,0.155513,-0.6568229,-0.3753142,-0.1841758,0.09733288,-0.4388165,-0.1573078,-0.2364331,0.04507566,-0.3644657,-0.08295701
AT4G11260,ATSGT1B,0.032864,0.1347421,-0.1635802,0.1018781,-0.1964441,-0.2305622,-0.2634262,-0.270801,-0.303665,-0.2859543,-0.3188183,0.05896053,0.02609653,-0.3534254,-0.3862894,-0.04608471,-0.0789487,-0.005017388,-0.03788138,-0.148496,-0.18136
AT4G11360,RHA1B,1.662569,0.4419008,3.467865,-1.220668,1.805296,2.21713,0.5545615,1.708773,0.04620386,1.413287,-0.2492816,3.359945,1.697376,1.316876,-0.3456933,2.470024,0.807455,1.147736,-0.5148328,3.294706,1.632137
AT4G11420,ATEIF3A-1,-0.71587,-0.4361477,-1.026092,0.2797223,-0.3102222,-0.3546411,0.3612289,-0.569158,0.146712,-0.4239811,0.2918889,-0.6958259,0.02004409,-0.2331579,0.4827121,-0.4716163,0.2442537,-0.3427569,0.3731131,-0.5218606,0.1940094
AT4G11600,ATGPX6,1.037914,0.5126545,1.122999,-0.5252598,0.08508497,0.223856,-0.8140583,-0.02685133,-1.064766,0.1675547,-0.8703596,1.163182,0.1252674,-0.2605683,-1.298483,0.5426848,-0.4952295,0.3258064,-0.7121079,0.5839024,-0.4540119
AT4G11650,ATOSM34,3.751247,2.815716,5.25521,-0.9355316,1.503963,1.985733,-1.765515,2.098399,-1.652849,3.505075,-0.246172,5.11804,1.366792,0.6676914,-3.083556,1.245245,-2.506003,3.508474,-0.2427732,4.719601,0.9683533
AT4G11820,FKP1,-0.5508374,-0.2097326,-0.6583953,0.3411047,-0.107558,-0.04408591,0.5067515,-0.3609351,0.1899023,-0.157342,0.3934954,-0.2686985,0.2821389,0.281961,0.8327983,0.1455331,0.6963705,0.387978,0.9388154,-0.4033918,0.1474456
AT4G12040,AtSAP7,0.6213787,0.1256372,0.8892314,-0.4957414,0.2678527,-0.24661,-0.8679887,-0.1843651,-0.8057438,-0.8734124,-1.494791,0.02721814,-0.5941605,-0.5258886,-1.147267,-0.330908,-0.9522867,-0.5885431,-1.209922,-0.1272573,-0.7486359
AT4G12080,AHL1,0.3025853,0.09245349,0.6226708,-0.2101318,0.3200855,-0.2298012,-0.5323865,-0.1144597,-0.417045,-0.4316421,-0.7342274,-0.3241183,-0.6267036,-0.1187625,-0.4213478,-0.4540689,-0.7566542,-0.6507117,-0.9532971,0.01750523,-0.2850801
AT4G12420,SKU5,-0.3033331,-0.0628461,-0.3624845,0.240487,-0.05915145,-0.2202135,0.08311952,0.08220551,0.3855386,0.2151452,0.5184783,-0.2538566,0.04947649,0.4868455,0.7901786,0.317391,0.620724,0.307166,0.610499,-0.2805421,0.02279099
AT4G12550,AIR1,-1.646029,-2.342284,-0.2225922,-0.6962549,1.423437,-0.08917479,1.556854,0.9419827,2.588012,-0.07994871,1.56608,-1.288167,0.3578615,1.913654,3.559683,2.641324,4.287352,-2.227924,-0.581895,-2.572121,-0.9260925
AT4G12730,FLA2,-0.1467663,0.267066,-0.00363007,0.4138323,0.1431362,0.514664,0.6614302,0.5233956,0.6701619,0.5077655,0.6545318,0.1456779,0.2924442,1.160768,1.307535,0.8611733,1.00794,0.7062315,0.8529978,-0.1812501,-0.03448382
AT4G13235,EDA21,-0.2518523,-0.2685212,0.6655354,-0.01666892,0.9173877,1.514111,1.765964,0.294567,0.5464194,0.4254699,0.6773222,-0.1833638,0.06848854,0.9877519,1.239604,1.545415,1.797267,-0.07623013,0.1756222,-0.1078948,0.1439576
AT4G13430,ATLEUC1,0.1323139,0.02866741,-0.448122,-0.1036465,-0.5804359,-0.5736654,-0.7059793,-0.2657191,-0.398033,-0.08776872,-0.2200826,-0.2513811,-0.383695,-0.06850047,-0.2008144,-0.2620068,-0.3943207,0.04210218,-0.09021171,-0.1370441,-0.269358
AT4G14010,RALFL32,-0.1205255,0.2790986,1.191831,0.3996241,1.312356,0.2969826,0.4175081,0.2761773,0.3967028,0.02151239,0.1420379,-0.03737386,0.08315163,-0.001802847,0.1187226,-0.6911349,-0.5706095,-0.7421819,-0.6216564,-0.05584883,0.06467666
AT4G14030,SBP1,0.4709071,0.2857029,0.6102343,-0.1852042,0.1393272,-1.474278,-1.945185,-1.1326,-1.603507,-0.5462779,-1.017185,-0.8026279,-1.273535,-1.315261,-1.786168,-0.8949928,-1.3659,-0.8620879,-1.332995,-0.7612726,-1.23218
AT4G14110,COP9,0.1166631,0.2027398,-0.0538062,0.08607679,-0.1704693,0.7529079,0.6362449,0.5076748,0.3910117,0.1681383,0.05147522,0.3896707,0.2730076,0.4852583,0.3685952,0.1742048,0.0575417,0.4702784,0.3536154,0.360559,0.2438959
AT4G14710,ATARD2,0.3666226,0.03960147,0.3727256,-0.3270211,0.006102995,-0.01236677,-0.3789894,0.3733764,0.00675377,-0.1634471,-0.5300697,0.6636485,0.2970259,-0.1942573,-0.5608799,0.1942728,-0.1723498,-0.1298736,-0.4964962,0.3479213,-0.01870127
AT4G14716,ARD1,0.8467873,0.3864185,0.9922207,-0.4603688,0.1454333,-0.1403202,-0.9871075,-0.1524108,-0.9991981,-0.1885407,-1.035328,0.566278,-0.2805094,-0.4666108,-1.313398,-0.2013995,-1.048187,-0.03781321,-0.8846005,0.2706762,-0.5761111
AT4G14880,ATCYS-3A,0.580478,-0.156588,0.6451795,-0.737066,0.06470151,-0.2528144,-0.8332924,0.07303758,-0.5074404,-0.1389844,-0.7194624,0.3959023,-0.1845757,0.05271913,-0.5277589,0.2597649,-0.3207131,-0.04485582,-0.6253338,0.0811494,-0.4993286
AT4G15760,MO1,0.5408185,-0.001901717,0.7521517,-0.5427203,0.2113332,-0.6336342,-1.174453,-0.2963375,-0.837156,0.3087508,-0.2320677,0.1303096,-0.4105089,-0.5330715,-1.07389,0.00687126,-0.5339473,-0.4442911,-0.9851096,-0.3476778,-0.8884963
AT4G15780,ATVAMP724,0.2926487,0.1529697,0.4544404,-0.139679,0.1617918,0.5450309,0.2523822,0.4344692,0.1418205,0.2624462,-0.03020252,0.1564086,-0.1362401,0.5659484,0.2732997,-0.2011963,-0.493845,0.1550316,-0.1376171,0.6429498,0.3503011
AT4G16370,ATOPT3,-1.689181,-0.7628642,-0.9274661,0.9263164,0.7617144,0.3423973,2.031578,-1.168856,0.5203249,0.2875957,1.976776,-1.46717,0.222011,-0.8940716,0.795109,-0.7518646,0.937316,-0.7983363,0.8908443,-0.7738297,0.9153509
AT4G16500,AtCYS4,0.8111946,0.808321,0.4138962,-0.002873537,-0.3972983,0.5607099,-0.2504847,0.3799402,-0.4312543,0.6014953,-0.2096993,1.163577,0.3523822,0.5253007,-0.2858938,1.046187,0.2349922,0.9173359,0.1061413,0.5077484,-0.3034462
AT4G16520,ATG8F,0.8009874,0.1878413,1.8139,-0.613146,1.012913,0.4280477,-0.3729397,0.7027911,-0.09819629,0.2851496,-0.5158377,1.093091,0.292104,-0.1728564,-0.9738438,0.1559063,-0.645081,-0.1802777,-0.9812651,1.268895,0.4679079
AT4G17030,AT-EXPR,0.02048222,1.421101,1.362332,1.400619,1.34185,-0.4173121,-0.4377943,0.2915443,0.271062,3.077056,3.056573,0.388258,0.3677758,-0.7269487,-0.7474309,1.329765,1.309282,0.0738295,0.05334728,0.3540628,0.3335806
AT4G17170,AT-RAB2,0.4018587,0.260948,1.039448,-0.1409107,0.6375893,0.1609361,-0.2409226,0.2581358,-0.1437229,-0.04246485,-0.4443235,0.5196457,0.117787,0.09658329,-0.3052754,0.5307174,0.1288587,0.03498146,-0.3668772,0.1763207,-0.225538
AT4G17190,FPS2,0.1332432,0.1622935,-0.09923726,0.02905036,-0.2324804,0.3479108,0.2146676,0.1575877,0.02434456,0.1503858,0.01714263,0.2841776,0.1509344,0.3150543,0.1818111,0.7818859,0.6486427,0.5991759,0.4659327,0.2589557,0.1257125
AT4G17460,HAT1,-0.3507873,-0.2091729,-0.3076724,0.1416143,0.04311486,-0.5761038,-0.2253165,-0.6102267,-0.2594395,-0.3886701,-0.03788286,-0.7535143,-0.402727,-0.07320187,0.2775854,-0.5251039,-0.1743166,-0.3551583,-0.004370985,-0.631486,-0.2806987
