TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT2G16500,ADC1,-0.2271473,-0.2137282,0.01341913,0.000250317,0.2273976,0.5599329,0.7870802,0.04558523,0.2727325,0.2941017,0.521249,0.2533082,0.4804555,0.2320444,0.4591917,-0.3122084,-0.08506109,0.5047738,0.7319211,0.01000051,0.2371478
AT2G16640,ATTOC132,-0.3639109,0.247934,0.6118449,0.3255554,0.6894663,0.2946395,0.6585503,-0.1186955,0.2452154,0.3984097,0.7623206,-0.4289632,-0.06505229,0.1382218,0.5021327,0.1196828,0.4835937,0.350488,0.7143989,-0.1382946,0.2256163
AT2G16780,MSI02,-0.4135998,0.2643276,0.6779274,0.2434163,0.6570161,0.3415216,0.7551214,0.0997056,0.5133054,0.5097358,0.9233356,0.3381668,0.7517666,0.5131031,0.9267029,0.469195,0.8827948,0.1278825,0.5414823,-0.235427,0.1781728
AT2G16850,PIP2;8,-0.2663332,0.2344672,0.5008004,-0.05376023,0.2125729,-0.1766449,0.08968832,-0.1467617,0.1195715,0.3190751,0.5854083,-0.2946389,-0.02830569,-0.1658612,0.100472,0.6359285,0.9022616,-0.1593503,0.1069829,-0.05502182,0.2113114
AT2G17200,DSK2,-0.1296216,-0.3470026,-0.217381,-0.2664124,-0.1367908,-0.1197934,0.009828195,-0.2702209,-0.1405993,-0.3470152,-0.2173936,-0.2866599,-0.1570383,-0.1758244,-0.04620276,-0.1698901,-0.0402685,-0.008212914,0.1214087,0.007591823,0.1372134
AT2G17250,EMB2762,-1.057624,-0.4316199,0.6260041,-0.6327513,0.4248727,-0.196315,0.8613091,-0.6412675,0.4163565,-0.09985946,0.9577646,-0.1382723,0.9193517,-0.2530361,0.8045879,-0.9683413,0.08928272,-0.1835902,0.8740338,-0.8116352,0.2459888
AT2G17290,ATCDPK3,0.4013756,0.1408585,-0.2605171,0.4757131,0.07433747,0.9118444,0.5104688,0.33531,-0.06606558,0.4687389,0.06736334,0.3934594,-0.007916188,0.4339601,0.03258447,-0.01041519,-0.4117908,0.5128013,0.1114258,-0.08792511,-0.4893007
AT2G17380,AP19,0.2142426,0.6736466,0.4594039,0.6055497,0.3913071,0.2781029,0.06386034,0.8035798,0.5893372,0.5087402,0.2944976,0.5790488,0.3648062,0.4096908,0.1954482,0.5896023,0.3753597,-0.2845783,-0.4988209,0.2644833,0.05024065
AT2G17390,AKR2B,-0.05659412,-0.08780025,-0.03120613,-0.04343051,0.0131636,-0.3726354,-0.3160412,0.03410394,0.09069806,-0.1787855,-0.1221914,-0.004489224,0.05210489,0.0799774,0.1365715,-0.01563624,0.04095788,-0.09379734,-0.03720322,0.1219239,0.178518
AT2G17440,PIRL5,1.262603,-0.2533837,-1.515986,0.1955108,-1.067092,0.250423,-1.01218,0.1459798,-1.116623,-0.5094212,-1.772024,-0.2084906,-1.471093,-0.4746455,-1.737248,0.7124487,-0.550154,0.4127782,-0.8498245,0.5327354,-0.7298673
AT2G17630,PSAT2,-0.7191137,-0.4136561,0.3054576,-0.4886552,0.2304585,-0.03261841,0.6864953,0.01277711,0.7318908,0.1735572,0.8926709,0.03818405,0.7572978,0.5533676,1.272481,-0.3888411,0.3302726,-0.5157314,0.2033823,-0.3100179,0.4090958
AT2G17800,ARAC1,-0.3757141,0.008456795,0.3841709,-0.1986712,0.1770429,-0.3023777,0.07333643,-0.4277418,-0.05202769,-0.082799,0.2929151,-0.4575288,-0.0818147,-0.04079624,0.3349179,-0.4237103,-0.04799622,0.02928467,0.4049988,-0.3188661,0.05684801
AT2G18030,MSRA5,-0.290707,-0.3752893,-0.08458229,-0.6364063,-0.3456993,-0.6844961,-0.3937891,-0.4945213,-0.2038144,-0.5376573,-0.2469504,-0.67728,-0.3865731,-0.6677299,-0.377023,-0.9328588,-0.6421518,-0.2191328,0.07157422,-0.1747943,0.1159127
AT2G18050,HIS1-3,5.719963,0.8170066,-4.902957,3.660287,-2.059676,0.2604731,-5.45949,5.73767,0.01770642,-0.08938079,-5.809344,0.8472684,-4.872695,0.4444502,-5.275513,5.860005,0.1400416,-0.02406952,-5.744033,3.891581,-1.828382
AT2G18160,ATBZIP2,0.2451774,0.427896,0.1827185,0.3191438,0.07396636,-0.6748073,-0.9199847,0.03868418,-0.2064933,0.2056156,-0.03956184,-0.5933731,-0.8385505,-0.671846,-0.9170235,-0.132835,-0.3780125,-0.1426331,-0.3878105,-0.1821861,-0.4273635
AT2G18280,AtTLP2,1.48363,-1.066068,-2.549699,-0.463896,-1.947526,-0.8974289,-2.381059,-0.2053194,-1.68895,-1.604074,-3.087704,-0.9964495,-2.48008,-1.44605,-2.92968,-0.2992756,-1.782906,0.001540804,-1.48209,0.9165226,-0.5671078
AT2G18390,ARL2,0.08884651,0.5411096,0.4522631,0.1987988,0.1099523,0.007909314,-0.08093719,0.133452,0.04460551,0.2342151,0.1453686,-0.1321453,-0.2209918,0.2147527,0.1259062,0.2723158,0.1834693,-0.05721517,-0.1460617,0.2731828,0.1843362
AT2G18800,ATXTH21,0.3795235,1.101222,0.7216985,1.056547,0.677024,1.608395,1.228871,0.7878801,0.4083567,2.795176,2.415653,3.703592,3.324069,1.530775,1.151252,0.2930204,-0.08650307,-0.09638175,-0.4759052,-0.2857526,-0.6652761
AT2G18960,AHA1,-0.1908976,-0.08721014,0.1036875,0.2175659,0.4084635,-0.01378092,0.1771167,-0.2349906,-0.04409304,-0.08815991,0.1027377,-0.2316821,-0.04078452,-0.178697,0.01220058,0.1027379,0.2936355,0.2556944,0.446592,0.1203003,0.3111979
AT2G19110,ATHMA4,0.6871143,-0.2315879,-0.9187022,0.6628925,-0.02422177,0.540963,-0.1461513,0.1530042,-0.53411,-0.6641993,-1.351314,0.3086224,-0.3784919,-0.7869408,-1.474055,0.8613912,0.1742769,0.01485406,-0.6722602,0.4239609,-0.2631534
AT2G19520,ACG1,-0.597428,-0.03684067,0.5605874,-0.1579099,0.4395181,0.05272508,0.6501531,-0.165139,0.432289,0.1884443,0.7858724,-0.0427317,0.5546963,0.2230661,0.8204941,-0.1671453,0.4302827,-0.04855385,0.5488742,-0.339126,0.258302
AT2G19640,ASHR2,-0.6651558,-0.1056966,0.5594592,-0.342285,0.3228708,0.2428046,0.9079604,-0.1544227,0.5107331,0.2756464,0.9408022,0.03744938,0.7026052,-0.05714816,0.6080076,-0.420159,0.2449968,0.1128557,0.7780115,-0.3790738,0.286082
AT2G19670,ATPRMT1A,-0.8589145,0.3294611,1.188376,-0.1055605,0.7533539,-0.179619,0.6792955,-0.01899102,0.8399234,0.4712616,1.330176,0.5287338,1.387648,0.4992461,1.358161,-0.3366349,0.5222795,0.09914645,0.9580609,-0.4771285,0.381786
AT2G19830,SNF7.2,0.05855278,0.03148418,-0.0270686,-0.1321177,-0.1906705,-0.2896217,-0.3481744,0.189964,0.1314112,-0.2898944,-0.3484471,0.1620241,0.1034713,-0.06755853,-0.1261113,-0.007118891,-0.06567167,-0.2017397,-0.2602925,-0.03990723,-0.09846001
AT2G20120,COV1,0.6980781,0.07951242,-0.6185657,-0.04094578,-0.7390239,-0.1249663,-0.8230444,0.03793466,-0.6601435,-0.009102202,-0.7071803,-0.1577312,-0.8558093,-0.2046053,-0.9026834,0.3454249,-0.3526532,-0.01029265,-0.7083708,0.4122117,-0.2858664
AT2G20140,RPT2b,-0.5127946,-0.04695336,0.4658412,-0.2126973,0.3000972,0.03127665,0.5440712,0.1384399,0.6512345,0.1909127,0.7037073,0.2906214,0.803416,0.6769092,1.189704,-0.1985299,0.3142647,-0.06689086,0.4459037,-0.1268067,0.3859879
AT2G20530,ATPHB6,-0.4736356,0.2865292,0.7601648,0.1470077,0.6206433,0.1218133,0.5954489,0.2376706,0.7113062,0.3085449,0.7821805,0.1029672,0.5766029,0.1976264,0.671262,0.008991812,0.4826274,-0.1051618,0.3684739,-0.09361546,0.3800202
AT2G20580,ATRPN1A,-0.3741223,0.2261357,0.600258,0.4219841,0.7961064,0.4531703,0.8272926,0.07203938,0.4461616,0.4910941,0.8652164,0.4271568,0.8012791,0.6822961,1.056418,0.1555737,0.5296959,0.6742695,1.048392,-0.04859605,0.3255262
AT2G20585,NFD6,-0.5476124,0.5238626,1.071475,-0.2988397,0.2487727,0.06578035,0.6133928,-0.113276,0.4343364,0.2550275,0.8026399,-0.2007162,0.3468962,0.06454843,0.6121608,-0.3614661,0.1861463,-0.5049104,0.042702,-0.3897373,0.1578751
AT2G20750,ATEXPB1,0.9679801,0.9803346,0.01235451,1.221157,0.2531773,0.5878394,-0.3801406,1.601539,0.6335587,1.79799,0.8300096,1.572678,0.6046975,1.106216,0.1382356,1.245094,0.2771142,0.4076399,-0.5603401,1.162138,0.1941579
AT2G20810,GAUT10,0.2685253,-0.1752101,-0.4437354,0.01155323,-0.2569721,-0.09266484,-0.3611902,0.1185196,-0.1500057,0.2429121,-0.0256132,0.043086,-0.2254393,0.05200513,-0.2165202,0.08729886,-0.1812265,0.3527753,0.08425001,-0.09554415,-0.3640695
AT2G20990,ATSYTA,0.1627379,0.04514935,-0.1175886,0.3104359,0.147698,0.1314646,-0.03127335,0.2997611,0.1370232,0.3199478,0.1572099,0.5577861,0.3950482,0.4549513,0.2922134,0.2976074,0.1348695,0.4152413,0.2525034,0.458038,0.2953
AT2G21050,LAX2,0.1420276,-0.3603861,-0.5024138,-0.2532533,-0.3952809,-0.4116078,-0.5536354,-1.157309,-1.299337,0.03751204,-0.1045156,-1.121029,-1.263056,-0.1804141,-0.3224417,-0.4074841,-0.5495118,0.1049318,-0.03709586,0.1682632,0.02623553
AT2G21060,ATCSP4,-0.3020562,-0.76841,-0.4663538,-0.9709642,-0.668908,-0.7328024,-0.4307462,-0.7135593,-0.4115031,-0.7537084,-0.4516522,-0.6177167,-0.3156605,-0.5622854,-0.2602292,-0.3189755,-0.0169193,-0.6681293,-0.3660731,-0.2580214,0.04403481
AT2G21600,ATRER1B,0.05212134,0.3126146,0.2604933,-0.05312257,-0.1052439,-0.2375381,-0.2896595,0.1716206,0.1194992,0.09245303,0.04033169,0.106225,0.05410364,-0.004533795,-0.05665513,-0.000392339,-0.05251368,-0.3430287,-0.39515,0.000883379,-0.05123796
AT2G21790,ATRNR1,-0.7251476,-0.08440645,0.6407412,-0.1657838,0.5593639,0.1869686,0.9121162,-0.442752,0.2823956,0.02896795,0.7541156,-0.08712305,0.6380246,0.1668661,0.8920138,-0.1509743,0.5741733,0.5186903,1.243838,-0.4979209,0.2272267
AT2G22125,CSI1,0.3361248,0.2263499,-0.1097749,0.4527866,0.1166618,0.8175698,0.481445,0.1818283,-0.1542965,0.4748046,0.1386798,0.3918232,0.05569846,0.228166,-0.1079588,0.2951299,-0.04099486,0.779326,0.4432012,0.2151894,-0.1209354
AT2G22470,AGP2,2.018991,-0.113571,-2.132562,-0.549496,-2.568487,0.4038281,-1.615163,1.151778,-0.8672132,-0.1908412,-2.209833,0.5673543,-1.451637,0.2330495,-1.785942,-0.5065765,-2.525568,-1.099563,-3.118555,-0.7920623,-2.811054
AT2G22490,ATCYCD2;1,-0.2959573,0.060193,0.3561503,-0.08114649,0.2148108,-0.02675046,0.2692068,-0.04668845,0.2492688,0.2146067,0.510564,0.430613,0.7265703,0.1738241,0.4697814,-0.1892195,0.1067378,0.2930783,0.5890356,0.01530597,0.3112633
AT2G22780,PMDH1,-0.02345012,-0.6127088,-0.5892587,-0.2529023,-0.2294522,-0.06853101,-0.04508089,0.4641956,0.4876457,-0.3860483,-0.3625982,-0.1369678,-0.1135177,-0.01535773,0.008092387,0.1374927,0.1609429,-0.2807489,-0.2572988,0.17741,0.2008601
AT2G22840,AtGRF1,-0.1609661,1.000783,1.161749,0.73407,0.8950361,1.015631,1.176597,0.9200821,1.081048,0.9172739,1.07824,0.8406965,1.001663,1.084074,1.245041,0.84918,1.010146,0.09866319,0.2596293,0.04720659,0.2081727
AT2G22860,ATPSK2,2.30063,-0.9553931,-3.256023,-0.772276,-3.072906,0.8885719,-1.412058,0.8155058,-1.485124,-1.896318,-4.196947,-0.04322242,-2.343852,-1.425815,-3.726445,2.125945,-0.1746849,-1.830238,-4.130868,-0.09141895,-2.392048
AT2G23050,MEL4,-0.3605282,0.2700715,0.6305997,0.07125122,0.4317794,-0.4531404,-0.09261215,-0.1662082,0.19432,0.4836818,0.84421,-0.2433041,0.1172241,0.3051036,0.6656318,-0.003595438,0.3569328,0.245453,0.6059812,-0.1112437,0.2492845
AT2G23310,ATRER1C1,0.2498012,-0.07825304,-0.3280542,-0.250526,-0.5003272,-0.03433079,-0.284132,-0.2587689,-0.50857,-0.1933905,-0.4431916,-0.4483617,-0.6981629,-0.3520123,-0.6018135,-0.2082909,-0.4580921,-0.3867651,-0.6365663,-0.04916149,-0.2989627
AT2G23320,AtWRKY15,0.9739862,-0.1752539,-1.14924,-0.6242877,-1.598274,0.2655518,-0.7084344,0.1123494,-0.8616367,-0.321388,-1.295374,-0.02170618,-0.9956924,-0.4881249,-1.462111,0.2986566,-0.6753295,-0.1266562,-1.100642,0.2921221,-0.6818641
AT2G23600,ACL,0.3577121,1.423073,1.065361,1.537198,1.179486,1.401196,1.043484,0.9373043,0.5795922,1.420951,1.063239,2.292539,1.934827,0.3821658,0.02445372,0.990418,0.6327059,-0.5064113,-0.8641234,-0.3681007,-0.7258128
AT2G24150,HHP3,0.2897862,-0.239616,-0.5294022,-0.01798354,-0.3077698,0.124208,-0.1655782,0.2376363,-0.05214997,-0.6132194,-0.9030056,0.08165208,-0.2081342,-0.07823433,-0.3680206,0.4221067,0.1323205,-0.2985246,-0.5883109,0.2806073,-0.009178903
AT2G24200,LAP1,-0.2271925,-0.1052285,0.121964,0.08054778,0.3077403,-0.05022766,0.1769649,0.02109678,0.2482893,-0.02197165,0.2052209,0.203431,0.4306235,0.2243818,0.4515743,-0.07023535,0.1569572,0.1150619,0.3422544,-0.02958632,0.1976062
AT2G24260,LRL1,0.7487252,-0.5183879,-1.267113,0.005394709,-0.7433305,0.23723,-0.5114952,0.3687633,-0.3799619,-1.04743,-1.796155,0.2440656,-0.5046596,-0.6331466,-1.381872,0.5064882,-0.242237,-0.445067,-1.193792,0.1839712,-0.564754
AT2G24500,FZF,-0.6362438,-0.07216033,0.5640834,-0.1357463,0.5004975,-0.1584265,0.4778172,-0.1864506,0.4497931,0.01578384,0.6520276,0.1637682,0.800012,0.06920331,0.7054471,-0.3265041,0.3097396,0.1316295,0.7678733,-0.3568731,0.2793706
AT2G24570,ATWRKY17,-0.0144655,-0.1898079,-0.1753424,-0.3774661,-0.3630006,-0.05250725,-0.03804174,0.3166083,0.3310738,-0.1424921,-0.1280266,0.06385608,0.07832158,-0.2141507,-0.1996852,0.06799634,0.08246184,-0.2516825,-0.237217,0.00785451,0.02232001
AT2G24590,At-RSZ22a,-0.3337707,0.4408264,0.7745971,0.436611,0.7703817,0.1135196,0.4472902,0.4202734,0.7540441,0.64318,0.9769507,0.8121035,1.145874,0.542799,0.8765697,0.4235125,0.7572832,0.03632956,0.3701002,0.1149323,0.448703
AT2G24765,ARF3,0.06327701,-0.07017279,-0.1334498,-0.1841371,-0.2474141,-0.3622894,-0.4255664,-0.144557,-0.207834,-0.08149242,-0.1447694,-0.3392443,-0.4025213,-0.0884293,-0.1517063,-0.2743697,-0.3376467,-0.2313555,-0.2946325,0.2121831,0.1489061
AT2G24940,AtMAPR2,0.8056119,0.4036458,-0.4019661,0.6479725,-0.1576394,-0.2054078,-1.01102,0.6008122,-0.2047997,-0.2055146,-1.011126,0.04182756,-0.7637843,-0.4205675,-1.226179,0.4255771,-0.3800347,-0.342404,-1.148016,0.3880462,-0.4175657
AT2G25060,AtENODL14,-0.7172896,1.000712,1.718002,0.04486697,0.7621565,-0.1172207,0.6000689,-0.3606755,0.356614,0.3106255,1.027915,0.3179233,1.035213,0.9560901,1.67338,0.219436,0.9367255,-0.4359783,0.2813113,-0.2350359,0.4822537
AT2G25080,ATGPX1,1.390247,0.2678414,-1.122406,0.2756396,-1.114607,0.1161183,-1.274129,0.6762866,-0.7139604,-0.3356352,-1.725882,0.1553416,-1.234905,-0.3308898,-1.721137,0.8763914,-0.5138556,0.03227949,-1.357968,0.368444,-1.021803
AT2G25110,AtSDF2,-0.3643004,-0.0915283,0.2727721,-0.2517013,0.1125992,-0.002952731,0.3613477,0.4273082,0.7916087,-0.09362711,0.2706733,0.01017434,0.3744748,0.5584609,0.9227614,-0.03586139,0.3284391,-0.354482,0.009818459,-0.3990599,-0.03475946
AT2G25170,CHD3,-0.1608195,0.1008168,0.2616362,0.0854308,0.2462503,0.3124306,0.4732501,0.03515017,0.1959697,0.1949604,0.3557799,-0.1267897,0.03402981,0.3548134,0.5156328,0.15237,0.3131895,0.3588931,0.5197126,-0.08927813,0.07154136
AT2G25490,EBF1,0.2551848,-0.2534013,-0.5085861,0.08968635,-0.1654984,0.07418088,-0.1810039,-0.2407892,-0.4959739,-0.1002917,-0.3554765,-0.6423491,-0.8975339,-0.08592004,-0.3411048,0.02153973,-0.233645,0.3258385,0.0706537,0.04191302,-0.2132718
AT2G25810,TIP4;1,3.312679,0.4991879,-2.813491,0.9861758,-2.326504,0.7401946,-2.572485,2.840569,-0.4721102,1.386288,-1.926391,1.952049,-1.360631,1.079503,-2.233177,1.024119,-2.28856,-0.5578882,-3.870568,0.6900946,-2.622585
AT2G25900,ATCTH,1.513954,-0.07772343,-1.591678,0.2068054,-1.307149,0.1627819,-1.351172,0.4392374,-1.074717,-0.05269939,-1.566654,0.3219239,-1.19203,-0.2515084,-1.765463,1.623306,0.1093517,-0.1386905,-1.652645,1.033801,-0.480153
AT2G26060,CIA1,-0.2634095,0.3541403,0.6175497,0.2357217,0.4991312,0.1145646,0.3779741,0.1728223,0.4362318,0.09221947,0.3556289,0.06654704,0.3299565,0.4715903,0.7349998,0.0638978,0.3273073,0.02823346,0.2916429,-0.11937,0.1440394
AT2G26080,AtGLDP2,-0.5455399,-0.1361726,0.4093674,-0.2340972,0.3114427,0.07898529,0.6245252,-0.4696273,0.07591262,-0.02754468,0.5179953,-0.4390792,0.1064607,-0.08359157,0.4619484,-0.3414046,0.2041353,0.2824855,0.8280255,-0.4725571,0.0729828
AT2G26140,ftsh4,-0.2779206,0.006104962,0.2840256,0.2126596,0.4905802,0.357865,0.6357856,-0.07212753,0.2057931,0.2357472,0.5136678,-0.03876595,0.2391547,0.4720299,0.7499505,0.1091404,0.387061,0.204146,0.4820666,-0.1637493,0.1141713
AT2G26280,CID7,0.4400307,-0.1984614,-0.6384921,0.1702772,-0.2697536,0.2104483,-0.2295825,0.3466035,-0.09342725,-0.122942,-0.5629727,0.2468041,-0.1932266,-0.06015273,-0.5001835,0.4702561,0.03022534,0.3219347,-0.1180961,0.3995052,-0.04052552
AT2G26300,ATGPA1,0.3118463,-0.2242386,-0.536085,-0.1908321,-0.5026785,0.1727566,-0.1390897,-0.1963131,-0.5081594,-0.2578223,-0.5696686,-0.5391037,-0.85095,0.05555361,-0.2562927,-0.08654173,-0.3983881,0.1835978,-0.1282486,0.07646008,-0.2353863
AT2G26590,RPN13,-0.1295222,-0.1941499,-0.06462771,-0.101277,0.02824522,-0.4508707,-0.3213486,0.01416914,0.1436913,-0.1522866,-0.02276438,0.02909066,0.1586128,-0.01753985,0.1119823,-0.2411072,-0.111585,-0.1254975,0.004024646,-0.1561647,-0.02664252
AT2G26900,BASS2,0.3414148,0.4727788,0.131364,0.5454304,0.2040156,0.5618485,0.2204337,0.7964725,0.4550577,0.5231868,0.181772,1.438867,1.097452,0.8109877,0.4695729,0.6847004,0.3432856,0.03368076,-0.307734,0.2174578,-0.123957
AT2G27000,CYP705A8,-0.5827789,0.1909038,0.7736827,-0.06653214,0.5162467,0.5324029,1.115182,0.5652987,1.148078,0.1543774,0.7371563,0.5550216,1.137801,0.6734406,1.256219,-0.1508463,0.4319325,0.240144,0.8229229,-0.328881,0.2538979
AT2G27040,AGO4,-0.6106647,0.2119308,0.8225955,0.04091337,0.6515781,0.1350721,0.7457368,-0.3657856,0.2448791,0.3344428,0.9451075,-0.04420915,0.5664555,0.1404474,0.7511121,-0.02837112,0.5822936,0.4561627,1.066827,-0.5710718,0.03959285
AT2G27100,SE,-0.3529612,-0.0572535,0.2957077,-0.1560484,0.1969127,0.1139438,0.466905,-0.1577888,0.1951723,0.1346213,0.4875824,0.009135983,0.3620972,0.05900531,0.4119665,-0.1478908,0.2050704,0.1755014,0.5284625,-0.175044,0.1779171
AT2G27170,SMC3,-0.1663493,0.09496908,0.2613184,0.2012923,0.3676416,0.2501662,0.4165155,-0.03824323,0.1281061,0.0402048,0.2065541,0.0262045,0.1925538,-0.1118989,0.05445041,0.2718942,0.4382434,0.3005203,0.4668696,-0.001020441,0.1653289
AT2G27190,ATPAP1,-0.12699,-0.2769871,-0.1499971,0.05880088,0.1857908,0.05263149,0.1796215,0.00384937,0.1308393,0.02900757,0.1559975,0.2034039,0.3303939,0.1745075,0.3014975,0.2040959,0.3310859,0.146706,0.273696,0.2176653,0.3446552
AT2G27230,LHW,-0.004154978,-0.08406266,-0.07990769,0.1021969,0.1063519,0.3197202,0.3238752,-0.1237779,-0.1196229,0.3220113,0.3261663,0.01796226,0.02211724,0.2837602,0.2879152,0.1472177,0.1513727,0.4123748,0.4165298,-0.1820939,-0.1779389
AT2G27450,ATNLP1,-0.1281645,0.05828924,0.1864538,-0.04087101,0.08729352,-0.2532866,-0.125122,0.2518345,0.379999,-0.005690849,0.1224737,0.3391501,0.4673146,0.1720907,0.3002552,0.07328747,0.201452,-0.07653221,0.05163232,0.09127367,0.2194382
AT2G27550,ATC,-0.6321886,0.3075728,0.9397615,1.333734,1.965923,1.27372,1.905909,0.2842827,0.9164714,-0.2741229,0.3580657,1.294607,1.926796,0.5526631,1.184852,-0.2187331,0.4134556,0.2509781,0.8831667,0.3552245,0.9874132
AT2G27600,ATSKD1,-0.0941389,0.1117483,0.2058872,0.2130573,0.3071962,0.2277238,0.3218627,-0.03902962,0.05510929,0.2269024,0.3210413,-0.03954737,0.05459153,0.1362366,0.2303755,0.1914456,0.2855845,0.0614513,0.1555902,-0.02863075,0.06550816
AT2G27860,AXS1,0.09003931,-0.2244271,-0.3144664,0.03588621,-0.05415309,0.1822735,0.09223415,0.3547334,0.2646941,0.2692097,0.1791704,0.1802879,0.09024859,0.4464903,0.356451,0.2553028,0.1652635,-0.2907869,-0.3808262,0.002882992,-0.08715631
AT2G27960,CKS1,0.3171937,0.8546224,0.5374288,0.4225055,0.1053118,-0.06847242,-0.3856661,0.3667939,0.04960024,0.4288676,0.1116739,0.2913554,-0.02583826,0.3349725,0.01777888,0.5107218,0.1935282,-0.1847981,-0.5019918,0.1737681,-0.1434255
AT2G27970,CKS2,-0.205895,0.8461352,1.05203,0.5683178,0.7742128,0.1997664,0.4056614,0.1364742,0.3423692,0.5922997,0.7981948,0.5051666,0.7110616,0.5053733,0.7112683,0.2092126,0.4151076,-0.2864905,-0.08059546,0.03872399,0.244619
AT2G28000,CH-CPN60A,-0.9255834,-0.2554038,0.6701796,-0.3324245,0.5931589,0.07356809,0.9991515,-0.3128037,0.6127796,-0.1081452,0.8174382,-0.2848341,0.6407493,0.2213482,1.146932,-0.2491776,0.6764058,-0.04321866,0.8823647,-0.5623885,0.3631949
AT2G28290,CHR3,-0.2721122,0.3580337,0.6301459,0.3360515,0.6081637,0.6131019,0.8852141,-0.1568541,0.1152581,0.1327544,0.4048666,-0.1858354,0.08627681,-0.1290143,0.1430979,0.03799614,0.3101083,0.4624228,0.734535,-0.2231435,0.04896869
AT2G28380,DRB2,-0.2212695,0.03625251,0.257522,-0.2852708,-0.06400134,0.05854683,0.2798163,-0.06164504,0.1596245,0.04601081,0.2672803,-0.04177144,0.1794981,0.1718473,0.3931168,-0.3104223,-0.08915277,0.07075948,0.292029,-0.2011181,0.02015138
AT2G28670,ESB1,-0.5113227,-0.07719082,0.4341319,0.3982324,0.9095551,0.4246193,0.9359421,-0.107739,0.4035838,-0.5325493,-0.02122661,0.4880215,0.9993443,-0.2695162,0.2418065,-0.6881647,-0.176842,-0.2431385,0.2681842,-0.3788265,0.1324963
AT2G28740,HIS4,-0.3415301,0.7839923,1.125522,0.3565306,0.6980607,0.4152465,0.7567766,0.5700872,0.9116173,0.5497861,0.8913161,0.4809255,0.8224556,0.7809467,1.122477,0.6195036,0.9610337,-0.2556136,0.08591645,0.01410901,0.3556391
AT2G28760,UXS6,-0.9284298,-1.126447,-0.1980171,-1.101836,-0.1734058,-0.5051082,0.4233217,-0.7002456,0.2281842,-0.5940753,0.3343545,-0.306686,0.6217439,-0.4566008,0.471829,-1.063568,-0.135138,-1.236402,-0.3079725,-0.4118155,0.5166144
AT2G28840,XBAT31,0.3589254,-0.1606562,-0.5195815,-0.1876753,-0.5466007,-0.1458257,-0.5047511,-0.1794511,-0.5383765,-0.2997299,-0.6586553,-0.322249,-0.6811743,0.08834706,-0.2705783,0.09142238,-0.267503,0.247036,-0.1118894,0.4800087,0.1210833
AT2G29330,TRI,0.7315828,0.06377397,-0.6678088,-0.2941628,-1.025746,0.08965396,-0.6419288,0.2056383,-0.5259445,-0.4032452,-1.134828,0.3098744,-0.4217084,0.03222843,-0.6993544,0.4949383,-0.2366445,-0.4027256,-1.134308,0.4026209,-0.3289619
AT2G29390,ATSMO2,-0.140984,0.1635951,0.3045791,-0.1826199,-0.0416359,0.1891342,0.3301182,0.1719165,0.3129005,0.1342376,0.2752216,0.2868915,0.4278755,0.216528,0.357512,-0.04906719,0.09191682,-0.3371889,-0.1962049,-0.03327401,0.10771
AT2G29420,ATGSTU7,0.1825958,-0.3201997,-0.5027955,-0.1551567,-0.3377525,-0.09749289,-0.2800887,-0.000967261,-0.1835631,-0.2059998,-0.3885956,-0.2180186,-0.4006144,-0.4014533,-0.5840491,-0.1139594,-0.2965552,-0.2240903,-0.4066861,0.2215331,0.03893728
AT2G29490,ATGSTU1,0.2949633,-0.3541363,-0.6490995,-0.2470328,-0.5419961,-0.09965941,-0.3946227,0.09259734,-0.2023659,-0.461665,-0.7566283,-0.4871094,-0.7820727,-0.0935599,-0.3885232,-0.2199287,-0.514892,-0.2265904,-0.5215537,0.2133766,-0.08158671
