Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
AT5G61270	PIF7	9	na	PWM1002	CisBP	M0157_1.01	207	0.001710710138430395	0.014889821738862613	58	AT1G06570,AT1G09970,AT1G10470,AT1G11545,AT1G13260,AT1G19350,AT1G20850,AT1G30120,AT1G32170,AT1G56200,AT1G60940,AT1G64040,AT1G70710,AT1G74690,AT1G75380,AT1G77450,AT1G78670,AT1G80240,AT2G05440,AT2G05710,AT2G16720,AT2G18160,AT2G24150,AT2G29390,AT2G43910,AT2G43920,AT2G47400,AT3G01420,AT3G15950,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G28860,AT3G48990,AT3G50070,AT3G63080,AT4G11220,AT4G11240,AT4G16370,AT4G16500,AT4G17640,AT4G22930,AT4G36930,AT4G37540,AT5G02260,AT5G04470,AT5G13180,AT5G14920,AT5G18650,AT5G38470,AT5G43060,AT5G47120,AT5G50920,AT5G54160,AT5G63660,AT5G64260,AT5G65050	na
AT1G09530	PAP3	5	16	PWM1019	CisBP	M2223_1.01	15	0.0000046400629143917246	0.0005546421870336241	68	AT1G01820,AT1G04250,AT1G06110,AT1G09970,AT1G10470,AT1G11545,AT1G13260,AT1G15670,AT1G17290,AT1G19350,AT1G20850,AT1G20960,AT1G22360,AT1G30120,AT1G32170,AT1G35720,AT1G49860,AT1G60940,AT1G68560,AT1G68825,AT1G74690,AT1G75380,AT1G76930,AT1G77450,AT1G80240,AT2G01420,AT2G13360,AT2G16850,AT2G18160,AT2G24150,AT2G43910,AT2G43920,AT2G45980,AT2G47400,AT3G10410,AT3G15950,AT3G17810,AT3G18035,AT3G22380,AT3G28860,AT3G46640,AT3G48990,AT3G50070,AT3G52880,AT3G53460,AT3G62600,AT3G63080,AT4G11220,AT4G11240,AT4G11600,AT4G12080,AT4G16370,AT4G16500,AT4G21830,AT4G22930,AT4G34490,AT4G36930,AT4G37590,AT4G38220,AT5G02260,AT5G04470,AT5G15490,AT5G18650,AT5G43060,AT5G47120,AT5G54160,AT5G63660,AT5G64260	AT1G04250,AT1G13260,AT1G15670,AT1G68560,AT2G16720,AT2G47160,AT3G06300,AT3G18830,AT3G24503,AT3G51920,AT4G16500,AT4G21600,AT4G37540,AT4G40060,AT5G14920,AT5G22000
AT1G09530	PAP3	5	16	PWM2160	JASPAR	MA0560.1	35	0.000033292678748246585	0.001705536371303032	65	AT1G04250,AT1G06110,AT1G09970,AT1G10470,AT1G11545,AT1G13260,AT1G15670,AT1G17290,AT1G19350,AT1G20850,AT1G20960,AT1G22360,AT1G30120,AT1G32170,AT1G35720,AT1G49860,AT1G60940,AT1G68560,AT1G68825,AT1G74690,AT1G75380,AT1G76930,AT1G77450,AT1G80240,AT2G01420,AT2G16850,AT2G18160,AT2G24150,AT2G43910,AT2G43920,AT2G45980,AT2G47400,AT3G10410,AT3G15950,AT3G17810,AT3G18035,AT3G22380,AT3G28860,AT3G46640,AT3G48990,AT3G50070,AT3G52880,AT3G53460,AT3G62600,AT4G11220,AT4G11240,AT4G12080,AT4G16370,AT4G16500,AT4G17640,AT4G21830,AT4G22930,AT4G34490,AT4G36930,AT4G38220,AT4G40060,AT5G02260,AT5G04470,AT5G15490,AT5G18650,AT5G43060,AT5G47120,AT5G54160,AT5G63660,AT5G64260	AT1G04250,AT1G13260,AT1G15670,AT1G68560,AT2G16720,AT2G47160,AT3G06300,AT3G18830,AT3G24503,AT3G51920,AT4G16500,AT4G21600,AT4G37540,AT4G40060,AT5G14920,AT5G22000
AT1G09530	PAP3	5	16	PWM962	AthaMAP	T04492	204	0.0010324416891599054	0.0120205710952189	59	AT1G01820,AT1G02900,AT1G03410,AT1G04250,AT1G05570,AT1G09970,AT1G10470,AT1G13260,AT1G13280,AT1G14620,AT1G19350,AT1G20850,AT1G22360,AT1G35720,AT1G49860,AT1G56200,AT1G60940,AT1G68825,AT1G70710,AT1G74690,AT1G77450,AT1G78670,AT2G01420,AT2G05710,AT2G13360,AT2G16720,AT2G19830,AT2G32300,AT2G33770,AT2G45980,AT3G18035,AT3G18830,AT3G19930,AT3G22380,AT3G23990,AT3G46640,AT3G50070,AT3G52880,AT3G53460,AT3G61060,AT3G62600,AT4G11220,AT4G11600,AT4G16370,AT4G17030,AT4G18040,AT4G22930,AT4G34350,AT4G36930,AT4G38220,AT5G02260,AT5G15490,AT5G18650,AT5G38630,AT5G47120,AT5G54160,AT5G55300,AT5G60920,AT5G64260	AT1G04250,AT1G13260,AT1G15670,AT1G68560,AT2G16720,AT2G47160,AT3G06300,AT3G18830,AT3G24503,AT3G51920,AT4G16500,AT4G21600,AT4G37540,AT4G40060,AT5G14920,AT5G22000
AT1G09530	PAP3	5	16	PWM1609	PBM		354	0.006913725034113489	0.03593133039468256	55	AT1G09970,AT1G10470,AT1G13260,AT1G14620,AT1G15670,AT1G19350,AT1G20850,AT1G22360,AT1G35720,AT1G49860,AT1G56200,AT1G60940,AT1G63940,AT1G67730,AT1G68825,AT1G70710,AT1G74690,AT1G77450,AT2G01420,AT2G05710,AT2G13360,AT2G16720,AT2G20120,AT2G32300,AT2G41900,AT2G45980,AT3G15950,AT3G22380,AT3G23800,AT3G23990,AT3G46640,AT3G50070,AT3G53460,AT3G57050,AT3G61060,AT3G62600,AT4G03210,AT4G10380,AT4G11240,AT4G11600,AT4G16500,AT4G34490,AT4G38220,AT5G02260,AT5G04470,AT5G07460,AT5G15490,AT5G43060,AT5G43350,AT5G47120,AT5G54160,AT5G55300,AT5G63660,AT5G64260,ATCG00740	AT1G04250,AT1G13260,AT1G15670,AT1G68560,AT2G16720,AT2G47160,AT3G06300,AT3G18830,AT3G24503,AT3G51920,AT4G16500,AT4G21600,AT4G37540,AT4G40060,AT5G14920,AT5G22000
AT1G09530	PAP3	5	16	PWM1305	CisBP	M2733_1.01	395	0.010582226992386272	0.048901889168424195	54	AT1G05570,AT1G09970,AT1G10470,AT1G13260,AT1G13280,AT1G14620,AT1G19350,AT1G20850,AT1G22360,AT1G27130,AT1G35720,AT1G49860,AT1G56200,AT1G60940,AT1G68825,AT1G70710,AT1G74690,AT1G77450,AT1G78670,AT2G01420,AT2G05710,AT2G13360,AT2G16720,AT2G26080,AT2G32300,AT2G33770,AT2G45980,AT3G18035,AT3G19930,AT3G22380,AT3G23990,AT3G46640,AT3G50070,AT3G52880,AT3G53460,AT3G61060,AT3G62600,AT4G11600,AT4G16370,AT4G17030,AT4G18040,AT4G22930,AT4G34350,AT4G36930,AT4G38220,AT5G02260,AT5G15490,AT5G18650,AT5G38630,AT5G47120,AT5G54160,AT5G55300,AT5G60920,AT5G64260	AT1G04250,AT1G13260,AT1G15670,AT1G68560,AT2G16720,AT2G47160,AT3G06300,AT3G18830,AT3G24503,AT3G51920,AT4G16500,AT4G21600,AT4G37540,AT4G40060,AT5G14920,AT5G22000
AT2G45050	GATA2	19	na	PWM1069	CisBP	M0687_1.01	16	0.0000046400629143917246	0.0005546421870336241	68	AT1G17890,AT1G21190,AT1G27130,AT1G29900,AT1G34370,AT1G35720,AT1G43890,AT1G47128,AT1G49300,AT1G53580,AT1G59610,AT1G62180,AT1G71010,AT1G73030,AT1G74690,AT1G79340,AT1G79930,AT2G01470,AT2G05710,AT2G16850,AT2G17380,AT2G20120,AT2G20990,AT2G30970,AT2G41900,AT2G44050,AT2G47650,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G13772,AT3G22380,AT3G23990,AT3G25530,AT3G26780,AT3G29360,AT3G46640,AT3G47520,AT3G47833,AT3G48750,AT3G51160,AT3G55830,AT3G61060,AT3G62600,AT4G01480,AT4G01750,AT4G11220,AT4G12420,AT4G18040,AT4G21990,AT4G23710,AT4G33360,AT4G34490,AT5G04470,AT5G07350,AT5G10840,AT5G15490,AT5G18480,AT5G18650,AT5G20900,AT5G38470,AT5G50375,AT5G55300,AT5G57870,AT5G59890,AT5G60920,AT5G66170	na
AT3G60530	GATA4	0	0	PWM1070	CisBP	M0687_1.01	17	0.0000046400629143917246	0.0005546421870336241	68	AT1G17890,AT1G21190,AT1G27130,AT1G29900,AT1G34370,AT1G35720,AT1G43890,AT1G47128,AT1G49300,AT1G53580,AT1G59610,AT1G62180,AT1G71010,AT1G73030,AT1G74690,AT1G79340,AT1G79930,AT2G01470,AT2G05710,AT2G16850,AT2G17380,AT2G20120,AT2G20990,AT2G30970,AT2G41900,AT2G44050,AT2G47650,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G13772,AT3G22380,AT3G23990,AT3G25530,AT3G26780,AT3G29360,AT3G46640,AT3G47520,AT3G47833,AT3G48750,AT3G51160,AT3G55830,AT3G61060,AT3G62600,AT4G01480,AT4G01750,AT4G11220,AT4G12420,AT4G18040,AT4G21990,AT4G23710,AT4G33360,AT4G34490,AT5G04470,AT5G07350,AT5G10840,AT5G15490,AT5G18480,AT5G18650,AT5G20900,AT5G38470,AT5G50375,AT5G55300,AT5G57870,AT5G59890,AT5G60920,AT5G66170	
AT3G60530	GATA4	0	0	PWM3015	DAP-seq	GATA4_col	115	0.0003547316645842305	0.006490141577546175	61	AT1G05570,AT1G08930,AT1G10470,AT1G16880,AT1G19350,AT1G20840,AT1G27130,AT1G34370,AT1G35720,AT1G47128,AT1G53210,AT1G53580,AT1G59610,AT1G59870,AT1G74690,AT1G77450,AT1G78670,AT1G79930,AT2G01470,AT2G05710,AT2G16720,AT2G25110,AT2G29390,AT2G41900,AT2G44050,AT3G03250,AT3G06300,AT3G15950,AT3G19930,AT3G28860,AT3G29360,AT3G48750,AT3G51160,AT3G54590,AT3G55830,AT3G61060,AT3G61070,AT3G62600,AT4G00830,AT4G11220,AT4G11600,AT4G12420,AT4G21830,AT4G34490,AT4G36410,AT5G05080,AT5G07460,AT5G09980,AT5G10840,AT5G15490,AT5G18480,AT5G20960,AT5G37510,AT5G38470,AT5G43350,AT5G48870,AT5G54160,AT5G57870,AT5G59890,AT5G63660,AT5G66170	
AT3G54810	BME3	7	0	PWM1517	CisBP	M0686_1.01	18	0.0000046400629143917246	0.0005546421870336241	68	AT1G15750,AT1G17890,AT1G21190,AT1G27130,AT1G34370,AT1G35720,AT1G49300,AT1G53210,AT1G59610,AT1G71010,AT1G74690,AT1G78670,AT1G79340,AT1G79930,AT2G01470,AT2G05710,AT2G16850,AT2G17380,AT2G20120,AT2G20990,AT2G30970,AT2G41900,AT2G44050,AT2G47650,AT3G02260,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G13772,AT3G17810,AT3G23990,AT3G25530,AT3G26780,AT3G29360,AT3G46640,AT3G47833,AT3G50070,AT3G51160,AT3G55830,AT3G61060,AT3G62600,AT4G11220,AT4G11600,AT4G17640,AT4G18040,AT4G21990,AT4G23710,AT4G34490,AT5G02260,AT5G04470,AT5G05950,AT5G07350,AT5G10840,AT5G15490,AT5G18480,AT5G18650,AT5G20900,AT5G38470,AT5G50375,AT5G55300,AT5G56760,AT5G57870,AT5G59890,AT5G60200,AT5G60920,AT5G65700,AT5G66170	
AT3G54810	BME3	7	0	PWM2614	JASPAR	MA1017.1	19	0.0000046400629143917246	0.0005546421870336241	68	AT1G15750,AT1G17890,AT1G21190,AT1G27130,AT1G34370,AT1G35720,AT1G49300,AT1G53210,AT1G59610,AT1G71010,AT1G74690,AT1G78670,AT1G79340,AT1G79930,AT2G01470,AT2G05710,AT2G16850,AT2G17380,AT2G20120,AT2G20990,AT2G30970,AT2G41900,AT2G44050,AT2G47650,AT3G02260,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G13772,AT3G17810,AT3G23990,AT3G25530,AT3G26780,AT3G29360,AT3G46640,AT3G47833,AT3G50070,AT3G51160,AT3G55830,AT3G61060,AT3G62600,AT4G11220,AT4G11600,AT4G17640,AT4G18040,AT4G21990,AT4G23710,AT4G34490,AT5G02260,AT5G04470,AT5G05950,AT5G07350,AT5G10840,AT5G15490,AT5G18480,AT5G18650,AT5G20900,AT5G38470,AT5G50375,AT5G55300,AT5G56760,AT5G57870,AT5G59890,AT5G60200,AT5G60920,AT5G65700,AT5G66170	
AT2G18160	ATBZIP2	0	na	PWM2932	DAP-seq	GBF5_col	20	0.0000046400629143917246	0.0005546421870336241	68	AT1G03410,AT1G05570,AT1G06570,AT1G08930,AT1G09970,AT1G10470,AT1G13260,AT1G14900,AT1G15340,AT1G19850,AT1G20850,AT1G20960,AT1G44800,AT1G49300,AT1G49860,AT1G60940,AT1G62180,AT1G63180,AT1G63940,AT1G64040,AT1G68000,AT1G75380,AT1G76930,AT1G77450,AT1G79340,AT2G01420,AT2G05440,AT2G05710,AT2G06850,AT2G16720,AT2G24150,AT2G29540,AT2G41900,AT3G06850,AT3G10410,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G24503,AT3G46640,AT3G54620,AT3G55830,AT3G57050,AT3G61060,AT3G62600,AT4G03210,AT4G11650,AT4G16370,AT4G17030,AT4G18040,AT4G22930,AT4G23710,AT4G30440,AT4G33150,AT4G34350,AT4G34490,AT4G38220,AT5G02260,AT5G25540,AT5G40850,AT5G50375,AT5G50920,AT5G53450,AT5G56870,AT5G65050,AT5G65700,AT5G67320	na
AT3G46070	AT3G46070	12	0	PWM3028	DAP-seq	AT3G46070_col	21	0.0000046400629143917246	0.0005546421870336241	68	AT1G05570,AT1G08930,AT1G09970,AT1G11545,AT1G14620,AT1G15750,AT1G19850,AT1G20960,AT1G27130,AT1G29900,AT1G29990,AT1G35720,AT1G37130,AT1G47128,AT1G49300,AT1G56200,AT1G59870,AT1G60940,AT1G68000,AT1G68560,AT1G71010,AT1G79930,AT2G04630,AT2G14170,AT2G16850,AT2G17720,AT2G20990,AT2G23030,AT2G25110,AT2G26080,AT2G43750,AT2G44050,AT2G47160,AT3G03250,AT3G13772,AT3G17810,AT3G18830,AT3G19930,AT3G23800,AT3G23990,AT3G24300,AT3G25530,AT3G29360,AT3G46640,AT3G50070,AT3G56400,AT3G61060,AT3G61070,AT3G62600,AT3G63080,AT3G63250,AT4G03210,AT4G13660,AT4G17510,AT4G21990,AT4G23710,AT4G28040,AT4G36930,AT5G09978,AT5G09980,AT5G10840,AT5G18650,AT5G20960,AT5G25540,AT5G47120,AT5G53160,AT5G63660,AT5G65700	
AT1G63480	AHL12	0	na	PWM1320	PBM		22	0.000009115540488334867	0.0007429165497992916	67	AT1G04250,AT1G05570,AT1G08930,AT1G10470,AT1G11545,AT1G15750,AT1G19850,AT1G20850,AT1G30510,AT1G44800,AT1G49300,AT1G49860,AT1G53210,AT1G59610,AT1G67730,AT1G70710,AT1G74690,AT1G78670,AT1G79340,AT1G79930,AT1G80240,AT2G01470,AT2G05710,AT2G16850,AT2G17380,AT2G41900,AT2G43910,AT2G43920,AT2G47400,AT3G01420,AT3G06300,AT3G14310,AT3G16770,AT3G18035,AT3G18830,AT3G19930,AT3G22380,AT3G27890,AT3G45600,AT3G48990,AT3G56400,AT3G57650,AT3G63080,AT4G10380,AT4G11240,AT4G12080,AT4G12420,AT4G19690,AT4G28910,AT4G30440,AT4G34350,AT4G36690,AT4G37540,AT5G02260,AT5G14920,AT5G20960,AT5G23220,AT5G38470,AT5G43060,AT5G43350,AT5G44610,AT5G48160,AT5G49450,AT5G50920,AT5G55300,AT5G63660,AT5G66390	na
AT4G31550	ATWRKY11	2	0	PWM3512	DAP-seq	WRKY11_col	23	0.000009115540488334867	0.0007429165497992916	67	AT1G09430,AT1G11545,AT1G16880,AT1G17890,AT1G19360,AT1G29900,AT1G34370,AT1G47128,AT1G67730,AT1G70710,AT1G76690,AT1G76930,AT2G01470,AT2G14170,AT2G16720,AT2G17720,AT2G23030,AT2G30440,AT2G33770,AT2G38700,AT3G01420,AT3G03250,AT3G06300,AT3G13772,AT3G14310,AT3G15950,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G23990,AT3G24300,AT3G24503,AT3G26690,AT3G29360,AT3G51920,AT3G54590,AT3G55830,AT3G59990,AT4G00430,AT4G01750,AT4G10380,AT4G16500,AT4G19690,AT4G22930,AT4G30440,AT4G34350,AT4G37010,AT4G37590,AT5G07350,AT5G09978,AT5G09980,AT5G18650,AT5G24090,AT5G42180,AT5G43350,AT5G43700,AT5G44790,AT5G48160,AT5G50375,AT5G50920,AT5G56870,AT5G57870,AT5G59090,AT5G63030,AT5G66390,ATMG01190	
AT5G47140	GATA27	0	na	PWM857	CisBP	M0692_1.01	24	0.000009115540488334867	0.0007429165497992916	67	AT1G09970,AT1G17890,AT1G32170,AT1G34370,AT1G35720,AT1G43790,AT1G43890,AT1G49860,AT1G53580,AT1G59610,AT1G71010,AT1G78670,AT1G79340,AT2G04630,AT2G05710,AT2G17380,AT2G19830,AT2G41900,AT2G44050,AT2G47650,AT3G02260,AT3G03250,AT3G06420,AT3G09300,AT3G19930,AT3G22380,AT3G23990,AT3G25530,AT3G28860,AT3G29360,AT3G46640,AT3G47833,AT3G51160,AT3G51920,AT3G52880,AT3G54620,AT3G55830,AT3G61060,AT3G62600,AT3G63080,AT4G01480,AT4G10380,AT4G11220,AT4G14710,AT4G16500,AT4G17510,AT4G18040,AT4G23710,AT4G34490,AT4G36690,AT4G37010,AT4G37540,AT5G04470,AT5G07350,AT5G15490,AT5G18650,AT5G20960,AT5G25540,AT5G43060,AT5G50375,AT5G56760,AT5G57870,AT5G60920,AT5G65480,AT5G65700,AT5G66040,ATCG00170	na
AT1G08000	GATA10	0	na	PWM914	CisBP	M0679_1.01	25	0.000009115540488334867	0.0007429165497992916	67	AT1G08930,AT1G10470,AT1G11545,AT1G20840,AT1G21190,AT1G27130,AT1G30510,AT1G34370,AT1G35720,AT1G37130,AT1G59610,AT1G60940,AT1G64040,AT1G74690,AT1G78670,AT1G79930,AT2G01470,AT2G05710,AT2G06850,AT2G16720,AT2G17380,AT2G18160,AT2G25110,AT2G38700,AT2G41900,AT2G44050,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G19930,AT3G22380,AT3G23990,AT3G26780,AT3G29360,AT3G45600,AT3G48750,AT3G51920,AT3G59990,AT3G62600,AT4G11260,AT4G11600,AT4G12420,AT4G12720,AT4G28910,AT4G33360,AT4G34490,AT4G37010,AT4G37590,AT5G07350,AT5G09978,AT5G09980,AT5G10840,AT5G15490,AT5G18650,AT5G20900,AT5G38470,AT5G43350,AT5G48870,AT5G49450,AT5G50375,AT5G53160,AT5G59890,AT5G60620,AT5G60920,AT5G63660,AT5G65050	na
AT1G08000	GATA10	0	na	PWM2610	JASPAR	MA1013.1	74	0.00011286471423836277	0.0033174825021210566	63	AT1G08930,AT1G10470,AT1G11545,AT1G20840,AT1G21190,AT1G23860,AT1G27130,AT1G30510,AT1G34370,AT1G35720,AT1G37130,AT1G59610,AT1G60940,AT1G64040,AT1G74690,AT1G78670,AT1G79930,AT2G01470,AT2G05710,AT2G16720,AT2G17380,AT2G18160,AT2G25110,AT2G29390,AT2G38700,AT2G41900,AT2G44050,AT3G03250,AT3G06300,AT3G06420,AT3G09300,AT3G19930,AT3G22380,AT3G23990,AT3G26780,AT3G29360,AT3G45600,AT3G51920,AT3G59990,AT3G62600,AT4G11260,AT4G11600,AT4G12420,AT4G12720,AT4G28910,AT4G34490,AT4G37010,AT4G37590,AT5G07350,AT5G10840,AT5G15490,AT5G18650,AT5G20900,AT5G38470,AT5G43350,AT5G48870,AT5G49450,AT5G53160,AT5G59890,AT5G60620,AT5G60920,AT5G63660,AT5G64260	na
AT4G32890	GATA9	1	0	PWM1091	CisBP	M0689_1.01	26	0.00001758240949741004	0.0012125100088021617	66	AT1G10470,AT1G13280,AT1G15670,AT1G15750,AT1G27130,AT1G34370,AT1G35720,AT1G37130,AT1G49300,AT1G59610,AT1G60940,AT1G71010,AT1G74690,AT1G79930,AT2G01470,AT2G16850,AT2G18160,AT2G25110,AT2G29390,AT2G30440,AT2G30970,AT2G38700,AT3G03250,AT3G06300,AT3G09300,AT3G13772,AT3G15000,AT3G19930,AT3G23990,AT3G24503,AT3G26780,AT3G28860,AT3G29360,AT3G47520,AT3G49940,AT3G51920,AT3G59990,AT3G61060,AT3G61070,AT3G62600,AT4G00430,AT4G11600,AT4G12420,AT4G18040,AT4G23710,AT4G28910,AT4G34490,AT4G35310,AT5G04470,AT5G07350,AT5G09978,AT5G09980,AT5G10840,AT5G15490,AT5G18650,AT5G20900,AT5G38470,AT5G43350,AT5G43700,AT5G48870,AT5G49450,AT5G53160,AT5G59890,AT5G60920,AT5G64200,AT5G66170	
AT4G32890	GATA9	1	0	PWM2615	JASPAR	MA1018.1	29	0.00001758240949741004	0.0012125100088021617	66	AT1G10470,AT1G13280,AT1G15670,AT1G15750,AT1G27130,AT1G34370,AT1G35720,AT1G37130,AT1G49300,AT1G59610,AT1G60940,AT1G71010,AT1G74690,AT1G79930,AT2G01470,AT2G16850,AT2G18160,AT2G25110,AT2G29390,AT2G30440,AT2G30970,AT2G38700,AT3G03250,AT3G06300,AT3G09300,AT3G15000,AT3G19930,AT3G23990,AT3G24503,AT3G26780,AT3G28860,AT3G29360,AT3G47520,AT3G49940,AT3G51920,AT3G59990,AT3G61060,AT3G61070,AT3G62600,AT4G00430,AT4G11600,AT4G12420,AT4G18040,AT4G21830,AT4G23710,AT4G28910,AT4G34490,AT4G35310,AT5G04470,AT5G07350,AT5G09978,AT5G09980,AT5G10840,AT5G15490,AT5G18650,AT5G20900,AT5G38470,AT5G43350,AT5G43700,AT5G48870,AT5G49450,AT5G53160,AT5G59890,AT5G60920,AT5G64200,AT5G66170	
AT2G40340	AtERF48	10	na	PWM2585	JASPAR	MA0986.1	27	0.00001758240949741004	0.0012125100088021617	66	AT1G05570,AT1G11545,AT1G13260,AT1G15670,AT1G17890,AT1G19850,AT1G20850,AT1G22360,AT1G34370,AT1G37130,AT1G43890,AT1G49300,AT1G56200,AT1G70710,AT1G71010,AT1G74690,AT1G76690,AT1G76930,AT2G01420,AT2G05710,AT2G06850,AT2G14170,AT2G19830,AT2G20120,AT2G25810,AT2G44050,AT2G47400,AT3G06420,AT3G13772,AT3G15950,AT3G18035,AT3G19930,AT3G24300,AT3G26690,AT3G29360,AT3G49940,AT3G51920,AT3G57650,AT3G59990,AT3G61060,AT4G10380,AT4G11600,AT4G12080,AT4G12420,AT4G16500,AT4G21830,AT4G30440,AT4G35310,AT4G37590,AT5G02260,AT5G04470,AT5G07220,AT5G10840,AT5G15490,AT5G20960,AT5G25540,AT5G38470,AT5G48160,AT5G50920,AT5G60920,AT5G63660,AT5G65050,AT5G65480,AT5G66170,ATCG00830,ATMG01190	na
AT2G40340	AtERF48	10	na	PWM1150	PBM		163	0.0010324416891599054	0.0120205710952189	59	AT1G05570,AT1G11545,AT1G13260,AT1G19850,AT1G20850,AT1G22360,AT1G23080,AT1G32170,AT1G34370,AT1G37130,AT1G49300,AT1G56200,AT1G70710,AT1G74690,AT1G75380,AT1G76690,AT1G76930,AT2G01420,AT2G05440,AT2G05710,AT2G06850,AT2G14170,AT2G19830,AT2G20120,AT2G25110,AT2G43750,AT2G44050,AT2G47400,AT3G06420,AT3G13772,AT3G18035,AT3G19930,AT3G24300,AT3G29360,AT3G45600,AT3G49940,AT3G57650,AT3G59990,AT4G12420,AT4G16500,AT4G19690,AT4G21830,AT4G30440,AT4G35310,AT4G37590,AT5G02260,AT5G10840,AT5G15490,AT5G20960,AT5G23220,AT5G25540,AT5G38470,AT5G48160,AT5G56760,AT5G57870,AT5G60920,AT5G65050,AT5G65480,ATCG00830	na
AT4G38910	ATBPC5	0	na	PWM2872	DAP-seq	BPC5_col	30	0.00001758240949741004	0.0012125100088021617	66	AT1G01820,AT1G02900,AT1G03410,AT1G04250,AT1G05570,AT1G06110,AT1G06570,AT1G08930,AT1G09430,AT1G09970,AT1G10200,AT1G10470,AT1G11545,AT1G13260,AT1G13280,AT1G14620,AT1G14900,AT1G15340,AT1G15670,AT1G15750,AT1G16470,AT1G16880,AT1G17180,AT1G17290,AT1G17890,AT1G19350,AT1G19360,AT1G19850,AT1G20200,AT1G20840,AT1G20850,AT1G20960,AT1G21190,AT1G22360,AT1G23080,AT1G30120,AT1G37130,AT2G25810,AT2G29390,AT2G30970,AT3G06420,AT3G15000,AT3G20060,AT3G23990,AT3G24503,AT3G26690,AT3G28860,AT3G48750,AT3G48890,AT3G49940,AT3G54620,AT3G62600,AT4G12720,AT4G13660,AT4G15780,AT4G17640,AT4G18040,AT4G21680,AT4G28040,AT4G34350,AT4G40060,AT5G18650,AT5G22000,AT5G47120,AT5G53160,AT5G65050	na
AT2G35530	AtbZIP16	0	0	PWM2908	DAP-seq	BZIP16_col	31	0.00001758240949741004	0.0012125100088021617	66	AT1G02900,AT1G03410,AT1G05570,AT1G06110,AT1G06570,AT1G10470,AT1G13260,AT1G19350,AT1G19850,AT1G20850,AT1G20960,AT1G35720,AT1G44800,AT1G49860,AT1G60940,AT1G62180,AT1G63180,AT1G63940,AT1G64040,AT1G67730,AT1G68000,AT1G75380,AT1G77450,AT1G79340,AT2G01420,AT2G05440,AT2G13360,AT2G16720,AT2G20120,AT2G25110,AT2G29540,AT2G33770,AT2G41900,AT2G47400,AT3G06850,AT3G10410,AT3G17810,AT3G18035,AT3G18830,AT3G22380,AT3G25530,AT3G45600,AT3G48990,AT3G52880,AT3G53460,AT3G55830,AT3G62600,AT4G03210,AT4G11240,AT4G12080,AT4G16370,AT4G16500,AT4G22930,AT4G23710,AT4G34490,AT4G38220,AT5G04470,AT5G50375,AT5G50920,AT5G53450,AT5G54160,AT5G60200,AT5G64260,AT5G65050,AT5G65700,AT5G67320	
AT2G35530	AtbZIP16	0	0	PWM1237	CisBP	M0251_1.01	214	0.001710710138430395	0.014889821738862613	58	AT1G03410,AT1G13260,AT1G15340,AT1G15670,AT1G16470,AT1G19350,AT1G19850,AT1G20850,AT1G20960,AT1G22360,AT1G30120,AT1G34370,AT1G35720,AT1G60940,AT1G67730,AT1G70710,AT1G75380,AT1G77450,AT1G79340,AT2G01420,AT2G05440,AT2G05710,AT2G24150,AT2G25110,AT2G33770,AT2G41900,AT3G09300,AT3G15950,AT3G17810,AT3G18830,AT3G22380,AT3G24300,AT3G24503,AT3G28860,AT3G46640,AT3G50070,AT3G52880,AT3G61060,AT3G62600,AT4G03210,AT4G11220,AT4G11600,AT4G12080,AT4G16370,AT4G16500,AT4G22930,AT4G34350,AT4G34490,AT4G38220,AT5G02260,AT5G16370,AT5G23220,AT5G25540,AT5G47120,AT5G59090,AT5G64260,AT5G65700,AT5G67320	
AT5G07100	WRKY26	3	na	PWM3530	DAP-seq	WRKY26_col	32	0.00001758240949741004	0.0012125100088021617	66	AT1G09430,AT1G11545,AT1G15670,AT1G17890,AT1G19360,AT1G22360,AT1G29900,AT1G29990,AT1G34370,AT1G37130,AT1G47128,AT1G49860,AT1G63180,AT1G67730,AT1G76690,AT1G76930,AT1G80240,AT2G01470,AT2G05710,AT2G14170,AT2G16720,AT2G17720,AT2G23030,AT2G30440,AT2G33770,AT2G38700,AT2G47650,AT3G02260,AT3G13772,AT3G14310,AT3G17810,AT3G18035,AT3G18830,AT3G19930,AT3G22380,AT3G23990,AT3G24503,AT3G26690,AT3G29360,AT3G50070,AT3G51920,AT3G61070,AT4G00430,AT4G01750,AT4G10380,AT4G19690,AT4G30440,AT4G34350,AT4G34490,AT4G36930,AT4G37590,AT5G02260,AT5G09978,AT5G09980,AT5G10510,AT5G18650,AT5G24090,AT5G38470,AT5G42180,AT5G43060,AT5G43350,AT5G44790,AT5G48160,AT5G56870,AT5G66390,ATMG01190	na
