Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
843552,1.0,1,0,0
819990,1.0,1,0,0
820262,1.0,1,0,0
829802,1.0,1,0,0
825184,1.0,1,0,0
838985,1.0,1,0,0
838493,1.0,1,0,0
830433,1.0,1,0,0
838794,1.0,1,0,0
815147,1.0,1,0,0
824813,1.0,1,0,0
839452,1.0,1,0,0
820012,1.0,1,0,0
837719,1.0,1,0,0
830843,1.0,1,0,0
829203,1.0,1,0,0
832835,1.0,1,0,0
842290,1.0,1,0,0
820437,1.0,1,0,0
28717841,1.0,1,0,0
838547,1.0,1,0,0
836802,1.0,1,0,0
839737,1.0,1,0,0
839604,1.0,1,0,0
841731,1.0,1,0,0
6240759,1.0,1,0,0
7922525,1.0,1,0,0
839051,1.0,1,0,0
5008138,1.0,1,0,0
821896,1.0,1,0,0
832629,1.0,1,0,0
833204,1.0,1,0,0
821689,1.0,1,0,0
842372,1.0,1,0,0
830880,1.0,1,0,0
828536,1.0,1,0,0
839198,1.0,1,0,0
829614,1.0,1,0,0
829338,1.0,1,0,0
819590,1.0,1,0,0
828606,1.0,1,0,0
838348,1.0,1,0,0
819622,1.0,1,0,0
834829,1.0,1,0,0
816525,1.0,1,0,0
828243,1.0,1,0,0
824615,1.0,1,0,0
836072,1.0,1,0,0
825337,1.0,1,0,0
828159,1.0,1,0,0
838704,1.0,1,0,0
818574,1.0,1,0,0
838092,1.0,1,0,0
818996,1.0,1,0,0
819564,1.0,1,0,0
828774,1.0,1,0,0
818362,1.0,1,0,0
831463,1.0,1,0,0
836827,1.0,1,0,0
816187,1.0,1,0,0
2745712,1.0,1,0,0
827332,1.0,1,0,0
816691,1.0,1,0,0
839829,1.0,1,0,0
817385,1.0,1,0,0
834579,1.0,1,0,0
830763,1.0,1,0,0
838023,1.0,1,0,0
28719323,1.0,1,0,0
835008,1.0,1,0,0
820621,1.0,1,0,0
838407,1.0,1,0,0
827730,1.0,1,0,0
819750,1.0,1,0,0
837982,1.0,1,0,0
828288,1.0,1,0,0
842968,1.0,1,0,0
820184,1.0,1,0,0
824412,1.0,1,0,0
829553,1.0,1,0,0
821857,1.0,1,0,0
839207,1.0,1,0,0
819025,1.0,1,0,0
841326,1.0,1,0,0
843989,1.0,1,0,0
822169,1.0,1,0,0
841594,1.0,1,0,0
819613,1.0,1,0,0
842578,1.0,1,0,0
832419,1.0,1,0,0
817991,1.0,1,0,0
844277,1.0,1,0,0
819355,1.0,1,0,0
829825,1.0,1,0,0
818211,1.0,1,0,0
824646,1.0,1,0,0
827532,1.0,1,0,0
830418,1.0,1,0,0
830948,1.0,1,0,0
829600,1.0,1,0,0
841157,1.0,1,0,0
830143,1.0,1,0,0
843537,1.0,1,0,0
830744,1.0,1,0,0
821351,1.0,1,0,0
831469,1.0,1,0,0
818324,1.0,1,0,0
832398,1.0,1,0,0
816050,1.0,1,0,0
822569,1.0,1,0,0
821070,1.0,1,0,0
832743,1.0,1,0,0
28721276,1.0,1,0,0
821268,1.0,1,0,0
834482,1.0,1,0,0
841132,1.0,1,0,0
836162,1.0,1,0,0
830859,1.0,1,0,0
839554,1.0,1,0,0
829064,1.0,1,0,0
839442,1.0,1,0,0
830720,1.0,1,0,0
830950,1.0,1,0,0
827484,1.0,1,0,0
830554,1.0,1,0,0
832733,1.0,1,0,0
844114,1.0,1,0,0
836524,1.0,1,0,0
833550,1.0,1,0,0
816664,1.0,1,0,0
842757,1.0,1,0,0
844276,1.0,1,0,0
31370887,1.0,1,0,0
830480,1.0,1,0,0
832266,1.0,1,0,0
830172,1.0,1,0,0
831811,1.0,1,0,0
842121,1.0,1,0,0
844418,1.0,1,0,0
823405,1.0,1,0,0
830416,1.0,1,0,0
2746201,1.0,1,0,0
838456,1.0,1,0,0
841813,1.0,1,0,0
28719386,1.0,1,0,0
835589,1.0,1,0,0
825516,1.0,1,0,0
839892,1.0,1,0,0
838935,1.0,1,0,0
836206,1.0,1,0,0
828730,1.0,1,0,0
837061,1.0,1,0,0
835736,1.0,1,0,0
828253,1.0,1,0,0
828979,1.0,1,0,0
28721261,1.0,1,0,0
839308,1.0,1,0,0
835796,1.0,1,0,0
819266,1.0,1,0,0
820343,1.0,1,0,0
828002,1.0,1,0,0
820020,1.0,1,0,0
838843,1.0,1,0,0
823557,1.0,1,0,0
820534,1.0,1,0,0
