TAIR,SYMBOL,Log2fc_.Col.0_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_Alight.v.Ws_GC_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Ws_GC_Alight.,Log2fc_.Col.0_GC_dark.v.Ws_GC_dark.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Col.0_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Col.0_GC_dark.v.Col.0_FLT_dark.
AT2G20990,ATSYTA,0.1682965,0.1884832,0.4263215,0.3234867,0.1661428,0.2837767,0.3265734,-0.1314646,0.03127335,0.02018671,0.258025,0.1551902,-0.002153703,0.1154802,0.1582768,-0.2997611,-0.1370232,-0.08631524,-0.2546118,0.1789713,0.0106748
AT2G21050,LAX2,-0.7457012,0.4491199,-0.7094208,0.2311937,0.00412368,0.5165396,0.579871,0.4116078,0.5536354,1.194821,0.03628037,0.9768949,0.7498248,1.262241,1.325572,1.157309,1.299337,0.05122167,0.7969228,0.1583546,0.9040557
AT2G21060,ATCSP4,0.01924306,-0.02090603,0.1150857,0.170517,0.4138269,0.06467309,0.474781,0.7328024,0.4307462,-0.0401491,0.09584265,0.151274,0.3945838,0.04543002,0.455538,0.7135593,0.4115031,-0.03560755,-0.05485061,-0.2381618,-0.2574049
AT2G21600,ATRER1B,0.4091587,0.3299912,0.3437631,0.2330043,0.2371458,-0.1054905,0.2384215,0.2375381,0.2896595,-0.07916753,-0.06539558,-0.1761544,-0.1720129,-0.5146492,-0.1707372,-0.1716206,-0.1194992,0.5501527,0.140994,0.1844156,-0.2247431
AT2G22470,AGP2,0.7479502,-0.5946694,0.1635262,-0.1707786,-0.9104047,-1.503392,-1.19589,-0.4038281,1.615163,-1.34262,-0.584424,-0.9187287,-1.658355,-2.251342,-1.943841,-1.151778,0.8672132,-0.5173991,-1.265349,-0.9533241,-1.701274
AT2G25060,AtENODL14,-0.2434548,0.4278462,0.435144,1.073311,0.3366566,-0.3187576,-0.1178152,0.1172207,-0.6000689,0.6713011,0.6785989,1.316766,0.5801115,-0.07530276,0.1256397,0.3606755,-0.356614,1.117933,1.361388,0.1620877,0.4055425
AT2G25490,EBF1,-0.31497,-0.1744726,-0.71653,-0.1601009,-0.05264115,0.2516576,-0.03226787,-0.07418088,0.1810039,0.1404975,-0.40156,0.1548691,0.2623289,0.5666276,0.2827022,0.2407892,0.4959739,-0.3275822,-0.01261214,0.01550547,0.3304755
AT2G26300,ATGPA1,-0.3690697,-0.4305789,-0.7118603,-0.117203,-0.2592983,0.01084116,-0.09629652,-0.1727566,0.1390897,-0.06150922,-0.3427906,0.2518667,0.1097713,0.3799108,0.2727732,0.1963131,0.5081594,-0.3969952,-0.02792555,-0.3635887,0.005480963
AT2G27860,AXS1,0.1724599,0.08693627,-0.001985561,0.2642168,0.07302935,-0.4730603,-0.1793905,-0.1822735,-0.09223415,-0.08552364,-0.1744455,0.09175692,-0.09943056,-0.6455202,-0.3518504,-0.3547334,-0.2646941,-0.4067005,-0.5791604,-0.1463872,-0.3188472
AT2G27960,CKS1,0.4352663,0.49734,0.3598278,0.403445,0.5791942,-0.1163257,0.2422405,0.06847242,0.3856661,0.06207369,-0.0754385,-0.03182136,0.1439279,-0.551592,-0.1930258,-0.3667939,-0.04960024,0.9230948,0.4878285,0.4909779,0.0557116
AT2G29420,ATGSTU7,0.09652563,-0.1085069,-0.1205257,-0.3039604,-0.0164665,-0.1265974,0.319026,0.09749289,0.2800887,-0.2050325,-0.2170513,-0.400486,-0.1129921,-0.223123,0.2225004,0.000967261,0.1835631,-0.2227068,-0.3192324,-0.05766378,-0.1541894
AT2G30410,KIS,0.4334381,0.4515213,0.1838656,0.3829039,0.2696857,-0.09974934,0.1706166,0.2622438,0.3037232,0.01808322,-0.2495724,-0.05053419,-0.1637524,-0.5331874,-0.2628215,-0.1711942,-0.1297148,0.7511279,0.3176898,0.3311282,-0.1023098
AT2G30980,ASKdZeta,-0.4573735,-0.1353155,-0.152752,-0.2527325,-0.4562504,-0.3596717,-0.378512,-0.4004097,-0.3066015,0.322058,0.3046215,0.2046409,0.001123011,0.09770178,0.07886146,0.0569638,0.150772,-0.3395908,0.1177827,-0.5803965,-0.1230231
AT2G31083,AtCLE5,1.176645,0.3736788,0.4498449,0.9938087,1.019971,-0.4352358,-0.3887601,0.00907076,-0.01761453,-0.8029662,-0.7268,-0.1828363,-0.1566742,-1.611881,-1.565405,-1.167574,-1.194259,0.6265292,-0.5501158,1.732354,0.5557087
AT2G32720,ATCB5-B,-0.2442837,0.3495852,0.2001821,0.06344571,-0.3976852,-0.1721771,-0.4180577,0.06985259,-0.32809,0.5938689,0.4444657,0.3077294,-0.1534015,0.07210657,-0.173774,0.3141363,-0.08380637,0.7313975,0.9756812,0.3058728,0.5501565
AT2G33120,ATVAMP722,0.4153075,0.0646541,0.2773055,0.02672738,0.1776966,0.1642598,0.5120157,0.3401255,0.7667428,-0.3506534,-0.138002,-0.3885801,-0.2376108,-0.2510476,0.09670824,-0.07518198,0.3514353,0.297151,-0.1181565,0.2155904,-0.1997171
AT2G34520,RPS14,0.4728885,0.4162757,0.408275,0.3782986,0.1669615,0.08366938,0.2952108,0.1071894,0.09079585,-0.0566128,-0.06461347,-0.09458987,-0.305927,-0.3892191,-0.1776777,-0.3656991,-0.3820926,0.7380987,0.2652102,0.3957691,-0.07711939
AT2G34690,ACD11,0.4050271,-0.1164677,-0.05204962,-0.2964145,0.4503113,0.2305497,0.9450329,0.4399451,1.049638,-0.5214949,-0.4570768,-0.7014417,0.04528417,-0.1744775,0.5400057,0.03491795,0.6446109,0.07625608,-0.3287711,0.1851022,-0.2199249
AT2G35635,RUB2,0.637279,0.2894652,0.4724129,0.3638715,0.8115199,0.6658246,1.182284,1.221001,0.9963599,-0.3478138,-0.164866,-0.2734075,0.1742409,0.02854563,0.5450048,0.5837221,0.3590809,0.622512,-0.01476695,0.5174739,-0.1198051
AT2G36060,MMZ3,0.6610607,0.05192666,0.3517043,0.08644346,0.4838681,-0.06258008,0.3836736,0.2990778,0.5621142,-0.609134,-0.3093564,-0.5746172,-0.1771926,-0.7236407,-0.2773871,-0.3619829,-0.09894644,0.6238509,-0.03720974,0.3243135,-0.3367472
AT2G36100,CASP1,0.7156029,-0.7945061,1.168986,-0.4632006,-1.312097,-0.6206207,-0.5704573,0.3513901,0.6756343,-1.510109,0.4533833,-1.178804,-2.0277,-1.336224,-1.28606,-0.3642128,-0.03996857,-0.09706466,-0.8126676,0.1639627,-0.5516402
AT2G38810,HTA8,-0.400365,0.1987585,-0.474804,-0.01409705,0.0745969,-0.1378027,-0.2511123,-0.1401615,-0.5155267,0.5991235,-0.07443896,0.386268,0.4749619,0.2625623,0.1492527,0.2602036,-0.1151617,0.4957761,0.8961412,-0.0747275,0.3256375
AT2G39570,ACR9,2.074267,-0.1410216,1.172819,-0.234738,1.911416,1.624166,2.295964,1.584711,3.289583,-2.215289,-0.9014479,-2.309005,-0.1628511,-0.4501017,0.2216971,-0.4895562,1.215315,0.6364802,-1.437787,1.895097,-0.1791708
AT2G39780,RNS2,0.5949612,0.07625478,0.265931,0.05405619,0.3856319,-0.2842474,0.3457089,0.005369119,0.4536862,-0.5187064,-0.3290302,-0.540905,-0.2093293,-0.8792086,-0.2492523,-0.5895921,-0.141275,0.1491787,-0.4457825,0.1050428,-0.4899184
AT2G40890,CYP98A3,-0.8345552,0.05931248,0.2719771,-0.4633802,-1.178061,-0.1925628,-0.6647555,-0.3988238,-0.1568972,0.8938676,1.106532,0.3711749,-0.3435054,0.6419924,0.1697997,0.4357313,0.677658,-0.1142319,0.7203232,0.1649106,0.9994657
AT2G41530,ATSFGH,0.4630693,-0.05389624,0.3715272,0.1380686,0.3788224,-0.007667023,0.5671823,0.2077032,0.375621,-0.5169655,-0.09154213,-0.3250007,-0.08424685,-0.4707363,0.104113,-0.2553661,-0.08744833,0.240492,-0.2225773,0.08326386,-0.3798054
AT2G42590,GF14,0.456671,-0.00873505,0.2760324,0.2369265,0.3802912,0.04262305,0.4119802,0.03891963,0.4698975,-0.4654061,-0.1806386,-0.2197445,-0.0763798,-0.414048,-0.04469078,-0.4177514,0.01322645,0.1935066,-0.2631644,0.2838304,-0.1728406
AT2G43810,LSM6B,0.1282852,0.3475442,0.2218428,0.3434694,0.1346235,-0.2205193,-0.1162509,0.06325279,-0.3334327,0.219259,0.09355758,0.2151842,0.006338315,-0.3488045,-0.2445361,-0.06503241,-0.4617179,0.7676736,0.6393884,0.3211542,0.192869
AT2G44100,AT-GDI1,0.04882257,-0.2573093,-0.005015899,0.2135125,-0.1510238,-0.3033455,0.01313447,-0.1079315,0.05739267,-0.3061319,-0.05383847,0.1646899,-0.1998464,-0.3521681,-0.0356881,-0.1567541,0.008570101,-0.5587519,-0.6075744,-0.2771969,-0.3260195
AT2G45170,ATATG8E,1.771098,0.2349573,0.7461406,-0.03083466,1.411183,0.3061129,1.258811,0.4791415,2.684045,-1.53614,-1.024957,-1.801932,-0.3599145,-1.464985,-0.512287,-1.291956,0.9129475,1.056561,-0.7145365,0.9800613,-0.7910365
AT2G45430,AHL22,0.1404019,0.2524856,-0.1142721,0.03118316,0.3237166,0.3095506,0.4920494,0.7084244,0.4026408,0.1120837,-0.254674,-0.1092188,0.1833146,0.1691487,0.3516475,0.5680225,0.2622389,0.1099236,-0.03047828,0.08802856,-0.05237336
AT2G46800,ATCDF1,0.0367123,-0.1054565,0.01025568,-0.3150184,0.1079125,-0.05707918,0.2068953,-0.1249204,0.4471626,-0.1421688,-0.02645662,-0.3517307,0.07120019,-0.09379148,0.170183,-0.1616327,0.4104503,-0.06365217,-0.1003645,-0.139943,-0.1766553
AT2G47510,FUM1,-0.06745752,0.008706059,-0.1029169,0.3300791,-0.2402146,0.02926181,-0.02199308,0.05139103,-0.290073,0.07616358,-0.03545934,0.3975366,-0.1727571,0.09671933,0.04546444,0.1188485,-0.2226155,-0.2541787,-0.1867212,-0.2840903,-0.2166328
AT3G01470,ATHB-1,1.357476,-0.6660409,0.2441349,-0.1657705,0.5296603,0.04455621,0.9745218,0.8497316,1.978762,-2.023517,-1.113341,-1.523247,-0.8278158,-1.31292,-0.3829543,-0.5077444,0.6212857,-0.1552952,-1.512771,0.1578606,-1.199615
AT3G02180,SP1L3,0.3434493,0.1703223,-0.1421214,0.1974649,0.2219422,-0.2772838,0.038768,0.115881,0.4138613,-0.173127,-0.4855707,-0.1459844,-0.1215071,-0.6207331,-0.3046813,-0.2275683,0.07041198,0.2679776,-0.07547166,0.02035369,-0.3230956
AT3G02580,BUL1,0.3539844,0.1194635,0.3583993,0.3535624,0.04783998,-0.1581416,0.1004642,0.1650784,0.489956,-0.234521,0.004414874,-0.000422029,-0.3061444,-0.512126,-0.2535202,-0.188906,0.1359716,0.286344,-0.06764042,-0.06468695,-0.4186714
AT3G04730,IAA16,0.4381738,-0.1293826,0.2437087,-0.267281,-0.05441511,0.2059194,0.4279628,0.2295207,1.271304,-0.5675564,-0.1944652,-0.7054548,-0.4925889,-0.2322544,-0.01021107,-0.2086531,0.8331305,-0.0832408,-0.5214146,0.1061744,-0.3319994
AT3G05530,ATS6A.2,-0.1106035,-0.001794781,-0.2563619,-0.02710008,0.03323286,-0.3489484,-0.3436531,-0.241021,-0.4253457,0.1088087,-0.1457584,0.08350341,0.1438364,-0.2383449,-0.2330497,-0.1304175,-0.3147422,-0.07799048,0.03261301,-0.148391,-0.0377875
AT3G09300,ORP3B,0.0630633,0.3833367,0.3963191,0.3684285,-0.1201527,0.02626866,0.08123241,0.06721434,0.074278,0.3202734,0.3332558,0.3053652,-0.183216,-0.03679464,0.01816911,0.004151047,0.01121471,-0.04857413,-0.1116374,-0.03469009,-0.09775338
AT3G10850,GLX2-2,0.5831835,0.1543038,0.3251131,0.3406318,0.4529605,0.0815891,0.3092333,0.06811175,0.3393433,-0.4288796,-0.2580704,-0.2425517,-0.1302229,-0.5015944,-0.2739502,-0.5150717,-0.2438402,0.2195721,-0.3636114,0.3714463,-0.2117371
AT3G10985,ATWI-12,1.554738,-0.6606497,0.439774,0.1102934,1.840625,0.7797919,1.996646,1.758837,2.663206,-2.215388,-1.114964,-1.444445,0.2858866,-0.7749461,0.4419078,0.2040993,1.108468,0.4583544,-1.096384,0.5116035,-1.043135
AT3G11130,AtCHC1,-0.5539392,-0.09470752,-0.4635032,-0.162824,-0.3447111,0.1891869,-0.574964,-0.3966324,-0.9493643,0.4592316,0.09043592,0.3911152,0.2092281,0.743126,-0.02102487,0.1573068,-0.3954251,-0.2288197,0.3251194,0.0295223,0.5834615
AT3G11340,UGT76B1,0.3843434,-1.074934,-0.07518175,-0.5641617,-0.4928497,0.1131027,0.6390118,0.5904665,1.302176,-1.459277,-0.4595252,-0.9485052,-0.8771932,-0.2712407,0.2546683,0.206123,0.9178321,-1.0001,-1.384444,-0.7426171,-1.12696
AT3G11660,NHL1,2.132558,1.562828,1.784011,0.8127181,1.389347,1.004852,1.740524,0.9077626,2.432637,-0.5697303,-0.3485469,-1.31984,-0.743211,-1.127707,-0.3920341,-1.224796,0.3000789,1.755227,-0.3773311,2.218014,0.08545559
AT3G12630,SAP5,0.6524538,0.06456953,0.3283811,-0.1625686,0.5871792,-0.01436384,0.417686,0.3382374,0.994968,-0.5878843,-0.3240727,-0.8150224,-0.06527457,-0.6668177,-0.2347678,-0.3142164,0.3425142,0.3388246,-0.3136292,0.4067211,-0.2457327
AT3G13200,EMB2769,0.2226972,0.09510195,0.1019444,0.06690802,0.5502485,-0.09686005,0.3756893,0.1327212,0.3458246,-0.1275953,-0.1207529,-0.1557892,0.3275513,-0.3195573,0.1529921,-0.08997608,0.1231274,0.3165905,0.09389323,0.2293377,0.006640495
AT3G14310,ATPME3,-0.6113249,0.2488493,-0.02062358,-0.3103417,-0.49103,-0.03926217,-0.5590553,-0.1884165,-0.5549353,0.8601742,0.5907013,0.3009832,0.1202949,0.5720627,0.05226961,0.4229084,0.05638963,-0.3117311,0.2995938,-0.2233036,0.3880213
AT3G15000,MORF8,-0.2197464,0.2910818,-0.0367478,-0.02762163,-0.2761847,-0.2478208,-0.5691062,0.02981099,-0.8523466,0.5108282,0.1829986,0.1921247,-0.05643837,-0.02807447,-0.3493599,0.2495574,-0.6326002,0.05495323,0.2746996,-0.06608637,0.15366
AT3G15580,APG8H,0.8096673,-0.1907595,0.1461499,-0.2336924,0.6818756,-0.2624994,0.4671146,0.2465043,1.098991,-1.000427,-0.6635174,-1.04336,-0.1277917,-1.072167,-0.3425526,-0.563163,0.2893238,0.6790488,-0.1306184,0.3429183,-0.466749
AT3G15660,ATGRX4,0.3522549,0.118182,0.07072058,0.233788,0.03080006,-0.2352066,0.1378927,-0.1000537,-0.05051374,-0.2340729,-0.2815343,-0.1184669,-0.3214549,-0.5874615,-0.2143622,-0.4523086,-0.4027687,0.3522039,-5.10E-05,0.05098127,-0.3012737
AT3G16240,AQP1,2.00742,1.90088,2.038703,1.325947,1.582495,-0.1369989,1.329749,0.2161989,1.959961,-0.10654,0.03128329,-0.6814731,-0.4249249,-2.144419,-0.6776708,-1.791221,-0.04745833,0.9314212,-1.075999,1.723955,-0.2834647
AT3G17100,AIF3,0.05672239,-0.006761022,0.1196447,-0.2204127,0.1020174,-0.3606539,-0.4234342,-0.1965949,0.5208408,-0.06348342,0.06292226,-0.2771351,0.04529505,-0.4173763,-0.4801566,-0.2533173,0.4641184,-0.06176601,-0.1184884,0.001799184,-0.05492321
AT3G17300,EMB2786,0.2323931,0.3599957,0.1784779,0.2364584,0.138963,-0.03170413,0.06230605,0.2085698,-0.1889289,0.1276026,-0.05391514,0.004065275,-0.09343009,-0.2640972,-0.170087,-0.02382325,-0.421322,0.576467,0.3440739,0.05232775,-0.1800653
AT3G18820,ATRAB7B,0.7206576,0.2076578,0.3118548,0.4338255,0.2265401,0.2054153,0.2418659,0.4477434,0.8341903,-0.5129998,-0.4088028,-0.2868321,-0.4941175,-0.5152423,-0.4787917,-0.2729141,0.1135327,0.2092382,-0.5114194,0.06581915,-0.6548384
AT3G20060,UBC19,0.4315842,0.2493615,0.6653658,0.4880342,0.9527341,0.06795919,0.3890261,0.2060298,0.4862287,-0.1822227,0.2337816,0.05645002,0.5211499,-0.363625,-0.04255803,-0.2255543,0.05464454,0.5722607,0.1406765,0.3900171,-0.04156703
AT3G20770,AtEIN3,-0.06137339,-0.238317,-0.1641402,-0.05814962,0.2448477,0.4151912,0.3689841,0.01264787,0.2581347,-0.1769436,-0.1027668,0.003223769,0.306221,0.4765645,0.4303575,0.07402126,0.3195081,-0.2214193,-0.1600459,-0.09451479,-0.0331414
AT3G22630,PBD1,0.3314433,0.4143596,0.2874833,0.4318172,0.004225216,-0.08559388,0.3004369,0.3599014,-0.03190955,0.08291638,-0.04395998,0.1003739,-0.327218,-0.4170371,-0.0310064,0.0284581,-0.3633528,0.5751339,0.2436906,0.3136939,-0.01774938
AT3G23000,ATSR2,0.2265581,-0.139611,0.2888881,0.05821851,-0.2089378,0.236196,0.5604708,0.6760578,0.7291383,-0.3661691,0.06233002,-0.1683396,-0.4354959,0.009637892,0.3339127,0.4494997,0.5025802,0.1149993,-0.1115588,0.100114,-0.1264441
AT3G23820,GAE6,0.1037614,0.2768389,0.4882252,-0.07861636,-0.3456678,-0.02583392,0.04815051,-0.09512272,0.02755497,0.1730775,0.3844638,-0.1823777,-0.4494292,-0.1295953,-0.05561084,-0.1988841,-0.07620638,-0.4806888,-0.5844502,-0.2034536,-0.3072149
AT3G24160,PMP,0.4257689,0.290319,0.5247884,0.4885135,0.2393444,0.186183,0.4691544,0.4684225,0.36816,-0.1354499,0.09901953,0.06274466,-0.1864245,-0.2395859,0.0433855,0.04265364,-0.05760884,0.2139864,-0.2117825,0.2350842,-0.1906847
AT3G25040,ERD2B,0.5317153,0.2512582,0.3079438,0.3159296,0.128335,-0.02449943,0.2685775,0.2430645,0.1621644,-0.2804571,-0.2237716,-0.2157857,-0.4033803,-0.5562148,-0.2631378,-0.2886508,-0.3695509,0.2904804,-0.2412349,0.0524947,-0.4792206
AT3G26780,MEF14,-0.06864108,0.2500304,0.0360009,0.1891442,-0.4538739,0.6053259,0.1381053,0.4753108,0.03936653,0.3186715,0.104642,0.2577852,-0.3852329,0.673967,0.2067463,0.5439519,0.1080076,-0.1650323,-0.09639125,-0.05661379,0.01202728
AT3G27360,H3.1,0.03220247,0.4347121,0.1665901,0.2524358,0.2957156,0.446033,0.7163967,0.7320045,0.6731195,0.4025096,0.1343876,0.2202333,0.2635131,0.4138306,0.6841942,0.6998021,0.640917,0.2140903,0.1818878,-0.1739617,-0.2061641
AT3G27380,SDH2-1,0.8835378,0.4405271,0.77049,0.6007492,0.3919911,0.2798031,0.7624921,0.3985255,0.8086138,-0.4430107,-0.1130478,-0.2827886,-0.4915468,-0.6037348,-0.1210457,-0.4850124,-0.07492406,0.2854471,-0.5980908,0.3698032,-0.5137347
AT3G27890,NQR,0.5009249,0.04184492,0.501271,-0.1161891,-0.06202955,-0.03597083,0.1453084,0.5112431,1.144969,-0.45908,0.000346065,-0.6171141,-0.5629545,-0.5368958,-0.3556166,0.01031816,0.6440436,0.599061,0.09813608,0.1053065,-0.3956184
AT3G28860,ABCB19,-0.7589444,0.120501,-0.58352,0.1074745,-0.2596269,0.2743269,-0.746779,-0.5240808,-0.8031179,0.8794454,0.1754244,0.8664189,0.4993176,1.033271,0.01216543,0.2348637,-0.04417351,-0.3307835,0.4281609,-0.2555388,0.5034056
AT3G44310,ATNIT1,1.373159,0.09027952,0.6125399,0.3173387,1.093373,0.457321,1.436903,0.06143259,1.252308,-1.282879,-0.7606188,-1.05582,-0.2797855,-0.9158377,0.0637441,-1.311726,-0.1208505,0.02404181,-1.349117,0.3713403,-1.001818
AT3G46440,UXS5,0.5184342,-0.07222601,0.7395679,0.4272573,0.4390718,0.6280723,1.490867,1.023056,1.348522,-0.5906603,0.2211336,-0.0911769,-0.07936241,0.109638,0.9724332,0.5046218,0.8300877,-0.2868293,-0.8052635,-0.03979686,-0.5582311
AT3G46900,COPT2,2.145275,-0.1776179,0.2120043,-0.262942,1.588444,0.01490914,0.506215,0.7890181,3.043943,-2.322893,-1.93327,-2.408217,-0.5568305,-2.130366,-1.63906,-1.356257,0.898668,0.5601932,-1.585082,0.08528778,-2.059987
AT3G47520,MDH,0.2599309,0.1090365,0.2436194,0.5956731,-0.22898,-0.2277172,-0.1081684,0.1249097,-0.5052546,-0.1508944,-0.01631151,0.3357422,-0.4889109,-0.4876482,-0.3680993,-0.1350212,-0.7651855,-0.1586465,-0.4185774,-0.251196,-0.5111269
AT3G47833,SDH7,0.7705474,0.5374306,0.796406,0.4785579,0.5178305,-0.1483518,0.3100971,0.3237431,0.2410346,-0.2331168,0.02585862,-0.2919894,-0.2527169,-0.9188992,-0.4604503,-0.4468043,-0.5295128,1.003829,0.2332817,0.6533673,-0.1171801
AT3G48530,KING1,0.5469116,-0.5590266,0.4842921,-0.4873441,0.7059765,0.9110112,1.434302,0.7516007,1.883274,-1.105938,-0.06261951,-1.034256,0.1590649,0.3640996,0.8873909,0.2046891,1.336362,-0.2296347,-0.7765462,0.2852906,-0.261621
AT3G49870,ARLA1C,0.2861178,-0.1759043,0.1096658,-0.1877885,0.4129299,-0.1903612,0.2925059,0.004793015,0.5179291,-0.4620221,-0.176452,-0.4739062,0.1268121,-0.476479,0.00638816,-0.2813248,0.2318113,0.2430054,-0.04311235,0.2013787,-0.08473909
AT3G49940,LBD38,1.055336,0.3402758,0.7286308,-0.2227705,0.6469233,0.009453637,0.3716815,0.3878903,1.047817,-0.7150599,-0.3267049,-1.278106,-0.4084124,-1.045882,-0.6836542,-0.6674454,-0.007518631,0.5036803,-0.5516555,0.4314207,-0.623915
AT3G50500,SNRK2-2,0.4725375,-0.1568345,-0.04346137,-0.06182545,0.3717127,0.9554034,1.39529,1.135284,1.586379,-0.6293719,-0.5159988,-0.5343629,-0.1008248,0.4828659,0.9227521,0.6627465,1.113842,0.2397013,-0.2328362,0.2439368,-0.2286007
AT3G54110,ATPUMP1,0.2584507,-0.02877401,0.1912988,0.3516183,0.2762081,-0.110036,0.2716405,0.0565563,0.03113457,-0.2872247,-0.06715189,0.09316765,0.01775743,-0.3684867,0.01318985,-0.2018944,-0.2273161,-0.1046341,-0.3630848,-0.1182072,-0.3766579
AT3G54920,PMR6,-0.463288,0.1422291,-0.3880866,0.05316741,0.4185085,0.2231488,0.3597286,0.2998427,0.4944232,0.6055171,0.07520137,0.5164554,0.8817965,0.6864368,0.8230165,0.7631307,0.9577112,-0.3191794,0.1441086,-0.323364,0.139924
AT3G56190,ALPHA-SNAP2,0.3079484,-0.1430856,0.07910254,0.1537261,0.2751934,0.008469102,0.4434416,0.09733495,0.2912376,-0.4510339,-0.2288459,-0.1542223,-0.03275502,-0.2994793,0.1354932,-0.2106134,-0.01671083,-0.1379876,-0.445936,0.1386193,-0.1693291
AT3G56980,BHLH039,-1.954872,-1.801612,-1.247889,-1.709231,-1.75387,-1.723533,-2.54263,-2.063721,-1.823144,0.1532602,0.7069824,0.245641,0.2010015,0.2313386,-0.587758,-0.1088497,0.1317273,-0.3886218,1.56625,-1.870867,0.08400487
AT3G58680,ATMBF1B,0.5498835,-0.2584064,0.1377255,0.1340578,0.394564,-0.2421254,0.2812718,0.1514266,0.1012494,-0.8082899,-0.412158,-0.4158258,-0.1553196,-0.7920089,-0.2686117,-0.3984569,-0.4486342,0.08342941,-0.4664541,0.00317217,-0.5467114
AT3G59970,MTHFR1,-0.3245331,0.07274427,0.1881708,0.2297393,-0.309111,-0.09780453,-0.1725423,-0.07703733,-0.3701876,0.3972774,0.5127039,0.5542725,0.01542217,0.2267286,0.1519908,0.2474958,-0.04565448,-0.09224441,0.2322887,-0.0947742,0.2297589
AT3G60750,AtTKL1,-0.3602402,-0.212127,-0.1487748,0.03077874,-0.5711975,-0.1288093,-0.5917068,-0.1419327,-0.6843961,0.1481132,0.2114654,0.3910189,-0.2109573,0.2314309,-0.2314666,0.2183075,-0.3241559,-0.3265983,0.03364191,-0.3099917,0.05024853
AT3G61440,ARATH;BSAS3;1,0.4170822,-0.06062457,0.6070321,0.1639624,0.2342445,-0.06953246,0.1013187,0.06947797,0.78056,-0.4777068,0.1899499,-0.2531198,-0.1828378,-0.4866147,-0.3157636,-0.3476043,0.3634778,0.03868624,-0.378396,0.1294553,-0.287627
AT4G02570,ATCUL1,-0.297865,-0.2645397,-0.1656119,-0.06564088,-0.07622198,0.05131079,0.08695289,-0.2093779,-0.06721039,0.03332527,0.1322531,0.2322241,0.221643,0.3491758,0.3848179,0.08848713,0.2306546,-0.3387876,-0.04092263,-0.1907895,0.1070755
AT4G03190,AFB1,-0.2771352,0.2889317,-0.1628113,0.2670247,-0.2608839,-0.05953141,-0.2172276,-0.1149435,0.004247712,0.5660669,0.1143239,0.5441599,0.01625134,0.2176038,0.05990764,0.1621917,0.2813829,-0.4710261,-0.1938909,-0.2853034,-0.008168208
AT4G03520,ATHM2,0.2217578,-0.2760745,-0.1166191,-0.2693734,0.08662381,-0.4167891,-0.04599091,-0.02905479,0.2316711,-0.4978323,-0.3383769,-0.4911312,-0.135134,-0.6385469,-0.2677487,-0.2508126,0.009913219,0.3889032,0.1671454,-0.09333898,-0.3150968
AT4G04830,ATMSRB5,0.61071,-1.046061,-0.5271069,-0.6579691,0.1258595,-0.01823086,1.336116,1.079666,1.682913,-1.656771,-1.137817,-1.268679,-0.4848505,-0.6289409,0.7254064,0.4689557,1.072203,-0.07306895,-0.683779,0.2210834,-0.3896267
AT4G08770,Prx37,-0.07547073,-0.310698,1.255531,0.4711958,-0.7080014,-1.508086,-1.386751,-1.069102,-1.167688,-0.2352273,1.331002,0.5466665,-0.6325307,-1.432615,-1.31128,-0.9936315,-1.092217,-0.1155065,-0.04003573,-0.517563,-0.4420923
AT4G12420,SKU5,-0.4690018,0.2717003,0.1022457,0.09202073,-0.4956873,-0.2151452,-0.5184783,-0.2779913,-0.5776297,0.7407021,0.5712476,0.5610225,-0.02668549,0.2538566,-0.04947649,0.1910105,-0.1086279,-0.4353588,0.03364303,-0.1329397,0.3360621
AT4G13430,ATLEUC1,-0.1636124,0.01926825,-0.1742381,0.1298709,-0.04927535,0.08776872,0.2200826,0.1164361,-0.3603533,0.1828806,-0.01062572,0.2934833,0.114337,0.2513811,0.383695,0.2800485,-0.1967409,-0.4858967,-0.3222843,-0.1779504,-0.01433802
