"","WS_FLT_c1.which.mclass....5...1."
"1153","AT2G23440"
"1154","AT2G23550"
"1155","AT2G23770"
"1156","AT2G23945"
"1157","AT2G23987"
"1158","AT2G24030"
"1159","AT2G24140"
"1160","AT2G24220"
"1161","AT2G24320"
"1162","AT2G24535"
"1163","AT2G24560"
"1164","AT2G24680"
"1165","AT2G24692"
"1166","AT2G25090"
"1167","AT2G25130"
"1168","AT2G25160"
"1169","AT2G25200"
"1170","AT2G25240"
"1171","AT2G25410"
"1172","AT2G25590"
"1173","AT2G25680"
"1174","AT2G25940"
"1175","AT2G26040"
"1176","AT2G26250"
"1177","AT2G26290"
"1178","AT2G26330"
"1179","AT2G26380"
"1180","AT2G26390"
"1181","AT2G26410"
"1182","AT2G26480"
"1183","AT2G26500"
"1184","AT2G26740"
"1185","AT2G26790"
"1186","AT2G26910"
"1187","AT2G27180"
"1188","AT2G27300"
"1189","AT2G27390"
"1190","AT2G27505"
"1191","AT2G27535"
"1192","AT2G27610"
"1193","AT2G27630"
"1194","AT2G27690"
"1195","AT2G28040"
"1196","AT2G28050"
"1197","AT2G28170"
"1198","AT2G28210"
"1199","AT2G28270"
"1200","AT2G28420"
"1201","AT2G28560"
"1202","AT2G28630"
"1203","AT2G28700"
"1204","AT2G28815"
"1205","AT2G28850"
"1206","AT2G28860"
"1207","AT2G28880"
"1208","AT2G29120"
"1209","AT2G29260"
"1210","AT2G29320"
"1211","AT2G29380"
"1212","AT2G29410"
"1213","AT2G29430"
"1214","AT2G29450"
"1215","AT2G29460"
"1216","AT2G29470"
"1217","AT2G29600"
"1218","AT2G29620"
"1219","AT2G29630"
"1220","AT2G29650"
"1221","AT2G29720"
"1222","AT2G29950"
"1223","AT2G30380"
"1224","AT2G30570"
"1225","AT2G30770"
"1226","AT2G30820"
"1227","AT2G30984"
"1228","AT2G30985"
"1229","AT2G31141"
"1230","AT2G31160"
"1231","AT2G31180"
"1232","AT2G31420"
"1233","AT2G31550"
"1234","AT2G31560"
