"","X","WS_c1.which.mclass....4...1."
"831",831,"AT1G49160"
"4792",4792,"AT5G21070"
"203",203,"AT1G08890"
"3884",3884,"AT4G22300"
"3575",3575,"AT4G05450"
"1224",1224,"AT1G70210"
"2900",2900,"AT3G22660"
"989",989,"AT1G56550"
"482",482,"AT1G20610"
"2226",2226,"AT2G43770"
"2101",2101,"AT2G39300"
"3170",3170,"AT3G51010"
"5157",5157,"AT5G47580"
"2706",2706,"AT3G15090"
"4531",4531,"AT5G10030"
"1738",1738,"AT2G22910"
"4847",4847,"AT5G24020"
"1338",1338,"AT1G75510"
"155",155,"AT1G07260"
"928",928,"AT1G54060"
"3615",3615,"AT4G09720"
"4606",4606,"AT5G12840"
"2412",2412,"AT3G03700"
"2779",2779,"AT3G18240"
"2558",2558,"AT3G09410"
"5561",5561,"AT5G64510"
"3267",3267,"AT3G55030"
"4524",4524,"AT5G09740"
"2489",2489,"AT3G06480"
"1550",1550,"AT2G07180"
"5146",5146,"AT5G47240"
"3165",3165,"AT3G50910"
"1390",1390,"AT1G77480"
"1764",1764,"AT2G24290"
"2259",2259,"AT2G45260"
"122",122,"AT1G05590"
"3650",3650,"AT4G11860"
"3077",3077,"AT3G46668"
"811",811,"AT1G48160"
"2976",2976,"AT3G26340"
"5640",5640,"AT5G67610"
"2492",2492,"AT3G06570"
"1109",1109,"AT1G64760"
"1442",1442,"AT1G79810"
"696",696,"AT1G31300"
"3986",3986,"AT4G27020"
"5407",5407,"AT5G58540"
"497",497,"AT1G21370"
"1317",1317,"AT1G74680"
"3186",3186,"AT3G51640"
"3679",3679,"AT4G13530"
"682",682,"AT1G30600"
"28",28,"AT1G01950"
"5351",5351,"AT5G56250"
"2233",2233,"AT2G44110"
"4526",4526,"AT5G09840"
"1068",1068,"AT1G62970"
"2066",2066,"AT2G38050"
"350",350,"AT1G14900"
"4579",4579,"AT5G11580"
"1895",1895,"AT2G30340"
"3647",3647,"AT4G11800"
"921",921,"AT1G53760"
"4259",4259,"AT4G37430"
"4541",4541,"AT5G10240"
"324",324,"AT1G13990"
"1692",1692,"AT2G20515"
"1413",1413,"AT1G78460"
"5551",5551,"AT5G64080"
"5070",5070,"AT5G43720"
"1176",1176,"AT1G68300"
"2680",2680,"AT3G13760"
"2917",2917,"AT3G23540"
"3903",3903,"AT4G23330"
"4115",4115,"AT4G31860"
"2245",2245,"AT2G44770"
"1137",1137,"AT1G66730"
"1423",1423,"AT1G79080"
"1510",1510,"AT2G02960"
"71",71,"AT1G03740"
"4890",4890,"AT5G26340"
"4398",4398,"AT5G04770"
"3513",3513,"AT4G01750"
"3717",3717,"AT4G15233"
"1222",1222,"AT1G70180"
"4825",4825,"AT5G23220"
"1871",1871,"AT2G28990"
"4841",4841,"AT5G23610"
"984",984,"AT1G56300"
"4938",4938,"AT5G33290"
"1174",1174,"AT1G68220"
"2346",2346,"AT3G01380"
"1347",1347,"AT1G76120"
"4210",4210,"AT4G35550"
"1157",1157,"AT1G67560"
"2000",2000,"AT2G34690"
"661",661,"AT1G29750"
"4515",4515,"AT5G08750"
"1136",1136,"AT1G66700"
"4987",4987,"AT5G39410"
"2676",2676,"AT3G13620"
"3950",3950,"AT4G25240"
"4154",4154,"AT4G33460"
"3610",3610,"AT4G09510"
"264",264,"AT1G11130"
"5002",5002,"AT5G40490"
"650",650,"AT1G28685"
"1913",1913,"AT2G30990"
"4018",4018,"AT4G28040"
"1258",1258,"AT1G71830"
"2063",2063,"AT2G37970"
"354",354,"AT1G15002"
"47",47,"AT1G02870"
"1283",1283,"AT1G72810"
"2941",2941,"AT3G24495"
"4208",4208,"AT4G35500"
"721",721,"AT1G32810"
"3477",3477,"AT4G00110"
"3158",3158,"AT3G50660"
"755",755,"AT1G35260"
"549",549,"AT1G23410"
"3911",3911,"AT4G23540"
"5356",5356,"AT5G56460"
"5509",5509,"AT5G62740"
"336",336,"AT1G14330"
"3257",3257,"AT3G54790"
"3957",3957,"AT4G25660"
"3660",3660,"AT4G12390"
"3126",3126,"AT3G48820"
"3366",3366,"AT3G59300"
"4133",4133,"AT4G32605"
"5024",5024,"AT5G41260"
"4988",4988,"AT5G39550"
"2659",2659,"AT3G12980"
"908",908,"AT1G53165"
"3270",3270,"AT3G55070"
"758",758,"AT1G35510"
"659",659,"AT1G29520"
"1932",1932,"AT2G31955"
"1329",1329,"AT1G75130"
"4120",4120,"AT4G32050"
"2448",2448,"AT3G05070"
"4993",4993,"AT5G39960"
"4597",4597,"AT5G12230"
"597",597,"AT1G26750"
"2195",2195,"AT2G42390"
"2789",2789,"AT3G18524"
"3179",3179,"AT3G51450"
"315",315,"AT1G13580"
"5166",5166,"AT5G48120"
"2173",2173,"AT2G41490"
"953",953,"AT1G55160"
"889",889,"AT1G52280"
"2633",2633,"AT3G11900"
"806",806,"AT1G47830"
"2118",2118,"AT2G39805"
"5330",5330,"AT5G55500"
"1858",1858,"AT2G28380"
"1783",1783,"AT2G25010"
"1882",1882,"AT2G29580"
"2712",2712,"AT3G15355"
"163",163,"AT1G07560"
"4911",4911,"AT5G27600"
"4400",4400,"AT5G04885"
"2845",2845,"AT3G20600"
"3714",3714,"AT4G15010"
"4364",4364,"AT5G03190"
"567",567,"AT1G24625"
"313",313,"AT1G13460"
"4060",4060,"AT4G29890"
"1088",1088,"AT1G63670"
"2359",2359,"AT3G01860"
"3822",3822,"AT4G19040"
"1116",1116,"AT1G65060"
"2019",2019,"AT2G35605"
"367",367,"AT1G15490"
"5309",5309,"AT5G54650"
"5360",5360,"AT5G56740"
"2108",2108,"AT2G39510"
"187",187,"AT1G08290"
"4092",4092,"AT4G30996"
"1977",1977,"AT2G33490"
"4779",4779,"AT5G20360"
"532",532,"AT1G22860"
"974",974,"AT1G55890"
"1322",1322,"AT1G74780"
"1521",1521,"AT2G03800"
"3112",3112,"AT3G48070"
"329",329,"AT1G14170"
"1231",1231,"AT1G70560"
"1391",1391,"AT1G77500"
"3276",3276,"AT3G55350"
"4117",4117,"AT4G31985"
"1634",1634,"AT2G18220"
"2099",2099,"AT2G39280"
"3016",3016,"AT3G28910"
"2105",2105,"AT2G39380"
"274",274,"AT1G11450"
"1381",1381,"AT1G77280"
"1552",1552,"AT2G07475"
"5152",5152,"AT5G47420"
"4797",4797,"AT5G22070"
"159",159,"AT1G07470"
"5261",5261,"AT5G51980"
"1407",1407,"AT1G78260"
"3361",3361,"AT3G59080"
"4113",4113,"AT4G31820"
"2701",2701,"AT3G14870"
"5082",5082,"AT5G44370"
"1243",1243,"AT1G71190"
"2830",2830,"AT3G20060"
"5011",5011,"AT5G40830"
"2905",2905,"AT3G22950"
"2281",2281,"AT2G46030"
"3418",3418,"AT3G61560"
"4803",4803,"AT5G22280"
"4968",4968,"AT5G38200"
"1817",1817,"AT2G26260"
"1996",1996,"AT2G34520"
"3057",3057,"AT3G45130"
"3634",3634,"AT4G10760"
"2979",2979,"AT3G26410"
"5034",5034,"AT5G41920"
"5553",5553,"AT5G64120"
"3405",3405,"AT3G60980"
"1652",1652,"AT2G18860"
"915",915,"AT1G53450"
"3983",3983,"AT4G26750"
"2674",2674,"AT3G13560"
"4219",4219,"AT4G35910"
"2512",2512,"AT3G07170"
"2436",2436,"AT3G04770"
"2664",2664,"AT3G13224"
"5498",5498,"AT5G62460"
"2765",2765,"AT3G17770"
"1509",1509,"AT2G02860"
"4457",4457,"AT5G06780"
"5256",5256,"AT5G51840"
"3742",3742,"AT4G15930"
"4614",4614,"AT5G13190"
"587",587,"AT1G26370"
"5282",5282,"AT5G53290"
"5412",5412,"AT5G58700"
"4187",4187,"AT4G34630"
"1014",1014,"AT1G59218"
"2491",2491,"AT3G06540"
"1308",1308,"AT1G74020"
"3751",3751,"AT4G16144"
"3087",3087,"AT3G47160"
"5292",5292,"AT5G53760"
"4402",4402,"AT5G04910"
"4563",4563,"AT5G11000"
"2443",2443,"AT3G04940"
"5248",5248,"AT5G51570"
"169",169,"AT1G07840"
"1778",1778,"AT2G24640"
"161",161,"AT1G07520"
"2532",2532,"AT3G07800"
"1635",1635,"AT2G18230"
"2838",2838,"AT3G20300"
"3708",3708,"AT4G14770"
"750",750,"AT1G34750"
"3515",3515,"AT4G01910"
"5223",5223,"AT5G50375"
"4931",4931,"AT5G28640"
"1709",1709,"AT2G21120"
"2649",2649,"AT3G12560"
"4144",4144,"AT4G32915"
"183",183,"AT1G08210"
"1756",1756,"AT2G23790"
"234",234,"AT1G10050"
"1569",1569,"AT2G14900"
"3080",3080,"AT3G46820"
"3652",3652,"AT4G11980"
"2670",2670,"AT3G13380"
"4557",4557,"AT5G10820"
"487",487,"AT1G20823"
"3952",3952,"AT4G25320"
"1789",1789,"AT2G25210"
"583",583,"AT1G26160"
"2471",2471,"AT3G06030"
"5113",5113,"AT5G45590"
"1128",1128,"AT1G65985"
"3138",3138,"AT3G49600"
"5628",5628,"AT5G67210"
"2332",2332,"AT2G48110"
"594",594,"AT1G26665"
"3606",3606,"AT4G09140"
"4107",4107,"AT4G31600"
"369",369,"AT1G15540"
"3787",3787,"AT4G17540"
"3987",3987,"AT4G27040"
"3011",3011,"AT3G28450"
"932",932,"AT1G54220"
"2690",2690,"AT3G14280"
"3462",3462,"AT3G63150"
"113",113,"AT1G05270"
"3684",3684,"AT4G13750"
"3531",3531,"AT4G02630"
"3388",3388,"AT3G60360"
"596",596,"AT1G26740"
"3289",3289,"AT3G55760"
"834",834,"AT1G49410"
"2827",2827,"AT3G19990"
"351",351,"AT1G14960"
"2547",2547,"AT3G08780"
"1058",1058,"AT1G62300"
"1344",1344,"AT1G75990"
"4956",4956,"AT5G37010"
"423",423,"AT1G17730"
"2969",2969,"AT3G25930"
"4626",4626,"AT5G13890"
"3878",3878,"AT4G22140"
"4518",4518,"AT5G09350"
"4544",4544,"AT5G10300"
"2431",2431,"AT3G04610"
"2570",2570,"AT3G09890"
"4381",4381,"AT5G04040"
"3700",3700,"AT4G14605"
"4966",4966,"AT5G37980"
"2160",2160,"AT2G40970"
"2560",2560,"AT3G09560"
"4758",4758,"AT5G19485"
"2618",2618,"AT3G11420"
