"","X","WS_c1.which.mclass....3...1."
"1141",1141,"AT2G33420"
"3077",3077,"AT5G67550"
"847",847,"AT2G03710"
"1095",1095,"AT2G30400"
"2830",2830,"AT5G46530"
"1803",1803,"AT3G54060"
"2390",2390,"AT5G01445"
"346",346,"AT1G25460"
"35",35,"AT1G03120"
"1598",1598,"AT3G23635"
"1409",1409,"AT3G06830"
"1994",1994,"AT4G09080"
"2359",2359,"AT4G38880"
"1876",1876,"AT3G61113"
"964",964,"AT2G18193"
"2344",2344,"AT4G37409"
"1295",1295,"AT2G47190"
"1537",1537,"AT3G18670"
"298",298,"AT1G20690"
"2827",2827,"AT5G46490"
"2369",2369,"AT4G39790"
"2941",2941,"AT5G56050"
"2826",2826,"AT5G46440"
"323",323,"AT1G23200"
"1989",1989,"AT4G08535"
"2270",2270,"AT4G30170"
"86",86,"AT1G05467"
"2395",2395,"AT5G01610"
"2902",2902,"AT5G52547"
"1250",1250,"AT2G42395"
"2181",2181,"AT4G23150"
"2846",2846,"AT5G48000"
"1482",1482,"AT3G13130"
"290",290,"AT1G19780"
"1071",1071,"AT2G28085"
"2379",2379,"AT5G01060"
"220",220,"AT1G13400"
"1287",1287,"AT2G46375"
"87",87,"AT1G05530"
"1688",1688,"AT3G42850"
"2146",2146,"AT4G20000"
"2305",2305,"AT4G33905"
"292",292,"AT1G19968"
"2479",2479,"AT5G06330"
"1262",1262,"AT2G43550"
"797",797,"AT1G78476"
"2609",2609,"AT5G18090"
"2882",2882,"AT5G50940"
"285",285,"AT1G19530"
"1256",1256,"AT2G42955"
"1785",1785,"AT3G51400"
"183",183,"AT1G10300"
"785",785,"AT1G77700"
"720",720,"AT1G71690"
"22",22,"AT1G02405"
"287",287,"AT1G19610"
"2680",2680,"AT5G25810"
"1787",1787,"AT3G52440"
"1641",1641,"AT3G27027"
"2040",2040,"AT4G11900"
"870",870,"AT2G06475"
"1273",1273,"AT2G45135"
"3028",3028,"AT5G63600"
"1552",1552,"AT3G20210"
"2373",2373,"AT4G40090"
"1926",1926,"AT4G02320"
"518",518,"AT1G53940"
"1311",1311,"AT3G01015"
"1993",1993,"AT4G09035"
"2904",2904,"AT5G52720"
"2915",2915,"AT5G53950"
"2700",2700,"AT5G28080"
"1329",1329,"AT3G01940"
"1364",1364,"AT3G04050"
"1930",1930,"AT4G02650"
"45",45,"AT1G04053"
"2013",2013,"AT4G10560"
"882",882,"AT2G07706"
"2964",2964,"AT5G57880"
"2987",2987,"AT5G59580"
"618",618,"AT1G64820"
"2436",2436,"AT5G03620"
"937",937,"AT2G14100"
"2783",2783,"AT5G43300"
"275",275,"AT1G18710"
"1227",1227,"AT2G40200"
"1797",1797,"AT3G53480"
"781",781,"AT1G77330"
"141",141,"AT1G08320"
"442",442,"AT1G47400"
"574",574,"AT1G61390"
"2878",2878,"AT5G50720"
"1852",1852,"AT3G59230"
"1414",1414,"AT3G07795"
"2360",2360,"AT4G39180"
"973",973,"AT2G18720"
"1306",1306,"AT2G47895"
"951",951,"AT2G16970"
"2681",2681,"AT5G25820"
"424",424,"AT1G34460"
"2038",2038,"AT4G11780"
"1366",1366,"AT3G04181"
"2525",2525,"AT5G09435"
"1727",1727,"AT3G46690"
"1369",1369,"AT3G04300"
"2753",2753,"AT5G40230"
"1004",1004,"AT2G21510"
"1664",1664,"AT3G28640"
"1280",1280,"AT2G45610"
"733",733,"AT1G72540"
"2798",2798,"AT5G44565"
"668",668,"AT1G68290"
"1416",1416,"AT3G07835"
"1924",1924,"AT4G02180"
"2782",2782,"AT5G43240"
"2455",2455,"AT5G04390"
"2343",2343,"AT4G37400"
"2236",2236,"AT4G27810"
"1074",1074,"AT2G28440"
"1192",1192,"AT2G37210"
"3003",3003,"AT5G61090"
"1786",1786,"AT3G52270"
"2787",2787,"AT5G43610"
"855",855,"AT2G04295"
"548",548,"AT1G57943"
"2768",2768,"AT5G41660"
"672",672,"AT1G68460"
"857",857,"AT2G04495"
"2591",2591,"AT5G16023"
"761",761,"AT1G75050"
"1674",1674,"AT3G29300"
"2852",2852,"AT5G48400"
"1049",1049,"AT2G26355"
"862",862,"AT2G05440"
"954",954,"AT2G17060"
"2314",2314,"AT4G34850"
"414",414,"AT1G32570"
"998",998,"AT2G21080"
"2848",2848,"AT5G48050"
"2779",2779,"AT5G42840"
"2664",2664,"AT5G24655"
"2926",2926,"AT5G54700"
"731",731,"AT1G72260"
"3020",3020,"AT5G62320"
"2616",2616,"AT5G18740"
"799",799,"AT1G78520"
"1017",1017,"AT2G23030"
"2083",2083,"AT4G15165"
"2569",2569,"AT5G14150"
"1635",1635,"AT3G26550"
"2652",2652,"AT5G23230"
"2067",2067,"AT4G13660"
"66",66,"AT1G04933"
"1437",1437,"AT3G09270"
"60",60,"AT1G04600"
"1221",1221,"AT2G39855"
"2803",2803,"AT5G44610"
"2173",2173,"AT4G22233"
"805",805,"AT1G79529"
"940",940,"AT2G14775"
"982",982,"AT2G19550"
"3005",3005,"AT5G61260"
"1225",1225,"AT2G40165"
"783",783,"AT1G77530"
"2814",2814,"AT5G45770"
"2472",2472,"AT5G06070"
"1184",1184,"AT2G36540"
"2298",2298,"AT4G33280"
"1817",1817,"AT3G55720"
"404",404,"AT1G31430"
"2913",2913,"AT5G53660"
"1143",1143,"AT2G33710"
"2102",2102,"AT4G16620"
"1680",1680,"AT3G29639"
"1970",1970,"AT4G06210"
"2769",2769,"AT5G41690"
"786",786,"AT1G77765"
"491",491,"AT1G52330"
"2607",2607,"AT5G18010"
"1109",1109,"AT2G31020"
"2946",2946,"AT5G56620"
"643",643,"AT1G66590"
"1995",1995,"AT4G09170"
"1469",1469,"AT3G12060"
"2002",2002,"AT4G09840"
"164",164,"AT1G09453"
"2020",2020,"AT4G10960"
"2023",2023,"AT4G11050"
"705",705,"AT1G70460"
"2990",2990,"AT5G59895"
"1800",1800,"AT3G53840"
"2687",2687,"AT5G26690"
"3027",3027,"AT5G63590"
"1827",1827,"AT3G56770"
"112",112,"AT1G06970"
"2247",2247,"AT4G28500"
"1353",1353,"AT3G03260"
"26",26,"AT1G02530"
"1796",1796,"AT3G53450"
"2556",2556,"AT5G12280"
"2355",2355,"AT4G38390"
"1981",1981,"AT4G07290"
"498",498,"AT1G52650"
"3030",3030,"AT5G64190"
"1578",1578,"AT3G22183"
"3085",3085,"ATCG00750"
"142",142,"AT1G08387"
"1781",1781,"AT3G51070"
"2112",2112,"AT4G17220"
"1550",1550,"AT3G20110"
"2076",2076,"AT4G14640"
"2969",2969,"AT5G58400"
"620",620,"AT1G65110"
"1971",1971,"AT4G06235"
"2629",2629,"AT5G20260"
"714",714,"AT1G70990"
"1105",1105,"AT2G30830"
"1629",1629,"AT3G26250"
"963",963,"AT2G18180"
"362",362,"AT1G27380"
"981",981,"AT2G19500"
"1145",1145,"AT2G33775"
"1866",1866,"AT3G60286"
"464",464,"AT1G49450"
"2524",2524,"AT5G09430"
"1087",1087,"AT2G29620"
"2334",2334,"AT4G36700"
"118",118,"AT1G07187"
"2471",2471,"AT5G05900"
"352",352,"AT1G26500"
"2098",2098,"AT4G16233"
"2762",2762,"AT5G41030"
"1428",1428,"AT3G08520"
"1997",1997,"AT4G09385"
"2438",2438,"AT5G03668"
"2021",2021,"AT4G11000"
"2134",2134,"AT4G18990"
"1265",1265,"AT2G43890"
"1018",1018,"AT2G23060"
"481",481,"AT1G51355"
"1496",1496,"AT3G14060"
"977",977,"AT2G18980"
"605",605,"AT1G63930"
"17",17,"AT1G02220"
"3013",3013,"AT5G62040"
"1968",1968,"AT4G05685"
"2257",2257,"AT4G29340"
"3041",3041,"AT5G65160"
"2424",2424,"AT5G02935"
"277",277,"AT1G19040"
"523",523,"AT1G54470"
"2333",2333,"AT4G36610"
"3059",3059,"AT5G66660"
"788",788,"AT1G77860"
"2937",2937,"AT5G55720"
"1978",1978,"AT4G07090"
"2205",2205,"AT4G25225"
"348",348,"AT1G26255"
"2196",2196,"AT4G24080"
"2748",2748,"AT5G39800"
"1154",1154,"AT2G34325"
"1915",1915,"AT4G01350"
"996",996,"AT2G20870"
"2022",2022,"AT4G11040"
"2877",2877,"AT5G50290"
"1491",1491,"AT3G13760"
"516",516,"AT1G53887"
"1223",1223,"AT2G40085"
"517",517,"AT1G53903"
"2128",2128,"AT4G18610"
