"","X","WS_c1.which.mclass....7...1."
"2343",2343,"AT3G53170"
"1700",1700,"AT2G45480"
"3857",3857,"AT5G56910"
"1752",1752,"AT3G02800"
"2683",2683,"AT4G14370"
"3718",3718,"AT5G45850"
"1780",1780,"AT3G04010"
"2100",2100,"AT3G22910"
"3250",3250,"AT5G07570"
"1208",1208,"AT2G06255"
"795",795,"AT1G61170"
"1631",1631,"AT2G42150"
"809",809,"AT1G61970"
"823",823,"AT1G62515"
"810",810,"AT1G62085"
"3286",3286,"AT5G09580"
"3059",3059,"AT4G37390"
"357",357,"AT1G17400"
"1641",1641,"AT2G42570"
"866",866,"AT1G64625"
"3251",3251,"AT5G07610"
"2264",2264,"AT3G48490"
"340",340,"AT1G16640"
"2174",2174,"AT3G27880"
"2362",2362,"AT3G54680"
"2283",2283,"AT3G49570"
"1896",1896,"AT3G10180"
"841",841,"AT1G62990"
"2759",2759,"AT4G18470"
"2481",2481,"AT3G62160"
"2910",2910,"AT4G26965"
"3264",3264,"AT5G08150"
"1443",1443,"AT2G29710"
"3712",3712,"AT5G45630"
"3605",3605,"AT5G38860"
"375",375,"AT1G18390"
"829",829,"AT1G62670"
"510",510,"AT1G27940"
"1503",1503,"AT2G34830"
"2021",2021,"AT3G17460"
"1983",1983,"AT3G15395"
"2600",2600,"AT4G09432"
"641",641,"AT1G48745"
"3572",3572,"AT5G35926"
"955",955,"AT1G69580"
"640",640,"AT1G48740"
"412",412,"AT1G20530"
"2898",2898,"AT4G26490"
"4027",4027,"AT5G66580"
"3587",3587,"AT5G37740"
"2649",2649,"AT4G13000"
"3346",3346,"AT5G13700"
"3688",3688,"AT5G44005"
"4045",4045,"AT5G67340"
"436",436,"AT1G22340"
"3607",3607,"AT5G38895"
"3889",3889,"AT5G58700"
"464",464,"AT1G23840"
"3847",3847,"AT5G56230"
"827",827,"AT1G62590"
"2540",2540,"AT4G02700"
"1320",1320,"AT2G21070"
"808",808,"AT1G61960"
"1269",1269,"AT2G17470"
"1256",1256,"AT2G16050"
"660",660,"AT1G49860"
"4058",4058,"ATCG00720"
"1977",1977,"AT3G15150"
"1120",1120,"AT1G78955"
"2322",2322,"AT3G51490"
"1510",1510,"AT2G35170"
"2586",2586,"AT4G08035"
"1518",1518,"AT2G35658"
"1278",1278,"AT2G18060"
"2687",2687,"AT4G14580"
"139",139,"AT1G06620"
"3795",3795,"AT5G51630"
"2129",2129,"AT3G25130"
"1569",1569,"AT2G38465"
"2875",2875,"AT4G25180"
"21",21,"AT1G01840"
"3241",3241,"AT5G07070"
"3588",3588,"AT5G37980"
"186",186,"AT1G09170"
"3455",3455,"AT5G19840"
"2776",2776,"AT4G19550"
"2452",2452,"AT3G60480"
"1442",1442,"AT2G29680"
"965",965,"AT1G70510"
"3866",3866,"AT5G57390"
"1724",1724,"AT2G47820"
"371",371,"AT1G18100"
"729",729,"AT1G54330"
"519",519,"AT1G29195"
"3291",3291,"AT5G09800"
"3426",3426,"AT5G18360"
"585",585,"AT1G33930"
"1618",1618,"AT2G41300"
"476",476,"AT1G24330"
"3982",3982,"AT5G64700"
"1814",1814,"AT3G06110"
"3906",3906,"AT5G59700"
"3388",3388,"AT5G16235"
"15",15,"AT1G01660"
"530",530,"AT1G29510"
"2926",2926,"AT4G28070"
"1104",1104,"AT1G78000"
"2997",2997,"AT4G33100"
"2924",2924,"AT4G28020"
"1840",1840,"AT3G07420"
"509",509,"AT1G27920"
"145",145,"AT1G07020"
"1405",1405,"AT2G27610"
"988",988,"AT1G71870"
"2018",2018,"AT3G17365"
"2316",2316,"AT3G51230"
"935",935,"AT1G68930"
"248",248,"AT1G11850"
"1240",1240,"AT2G14580"
"1368",1368,"AT2G24040"
"446",446,"AT1G22900"
"3798",3798,"AT5G51850"
"3496",3496,"AT5G23930"
"3663",3663,"AT5G42440"
"3344",3344,"AT5G13330"
"3957",3957,"AT5G62865"
"227",227,"AT1G10980"
"962",962,"AT1G70420"
"3873",3873,"AT5G57785"
"1434",1434,"AT2G29170"
"325",325,"AT1G16090"
"3024",3024,"AT4G35130"
"4001",4001,"AT5G65300"
"1394",1394,"AT2G26400"
"993",993,"AT1G72230"
"976",976,"AT1G71140"
"2055",2055,"AT3G19440"
"2679",2679,"AT4G14147"
"238",238,"AT1G11300"
"1239",1239,"AT2G14520"
"1180",1180,"AT2G03260"
"1727",1727,"AT2G47920"
"1661",1661,"AT2G43570"
"735",735,"AT1G54960"
"1500",1500,"AT2G34530"
"843",843,"AT1G63080"
"452",452,"AT1G23110"
"1821",1821,"AT3G06355"
"3442",3442,"AT5G19020"
"3056",3056,"AT4G37150"
"1294",1294,"AT2G19190"
"147",147,"AT1G07128"
"4037",4037,"AT5G66940"
"2933",2933,"AT4G28430"
"3837",3837,"AT5G55340"
"3638",3638,"AT5G40840"
"1425",1425,"AT2G28660"
"90",90,"AT1G04760"
"1566",1566,"AT2G38380"
"434",434,"AT1G22230"
"2134",2134,"AT3G25400"
"398",398,"AT1G19640"
"151",151,"AT1G07260"
"1899",1899,"AT3G10320"
"82",82,"AT1G04540"
"3187",3187,"AT5G04310"
"3414",3414,"AT5G17650"
"3905",3905,"AT5G59680"
"1012",1012,"AT1G73177"
"1853",1853,"AT3G07960"
"190",190,"AT1G09220"
"3148",3148,"AT5G02140"
"1611",1611,"AT2G40935"
"3609",3609,"AT5G39020"
"1206",1206,"AT2G06005"
"3655",3655,"AT5G42010"
"1117",1117,"AT1G78930"
"2080",2080,"AT3G21470"
"1926",1926,"AT3G12587"
"3012",3012,"AT4G34420"
"3135",3135,"AT5G01815"
"2958",2958,"AT4G30370"
"746",746,"AT1G55550"
"3648",3648,"AT5G41610"
"1011",1011,"AT1G73150"
"2305",2305,"AT3G50840"
"236",236,"AT1G11220"
"910",910,"AT1G67650"
"211",211,"AT1G10040"
"1986",1986,"AT3G15500"
"1271",1271,"AT2G17570"
"3354",3354,"AT5G14105"
"3662",3662,"AT5G42370"
"1630",1630,"AT2G42110"
"1335",1335,"AT2G22140"
"369",369,"AT1G17920"
"1985",1985,"AT3G15420"
"1041",1041,"AT1G74400"
"1886",1886,"AT3G09870"
"2144",2144,"AT3G25940"
"2116",2116,"AT3G23930"
"919",919,"AT1G68110"
"3179",3179,"AT5G03790"
"3319",3319,"AT5G11020"
"1492",1492,"AT2G33847"
"2075",2075,"AT3G21090"
"3781",3781,"AT5G50630"
"1322",1322,"AT2G21220"
"395",395,"AT1G19480"
"2438",2438,"AT3G59550"
"3232",3232,"AT5G06695"
"1908",1908,"AT3G11220"
"3862",3862,"AT5G57190"
"1002",1002,"AT1G72850"
"1659",1659,"AT2G43530"
"3131",3131,"AT5G01520"
"268",268,"AT1G12790"
"589",589,"AT1G34160"
"413",413,"AT1G20550"
"1589",1589,"AT2G39620"
"2380",2380,"AT3G55950"
"2365",2365,"AT3G54990"
"3259",3259,"AT5G07800"
"3908",3908,"AT5G59740"
"2617",2617,"AT4G10650"
"3076",3076,"AT4G38300"
"3347",3347,"AT5G13790"
"2546",2546,"AT4G03070"
"1682",1682,"AT2G44740"
"2276",2276,"AT3G49230"
"2243",2243,"AT3G47400"
"2681",2681,"AT4G14180"
"4049",4049,"AT5G67640"
"2621",2621,"AT4G11080"
"3267",3267,"AT5G08305"
"1169",1169,"AT2G02148"
"2661",2661,"AT4G13560"
"2696",2696,"AT4G14820"
"3613",3613,"AT5G39380"
"3923",3923,"AT5G60660"
"348",348,"AT1G17060"
"1263",1263,"AT2G17036"
"940",940,"AT1G69280"
"3163",3163,"AT5G02950"
"978",978,"AT1G71230"
"3941",3941,"AT5G61390"
"1235",1235,"AT2G14115"
"3387",3387,"AT5G16230"
"1183",1183,"AT2G03410"
"2091",2091,"AT3G22410"
"246",246,"AT1G11740"
"3788",3788,"AT5G51060"
"3341",3341,"AT5G12970"
"1737",1737,"AT3G01600"
"3901",3901,"AT5G59570"
"2536",2536,"AT4G02195"
"2829",2829,"AT4G22758"
"3033",3033,"AT4G35840"
"187",187,"AT1G09190"
"2046",2046,"AT3G18970"
"3793",3793,"AT5G51380"
"2048",2048,"AT3G19040"
"199",199,"AT1G09627"
"1753",1753,"AT3G02820"
"3819",3819,"AT5G53360"
"3332",3332,"AT5G11780"
"2076",2076,"AT3G21230"
"2982",2982,"AT4G31400"
"2744",2744,"AT4G17960"
"3576",3576,"AT5G36910"
"2663",2663,"AT4G13690"
"3032",3032,"AT4G35810"
"3468",3468,"AT5G21900"
"1201",1201,"AT2G04860"
"1587",1587,"AT2G39510"
"3423",3423,"AT5G18250"
"3796",3796,"AT5G51640"
"3867",3867,"AT5G57480"
"3028",3028,"AT4G35480"
"2647",2647,"AT4G12900"
"2096",2096,"AT3G22670"
"1213",1213,"AT2G07325"
"3811",3811,"AT5G52950"
"714",714,"AT1G53540"
"307",307,"AT1G14687"
"689",689,"AT1G51965"
"3691",3691,"AT5G44280"
"295",295,"AT1G14250"
"181",181,"AT1G08940"
"1777",1777,"AT3G03840"
"521",521,"AT1G29280"
"1923",1923,"AT3G12460"
"751",751,"AT1G55915"
"517",517,"AT1G29060"
"2194",2194,"AT3G29375"
"2285",2285,"AT3G49645"
"4038",4038,"AT5G67020"
"1216",1216,"AT2G07671"
"3943",3943,"AT5G61540"
"387",387,"AT1G19010"
"3668",3668,"AT5G42780"
"2836",2836,"AT4G23140"
"2895",2895,"AT4G26180"
"2090",2090,"AT3G22400"
"2848",2848,"AT4G23870"
"1989",1989,"AT3G15650"
"2234",2234,"AT3G46280"
"3035",3035,"AT4G35905"
"1754",1754,"AT3G02832"
"2196",2196,"AT3G29680"
"1184",1184,"AT2G03430"
"57",57,"AT1G03770"
"3151",3151,"AT5G02430"
"1031",1031,"AT1G74088"
"3904",3904,"AT5G59660"
"479",479,"AT1G24625"
"1533",1533,"AT2G36780"
"1883",1883,"AT3G09745"
"296",296,"AT1G14260"
"2402",2402,"AT3G57200"
"2355",2355,"AT3G53940"
"3123",3123,"AT5G01180"
"1051",1051,"AT1G74810"
"333",333,"AT1G16445"
"3381",3381,"AT5G15840"
"3171",3171,"AT5G03406"
"1927",1927,"AT3G12730"
"2917",2917,"AT4G27654"
"50",50,"AT1G03545"
"4036",4036,"AT5G66930"
"420",420,"AT1G21120"
"3516",3516,"AT5G25010"
"685",685,"AT1G51640"
"2298",2298,"AT3G50410"
"3848",3848,"AT5G56310"
"1265",1265,"AT2G17210"
"4032",4032,"AT5G66658"
"3594",3594,"AT5G38070"
"1590",1590,"AT2G39675"
"63",63,"AT1G04030"
"1101",1101,"AT1G77885"
"314",314,"AT1G15210"
"2083",2083,"AT3G21780"
"797",797,"AT1G61360"
"120",120,"AT1G05837"
"408",408,"AT1G20460"
"1685",1685,"AT2G44798"
"1262",1262,"AT2G16990"
"4010",4010,"AT5G65830"
"3155",3155,"AT5G02515"
"1901",1901,"AT3G10570"
"586",586,"AT1G33960"
"2169",2169,"AT3G27650"
"1559",1559,"AT2G38160"
"3878",3878,"AT5G57910"
"883",883,"AT1G65890"
"894",894,"AT1G66620"
"3692",3692,"AT5G44350"
"3138",3138,"AT5G01870"
"1969",1969,"AT3G14740"
"891",891,"AT1G66500"
"3639",3639,"AT5G40970"
"2577",2577,"AT4G06340"
"559",559,"AT1G31460"
"1054",1054,"AT1G74900"
"2614",2614,"AT4G10420"
"3928",3928,"AT5G60900"
"2944",2944,"AT4G29170"
"2505",2505,"AT4G00460"
"1799",1799,"AT3G05360"
"3717",3717,"AT5G45830"
"3953",3953,"AT5G62180"
"506",506,"AT1G27620"
"755",755,"AT1G56130"
"3273",3273,"AT5G08490"
"3685",3685,"AT5G43860"
"3265",3265,"AT5G08240"
"1712",1712,"AT2G46570"
"1560",1560,"AT2G38185"
"1699",1699,"AT2G45450"
"3378",3378,"AT5G15770"
"2312",2312,"AT3G51090"
"372",372,"AT1G18265"
"3385",3385,"AT5G16190"
"2827",2827,"AT4G22560"
"1608",1608,"AT2G40780"
"3225",3225,"AT5G06420"
"601",601,"AT1G35560"
"104",104,"AT1G05420"
"3984",3984,"AT5G64750"
"1519",1519,"AT2G35700"
"2279",2279,"AT3G49400"
"964",964,"AT1G70470"
"2450",2450,"AT3G60290"
"1483",1483,"AT2G32940"
"4052",4052,"ATCG00180"
"112",112,"AT1G05675"
"1178",1178,"AT2G03020"
"2525",2525,"AT4G01550"
"1043",1043,"AT1G74440"
"3069",3069,"AT4G37970"
"2964",2964,"AT4G30560"
"1742",1742,"AT3G02010"
"428",428,"AT1G21890"
"619",619,"AT1G45191"
"327",327,"AT1G16220"
"276",276,"AT1G13300"
"3930",3930,"AT5G60950"
"3546",3546,"AT5G27210"
"2297",2297,"AT3G50350"
"1615",1615,"AT2G41200"
"3504",3504,"AT5G24270"
"1486",1486,"AT2G33240"
"3006",3006,"AT4G33990"
"637",637,"AT1G48390"
"2675",2675,"AT4G14103"
"1036",1036,"AT1G74280"
"3775",3775,"AT5G50240"
"2492",2492,"AT3G62920"
"416",416,"AT1G20870"
"2328",2328,"AT3G52070"
"3030",3030,"AT4G35540"
"3380",3380,"AT5G15830"
"574",574,"AT1G32690"
"1978",1978,"AT3G15200"
"1010",1010,"AT1G73130"
"1108",1108,"AT1G78320"
"100",100,"AT1G05260"
"733",733,"AT1G54680"
"1166",1166,"AT2G01990"
"4003",4003,"AT5G65420"
"1465",1465,"AT2G31945"
"3178",3178,"AT5G03780"
"3258",3258,"AT5G07760"
"3433",3433,"AT5G18705"
"3767",3767,"AT5G49680"
"352",352,"AT1G17250"
"3053",3053,"AT4G36880"
"1464",1464,"AT2G31902"
"2024",2024,"AT3G17630"
"3306",3306,"AT5G10530"
"3804",3804,"AT5G52340"
"878",878,"AT1G65486"
"206",206,"AT1G09910"
"1354",1354,"AT2G23010"
"3756",3756,"AT5G49000"
"2940",2940,"AT4G28950"
"1809",1809,"AT3G05880"
"3039",3039,"AT4G36010"
"679",679,"AT1G51430"
"2610",2610,"AT4G10170"
"2680",2680,"AT4G14170"
"3515",3515,"AT5G24990"
"2646",2646,"AT4G12870"
"2743",2743,"AT4G17910"
"2428",2428,"AT3G58850"
"738",738,"AT1G55080"
"1356",1356,"AT2G23050"
"1504",1504,"AT2G34850"
"337",337,"AT1G16500"
"1593",1593,"AT2G39725"
"3722",3722,"AT5G46050"
"407",407,"AT1G20230"
"869",869,"AT1G65000"
"2408",2408,"AT3G57640"
"2320",2320,"AT3G51440"
"2079",2079,"AT3G21420"
"3410",3410,"AT5G17450"
"1495",1495,"AT2G34200"
"2742",2742,"AT4G17905"
"2471",2471,"AT3G61850"
"3947",3947,"AT5G61865"
"1747",1747,"AT3G02330"
"3127",3127,"AT5G01315"
"573",573,"AT1G32610"
"1714",1714,"AT2G46640"
"2008",2008,"AT3G16700"
"2252",2252,"AT3G47950"
"2017",2017,"AT3G17250"
"3038",3038,"AT4G35987"
"3786",3786,"AT5G50990"
"2085",2085,"AT3G22070"
"1164",1164,"AT2G01913"
"2503",2503,"AT4G00310"
"2387",2387,"AT3G56220"
"2314",2314,"AT3G51180"
"332",332,"AT1G16430"
"929",929,"AT1G68620"
"1316",1316,"AT2G20815"
"2851",2851,"AT4G23895"
"513",513,"AT1G28360"
"222",222,"AT1G10610"
"862",862,"AT1G64300"
"2579",2579,"AT4G06701"
"1935",1935,"AT3G13175"
"3821",3821,"AT5G53750"
"1024",1024,"AT1G73640"
"1380",1380,"AT2G24970"
"2422",2422,"AT3G58590"
"2943",2943,"AT4G29150"
"3137",3137,"AT5G01840"
"4070",4070,"ATMG00090"
"1938",1938,"AT3G13420"
"2840",2840,"AT4G23310"
"3393",3393,"AT5G16410"
"346",346,"AT1G16960"
"2332",2332,"AT3G52420"
"2538",2538,"AT4G02485"
"2757",2757,"AT4G18425"
"3586",3586,"AT5G37670"
"3031",3031,"AT4G35620"
"2995",2995,"AT4G32870"
"2105",2105,"AT3G23230"
"1889",1889,"AT3G09910"
"2141",2141,"AT3G25870"
"1319",1319,"AT2G20980"
"2858",2858,"AT4G24130"
"707",707,"AT1G53110"
"616",616,"AT1G44350"
"2103",2103,"AT3G23090"
"524",524,"AT1G29418"
"2652",2652,"AT4G13110"
"3885",3885,"AT5G58650"
"720",720,"AT1G53875"
"3995",3995,"AT5G65170"
"2405",2405,"AT3G57540"
"1069",1069,"AT1G75785"
"3999",3999,"AT5G65230"
"1765",1765,"AT3G03440"
"1207",1207,"AT2G06040"
"43",43,"AT1G03180"
"1648",1648,"AT2G43040"
"177",177,"AT1G08630"
"3894",3894,"AT5G59020"
"320",320,"AT1G15720"
"345",345,"AT1G16930"
"605",605,"AT1G35910"
"3641",3641,"AT5G41000"
"2815",2815,"AT4G21865"
"3715",3715,"AT5G45740"
"900",900,"AT1G67180"
"3919",3919,"AT5G60430"
"2346",2346,"AT3G53250"
"1378",1378,"AT2G24700"
"3220",3220,"AT5G06285"
"1680",1680,"AT2G44690"
"1582",1582,"AT2G39230"
"2835",2835,"AT4G23030"
"2313",2313,"AT3G51110"
"3660",3660,"AT5G42280"
"122",122,"AT1G05950"
"2689",2689,"AT4G14600"
"3088",3088,"AT4G38825"
"2323",2323,"AT3G51710"
"1006",1006,"AT1G72890"
"1243",1243,"AT2G14860"
"2273",2273,"AT3G48900"
"3110",3110,"AT4G39890"
"1838",1838,"AT3G07365"
"1554",1554,"AT2G37960"
"3812",3812,"AT5G52990"
"1112",1112,"AT1G78750"
"3302",3302,"AT5G10410"
"2970",2970,"AT4G30870"
"2132",2132,"AT3G25250"
"1564",1564,"AT2G38300"
"404",404,"AT1G20030"
"3965",3965,"AT5G63300"
"4005",4005,"AT5G65510"
"20",20,"AT1G01760"
"1574",1574,"AT2G38760"
"2671",2671,"AT4G13990"
"1806",1806,"AT3G05740"
"2803",2803,"AT4G21350"
"466",466,"AT1G23950"
"1060",1060,"AT1G75335"
"565",565,"AT1G31840"
"3562",3562,"AT5G34871"
"2071",2071,"AT3G20730"
"2751",2751,"AT4G18300"
"124",124,"AT1G06050"
"2668",2668,"AT4G13918"
"1931",1931,"AT3G13020"
"1856",1856,"AT3G08365"
"3193",3193,"AT5G04690"
"983",983,"AT1G71520"
"3870",3870,"AT5G57565"
"2423",2423,"AT3G58710"
"1779",1779,"AT3G04000"
"2537",2537,"AT4G02425"
"3015",3015,"AT4G34600"
"2873",2873,"AT4G25150"
"2254",2254,"AT3G48115"
"1468",1468,"AT2G32190"
"2354",2354,"AT3G53860"
"1331",1331,"AT2G21830"
"1303",1303,"AT2G20110"
"3909",3909,"AT5G59790"
"3606",3606,"AT5G38865"
"180",180,"AT1G08890"
"972",972,"AT1G70950"
"1139",1139,"AT1G80450"
"814",814,"AT1G62260"
"3760",3760,"AT5G49390"
"3574",3574,"AT5G36001"
"47",47,"AT1G03470"
"2143",2143,"AT3G25900"
"1516",1516,"AT2G35540"
"1119",1119,"AT1G78950"
"1600",1600,"AT2G40240"
"4015",4015,"AT5G66000"
"1751",1751,"AT3G02680"
"975",975,"AT1G71060"
"2317",2317,"AT3G51300"
"3628",3628,"AT5G40460"
"1726",1726,"AT2G47860"
"849",849,"AT1G63390"
"1568",1568,"AT2G38430"
"1301",1301,"AT2G19930"
"4046",4046,"AT5G67450"
"3629",3629,"AT5G40470"
"3949",3949,"AT5G61920"
"3876",3876,"AT5G57840"
"3593",3593,"AT5G38060"
"1313",1313,"AT2G20710"
"2896",2896,"AT4G26415"
"3285",3285,"AT5G09540"
"1948",1948,"AT3G13782"
"3887",3887,"AT5G58670"
"699",699,"AT1G52710"
"2618",2618,"AT4G10800"
"4051",4051,"ATCG00150"
"2615",2615,"AT4G10600"
"3352",3352,"AT5G14000"
"3757",3757,"AT5G49010"
"467",467,"AT1G23980"
"2535",2535,"AT4G02075"
"3160",3160,"AT5G02630"
"182",182,"AT1G09000"
"2446",2446,"AT3G60160"
"457",457,"AT1G23380"
"2047",2047,"AT3G19002"
"2789",2789,"AT4G20340"
"754",754,"AT1G56090"
"3592",3592,"AT5G38050"
"1922",1922,"AT3G12250"
"318",318,"AT1G15520"
"2485",2485,"AT3G62540"
"234",234,"AT1G11170"
"1782",1782,"AT3G04030"
"2826",2826,"AT4G22510"
"1845",1845,"AT3G07570"
"456",456,"AT1G23340"
"3568",3568,"AT5G35580"
"2504",2504,"AT4G00390"
"3327",3327,"AT5G11470"
"1743",1743,"AT3G02070"
"1810",1810,"AT3G05930"
"3971",3971,"AT5G63760"
"2489",2489,"AT3G62740"
"3968",3968,"AT5G63500"
"2592",2592,"AT4G08555"
"2058",2058,"AT3G19620"
"93",93,"AT1G04880"
"1197",1197,"AT2G04650"
"926",926,"AT1G68470"
"1976",1976,"AT3G15130"
"2150",2150,"AT3G26330"
"1214",1214,"AT2G07335"
"291",291,"AT1G14120"
"1350",1350,"AT2G22850"
"646",646,"AT1G48960"
"2817",2817,"AT4G21940"
"3550",3550,"AT5G27630"
"1710",1710,"AT2G46192"
"3877",3877,"AT5G57887"
"2486",2486,"AT3G62570"
"2167",2167,"AT3G27610"
"3102",3102,"AT4G39550"
"2110",2110,"AT3G23450"
"2193",2193,"AT3G29100"
"144",144,"AT1G06980"
"3912",3912,"AT5G59990"
"3649",3649,"AT5G41612"
"2180",2180,"AT3G28270"
"1399",1399,"AT2G26810"
"55",55,"AT1G03750"
"2138",2138,"AT3G25620"
"2941",2941,"AT4G29050"
"1281",1281,"AT2G18260"
"2904",2904,"AT4G26795"
"3773",3773,"AT5G50130"
"2443",2443,"AT3G59750"
"3320",3320,"AT5G11100"
"1538",1538,"AT2G37060"
"3248",3248,"AT5G07280"
"2972",2972,"AT4G30980"
"3304",3304,"AT5G10510"
"1520",1520,"AT2G35710"
"159",159,"AT1G07667"
"1946",1946,"AT3G13770"
"2237",2237,"AT3G46950"
"2331",2331,"AT3G52310"
"2077",2077,"AT3G21310"
"2846",2846,"AT4G23770"
"2020",2020,"AT3G17420"
"2513",2513,"AT4G00910"
"3544",3544,"AT5G27000"
"2192",2192,"AT3G29035"
"1191",1191,"AT2G04050"
"2162",2162,"AT3G27330"
"2876",2876,"AT4G25200"
"1416",1416,"AT2G28120"
"1773",1773,"AT3G03702"
"3608",3608,"AT5G38930"
"708",708,"AT1G53250"
"995",995,"AT1G72280"
"1744",1744,"AT3G02120"
"3603",3603,"AT5G38710"
"1306",1306,"AT2G20250"
"1790",1790,"AT3G04530"
"382",382,"AT1G18773"
"3704",3704,"AT5G45150"
"1",1,"AT1G01010"
"271",271,"AT1G12970"
"793",793,"AT1G60989"
"3630",3630,"AT5G40540"
"2494",2494,"AT3G63060"
"3994",3994,"AT5G65090"
"1471",1471,"AT2G32280"
"3527",3527,"AT5G25570"
"3368",3368,"AT5G15150"
"3500",3500,"AT5G24155"
"1558",1558,"AT2G38090"
"1768",1768,"AT3G03480"
"3677",3677,"AT5G43290"
"2658",2658,"AT4G13395"
"2920",2920,"AT4G27745"
"1393",1393,"AT2G26360"
"34",34,"AT1G02670"
"2336",2336,"AT3G52530"
"3742",3742,"AT5G47810"
"13",13,"AT1G01590"
"3794",3794,"AT5G51480"
"2372",2372,"AT3G55500"
"2641",2641,"AT4G12680"
"2656",2656,"AT4G13260"
"2549",2549,"AT4G03330"
"3324",3324,"AT5G11320"
"2731",2731,"AT4G16940"
"1733",1733,"AT3G01430"
"3635",3635,"AT5G40700"
"956",956,"AT1G69587"
"2373",2373,"AT3G55580"
"3625",3625,"AT5G40330"
"566",566,"AT1G31880"
"3334",3334,"AT5G11930"
"3981",3981,"AT5G64530"
"647",647,"AT1G49160"
"2795",2795,"AT4G21120"
"1735",1735,"AT3G01515"
"1133",1133,"AT1G80170"
"4073",4073,"ATMG01360"
"1992",1992,"AT3G15890"
"854",854,"AT1G63720"
"884",884,"AT1G65910"
"3297",3297,"AT5G10260"
"463",463,"AT1G23830"
"229",229,"AT1G11070"
"3223",3223,"AT5G06385"
"3751",3751,"AT5G48610"
"2351",2351,"AT3G53490"
"2992",2992,"AT4G32280"
"584",584,"AT1G33800"
"2551",2551,"AT4G03440"
"3104",3104,"AT4G39600"
"3052",3052,"AT4G36840"
"490",490,"AT1G26450"
"664",664,"AT1G49990"
"2377",2377,"AT3G55730"
"209",209,"AT1G09987"
"2559",2559,"AT4G04055"
"1820",1820,"AT3G06345"
"3591",3591,"AT5G38040"
"2582",2582,"AT4G07130"
"895",895,"AT1G66660"
"2114",2114,"AT3G23840"
"3492",3492,"AT5G23750"
"68",68,"AT1G04100"
"255",255,"AT1G12211"
"2224",2224,"AT3G45420"
"860",860,"AT1G64180"
"3169",3169,"AT5G03345"
"3004",3004,"AT4G33960"
"4059",4059,"ATCG00730"
"2784",2784,"AT4G20050"
"3444",3444,"AT5G19060"
"363",363,"AT1G17590"
"3047",3047,"AT4G36280"
"135",135,"AT1G06475"
"1073",1073,"AT1G76170"
"1279",1279,"AT2G18120"
"3146",3146,"AT5G02100"
"1981",1981,"AT3G15352"
"2783",2783,"AT4G19950"
"1409",1409,"AT2G27770"
"2389",2389,"AT3G56270"
"2922",2922,"AT4G27950"
"1068",1068,"AT1G75770"
"2984",2984,"AT4G31610"
"230",230,"AT1G11100"
"78",78,"AT1G04433"
"1914",1914,"AT3G11580"
"284",284,"AT1G13750"
"499",499,"AT1G26900"
"62",62,"AT1G03993"
"2806",2806,"AT4G21510"
"2178",2178,"AT3G28140"
"2307",2307,"AT3G50900"
"2987",2987,"AT4G31730"
"4024",4024,"AT5G66380"
"2872",2872,"AT4G25110"
"2529",2529,"AT4G01710"
"2853",2853,"AT4G23930"
"1127",1127,"AT1G79760"
"1738",1738,"AT3G01830"
"439",439,"AT1G22440"
"804",804,"AT1G61600"
"1515",1515,"AT2G35480"
"2629",2629,"AT4G11640"
"2051",2051,"AT3G19270"
"1362",1362,"AT2G23530"
"3143",3143,"AT5G02020"
"3485",3485,"AT5G23360"
"273",273,"AT1G13050"
"1111",1111,"AT1G78730"
"1475",1475,"AT2G32550"
"394",394,"AT1G19340"
"3071",3071,"AT4G38080"
"721",721,"AT1G53890"
"3333",3333,"AT5G11920"
"3806",3806,"AT5G52600"
"1762",1762,"AT3G03180"
"2685",2685,"AT4G14480"
"3009",3009,"AT4G34360"
"4063",4063,"ATCG00900"
"2842",2842,"AT4G23410"
"3637",3637,"AT5G40820"
"2353",2353,"AT3G53730"
"3807",3807,"AT5G52760"
"203",203,"AT1G09800"
"2573",2573,"AT4G05210"
"3988",3988,"AT5G64880"
"3244",3244,"AT5G07110"
"3644",3644,"AT5G41270"
"2945",2945,"AT4G29230"
"969",969,"AT1G70690"
"81",81,"AT1G04513"
"830",830,"AT1G62680"
"1604",1604,"AT2G40390"
"1168",1168,"AT2G02060"
"2834",2834,"AT4G23020"
"2977",2977,"AT4G31248"
"1792",1792,"AT3G04850"
"1775",1775,"AT3G03773"
"2999",2999,"AT4G33160"
"1129",1129,"AT1G79900"
"3060",3060,"AT4G37553"
"2719",2719,"AT4G15960"
"1485",1485,"AT2G33110"
"1148",1148,"AT1G80960"
"2921",2921,"AT4G27852"
"1219",1219,"AT2G07845"
"3394",3394,"AT5G16420"
"2644",2644,"AT4G12840"
"2584",2584,"AT4G07285"
"2717",2717,"AT4G15950"
"3946",3946,"AT5G61800"
"3525",3525,"AT5G25490"
"2974",2974,"AT4G31070"
"898",898,"AT1G67035"
"1660",1660,"AT2G43535"
"1876",1876,"AT3G09455"
"3140",3140,"AT5G01895"
"2325",2325,"AT3G51930"
"44",44,"AT1G03270"
"902",902,"AT1G67220"
"2973",2973,"AT4G31060"
"42",42,"AT1G03170"
"3399",3399,"AT5G16790"
"1385",1385,"AT2G25350"
"2761",2761,"AT4G18530"
"3577",3577,"AT5G37055"
"750",750,"AT1G55865"
"1544",1544,"AT2G37310"
"1787",1787,"AT3G04443"
"2747",2747,"AT4G18250"
"658",658,"AT1G49640"
"2523",2523,"AT4G01440"
