"","X","WS_c1.which.mclass....2...1."
"4317",4317,"AT5G58440"
"3240",3240,"AT4G28400"
"3384",3384,"AT4G35440"
"1824",1824,"AT2G45170"
"558",558,"AT1G30510"
"1753",1753,"AT2G41420"
"989",989,"AT1G71080"
"1764",1764,"AT2G41890"
"3225",3225,"AT4G27730"
"1970",1970,"AT3G04830"
"2940",2940,"AT4G11800"
"858",858,"AT1G61870"
"870",870,"AT1G63170"
"1047",1047,"AT1G73840"
"506",506,"AT1G27900"
"1643",1643,"AT2G35790"
"4215",4215,"AT5G53150"
"3038",3038,"AT4G16857"
"3943",3943,"AT5G35560"
"2812",2812,"AT4G00560"
"2739",2739,"AT3G60350"
"3997",3997,"AT5G41050"
"3091",3091,"AT4G19600"
"2453",2453,"AT3G28920"
"841",841,"AT1G61040"
"2388",2388,"AT3G24590"
"2420",2420,"AT3G26510"
"1998",1998,"AT3G06040"
"3362",3362,"AT4G34160"
"3381",3381,"AT4G35220"
"2700",2700,"AT3G58030"
"2061",2061,"AT3G08860"
"3472",3472,"AT4G39860"
"2034",2034,"AT3G07170"
"4047",4047,"AT5G43920"
"1905",1905,"AT3G01590"
"1296",1296,"AT2G16930"
"1168",1168,"AT1G80500"
"659",659,"AT1G48490"
"1801",1801,"AT2G43820"
"1595",1595,"AT2G33470"
"3720",3720,"AT5G14730"
"488",488,"AT1G27030"
"236",236,"AT1G12820"
"3204",3204,"AT4G26670"
"3339",3339,"AT4G33000"
"3516",3516,"AT5G03660"
"2544",2544,"AT3G49310"
"4483",4483,"AT5G66860"
"854",854,"AT1G61730"
"2726",2726,"AT3G59540"
"4258",4258,"AT5G55600"
"1686",1686,"AT2G37990"
"3973",3973,"AT5G39500"
"2466",2466,"AT3G43230"
"166",166,"AT1G09160"
"3306",3306,"AT4G31460"
"1068",1068,"AT1G75130"
"4226",4226,"AT5G53570"
"3987",3987,"AT5G40580"
"2362",2362,"AT3G23150"
"3255",3255,"AT4G28980"
"1086",1086,"AT1G76150"
"2169",2169,"AT3G14050"
"1557",1557,"AT2G32040"
"1766",1766,"AT2G41950"
"3219",3219,"AT4G27585"
"1210",1210,"AT2G02220"
"4308",4308,"AT5G58200"
"2231",2231,"AT3G16785"
"4390",4390,"AT5G62580"
"1293",1293,"AT2G16850"
"1873",1873,"AT2G47420"
"1635",1635,"AT2G35510"
"2465",2465,"AT3G43220"
"1671",1671,"AT2G37450"
"1367",1367,"AT2G20900"
"1649",1649,"AT2G36070"
"333",333,"AT1G17200"
"4097",4097,"AT5G46470"
"3789",3789,"AT5G18700"
"1816",1816,"AT2G44900"
"3433",3433,"AT4G38040"
"4126",4126,"AT5G48120"
"1783",1783,"AT2G42975"
"3023",3023,"AT4G16120"
"3412",3412,"AT4G36940"
"810",810,"AT1G59218"
"1070",1070,"AT1G75200"
"919",919,"AT1G66760"
"1428",1428,"AT2G25060"
"1389",1389,"AT2G22490"
"2741",2741,"AT3G60380"
"4094",4094,"AT5G46330"
"4381",4381,"AT5G62210"
"3064",3064,"AT4G17950"
"85",85,"AT1G05385"
"2467",2467,"AT3G43240"
"1055",1055,"AT1G74030"
"1398",1398,"AT2G23140"
"2119",2119,"AT3G11820"
"1504",1504,"AT2G28880"
"3739",3739,"AT5G16000"
"783",783,"AT1G55910"
"2234",2234,"AT3G16857"
"76",76,"AT1G05180"
"1105",1105,"AT1G77450"
"2874",2874,"AT4G04950"
"517",517,"AT1G28330"
"2694",2694,"AT3G57660"
"3811",3811,"AT5G19900"
"1708",1708,"AT2G39450"
"585",585,"AT1G32360"
"3913",3913,"AT5G27290"
"2131",2131,"AT3G12360"
"4284",4284,"AT5G56740"
"4362",4362,"AT5G61240"
"1509",1509,"AT2G29140"
"1206",1206,"AT2G02080"
"155",155,"AT1G08580"
"1031",1031,"AT1G73100"
"3947",3947,"AT5G35700"
"3664",3664,"AT5G11960"
"4435",4435,"AT5G64670"
"2483",2483,"AT3G44620"
"4234",4234,"AT5G54610"
"2058",2058,"AT3G08690"
"3460",3460,"AT4G39220"
"2286",2286,"AT3G19630"
"4298",4298,"AT5G57580"
"3054",3054,"AT4G17650"
"2510",2510,"AT3G46820"
"3495",3495,"AT5G01950"
"1018",1018,"AT1G72520"
"4028",4028,"AT5G42920"
"2192",2192,"AT3G15220"
"2315",2315,"AT3G20680"
"1212",1212,"AT2G02510"
"3561",3561,"AT5G06160"
"4249",4249,"AT5G55390"
"394",394,"AT1G20630"
"1208",1208,"AT2G02170"
"2877",2877,"AT4G05090"
"1140",1140,"AT1G79380"
"1797",1797,"AT2G43760"
"535",535,"AT1G29250"
"2377",2377,"AT3G24030"
"1461",1461,"AT2G26920"
"1294",1294,"AT2G16860"
"721",721,"AT1G52590"
"368",368,"AT1G18800"
"1009",1009,"AT1G72300"
"1659",1659,"AT2G36570"
"1324",1324,"AT2G18330"
"1784",1784,"AT2G43010"
"948",948,"AT1G68410"
"495",495,"AT1G27390"
"3712",3712,"AT5G14370"
"3482",3482,"AT5G01290"
"1044",1044,"AT1G73720"
"4054",4054,"AT5G44250"
"3834",3834,"AT5G20830"
"2504",2504,"AT3G46550"
"1468",1468,"AT2G27110"
"3289",3289,"AT4G30750"
"1883",1883,"AT2G47900"
"2165",2165,"AT3G13860"
"1831",1831,"AT2G45520"
"4101",4101,"AT5G46790"
"1110",1110,"AT1G77550"
"2864",2864,"AT4G04210"
"3517",3517,"AT5G03910"
"2256",2256,"AT3G17970"
"1997",1997,"AT3G06010"
"2499",2499,"AT3G46060"
"4375",4375,"AT5G61900"
"743",743,"AT1G54030"
"2437",2437,"AT3G27530"
"2063",2063,"AT3G08930"
"2198",2198,"AT3G15470"
"4015",4015,"AT5G42240"
"3550",3550,"AT5G05570"
"2051",2051,"AT3G07890"
"1463",1463,"AT2G26975"
"23",23,"AT1G02300"
"4109",4109,"AT5G47310"
"1120",1120,"AT1G78265"
"3900",3900,"AT5G26210"
"3632",3632,"AT5G10390"
"1387",1387,"AT2G22330"
"2608",2608,"AT3G53280"
"1040",1040,"AT1G73590"
"2658",2658,"AT3G55520"
"3575",3575,"AT5G07270"
"426",426,"AT1G21980"
"2884",2884,"AT4G07390"
"2473",2473,"AT3G43810"
"46",46,"AT1G03740"
"1491",1491,"AT2G28350"
"695",695,"AT1G50600"
"4391",4391,"AT5G62600"
"72",72,"AT1G04985"
"1173",1173,"AT1G80750"
"465",465,"AT1G25380"
"3623",3623,"AT5G10020"
"1147",1147,"AT1G79650"
"3039",3039,"AT4G17050"
"4327",4327,"AT5G58930"
"467",467,"AT1G25420"
"365",365,"AT1G18640"
"3597",3597,"AT5G08390"
"3871",3871,"AT5G23660"
"832",832,"AT1G60545"
"4385",4385,"AT5G62410"
"3074",3074,"AT4G18740"
"3732",3732,"AT5G15550"
"1851",1851,"AT2G46320"
"4092",4092,"AT5G46270"
"4038",4038,"AT5G43450"
"4217",4217,"AT5G53280"
"2243",2243,"AT3G17410"
"825",825,"AT1G60170"
"809",809,"AT1G59124"
"278",278,"AT1G14790"
"4181",4181,"AT5G51150"
"2582",2582,"AT3G51870"
"1510",1510,"AT2G29200"
"2102",2102,"AT3G10915"
"3047",3047,"AT4G17370"
"313",313,"AT1G16560"
"83",83,"AT1G05350"
"3503",3503,"AT5G02280"
"598",598,"AT1G33470"
"3839",3839,"AT5G21482"
"3549",3549,"AT5G05560"
"415",415,"AT1G21590"
"1243",1243,"AT2G04570"
"3917",3917,"AT5G27395"
"705",705,"AT1G51610"
"334",334,"AT1G17230"
"2017",2017,"AT3G06500"
"1513",1513,"AT2G29390"
"2888",2888,"AT4G08310"
"477",477,"AT1G26208"
"1382",1382,"AT2G21600"
"1704",1704,"AT2G39140"
"833",833,"AT1G60600"
"2519",2519,"AT3G47560"
"1213",1213,"AT2G02710"
"776",776,"AT1G55500"
"4243",4243,"AT5G54960"
"2834",2834,"AT4G01900"
"3726",3726,"AT5G15270"
"120",120,"AT1G07200"
"381",381,"AT1G19600"
"1124",1124,"AT1G78490"
"4402",4402,"AT5G63320"
"3109",3109,"AT4G21100"
"959",959,"AT1G69220"
"107",107,"AT1G06210"
"3919",3919,"AT5G27550"
"3931",3931,"AT5G28020"
"1409",1409,"AT2G23790"
"2038",2038,"AT3G07300"
"3509",3509,"AT5G03160"
"3685",3685,"AT5G13070"
"2951",2951,"AT4G12290"
"3596",3596,"AT5G08380"
"3793",3793,"AT5G18960"
"4504",4504,"AT5G67580"
"579",579,"AT1G31810"
"1185",1185,"AT2G01170"
"1023",1023,"AT1G72740"
"442",442,"AT1G23360"
"2355",2355,"AT3G22740"
"1724",1724,"AT2G40030"
"2412",2412,"AT3G26200"
"4330",4330,"AT5G59030"
"1636",1636,"AT2G35610"
"3228",3228,"AT4G27830"
"3478",3478,"AT5G01030"
"1840",1840,"AT2G45900"
"1137",1137,"AT1G79150"
"4099",4099,"AT5G46710"
"282",282,"AT1G14890"
"817",817,"AT1G59830"
"4382",4382,"AT5G62220"
"1921",1921,"AT3G02420"
"2530",2530,"AT3G48670"
"1798",1798,"AT2G43770"
"2332",2332,"AT3G21430"
"4055",4055,"AT5G44400"
"1781",1781,"AT2G42790"
"79",79,"AT1G05230"
"3729",3729,"AT5G15490"
"1169",1169,"AT1G80530"
"2633",2633,"AT3G54670"
"2052",2052,"AT3G07950"
"2649",2649,"AT3G55240"
"2019",2019,"AT3G06610"
"4453",4453,"AT5G65770"
"3081",3081,"AT4G19006"
"3661",3661,"AT5G11890"
"1927",1927,"AT3G02700"
"2943",2943,"AT4G11840"
"724",724,"AT1G52760"
"3580",3580,"AT5G07580"
"3192",3192,"AT4G26455"
"1170",1170,"AT1G80620"
"251",251,"AT1G13250"
